PAC_anno,AHR_(+),ARNT_(+),ASCL2_(+),ATF3_(+),ATF4_(+),ATF5_(+),ATF6_(+),ATF6B_(+),ATOH1_(+),BACH1_(+),BACH2_(+),BATF_(+),BCL11A_(+),BCL3_(+),BCLAF1_(+),BDP1_(+),BHLHE41_(+),BRCA1_(+),BRF1_(+),BRF2_(+),CEBPA_(+),CEBPB_(+),CEBPD_(+),CEBPE_(+),CEBPG_(+),CEBPZ_(+),CHD2_(+),CREB1_(+),CREB3_(+),CREB3L1_(+),CREB3L2_(+),CREM_(+),CTCF_(+),CUX1_(+),DDIT3_(+),DLX1_(+),DLX4_(+),DMRTA1_(+),E2F1_(+),E2F2_(+),E2F3_(+),E2F4_(+),E2F6_(+),E2F7_(+),E2F8_(+),EBF1_(+),EGR1_(+),EGR2_(+),EGR3_(+),EGR4_(+),ELF1_(+),ELF2_(+),ELF3_(+),ELF4_(+),ELK1_(+),ELK3_(+),ELK4_(+),EMX2_(+),EOMES_(+),EP300_(+),ERG_(+),ESRRA_(+),ESRRG_(+),ETS1_(+),ETS2_(+),ETV1_(+),ETV2_(+),ETV4_(+),ETV5_(+),ETV6_(+),ETV7_(+),FLI1_(+),FOS_(+),FOSB_(+),FOSL1_(+),FOSL2_(+),FOXA2_(+),FOXD4_(+),FOXI1_(+),FOXJ2_(+),FOXJ3_(+),FOXL1_(+),FOXL2_(+),FOXN2_(+),FOXN3_(+),FOXO1_(+),FOXO3_(+),FOXO4_(+),FOXO6_(+),FOXP2_(+),FOXP3_(+),GABPA_(+),GATA1_(+),GATA2_(+),GATA3_(+),GATA5_(+),GLI1_(+),GRHPR_(+),GSC_(+),GTF2B_(+),HDAC2_(+),HES5_(+),HES6_(+),HESX1_(+),HIVEP2_(+),HLF_(+),HMBOX1_(+),HMGB1_(+),HMX3_(+),HOXA1_(+),HOXA10_(+),HOXA11_(+),HOXA13_(+),HOXA2_(+),HOXA4_(+),HOXA5_(+),HOXA6_(+),HOXA7_(+),HOXA9_(+),HOXB6_(+),HOXB7_(+),HOXB8_(+),HOXB9_(+),HOXC10_(+),HSF2_(+),IKZF1_(+),IKZF2_(+),IRF1_(+),IRF2_(+),IRF3_(+),IRF4_(+),IRF5_(+),IRF7_(+),IRF8_(+),IRF9_(+),JUN_(+),JUNB_(+),JUND_(+),KDM5A_(+),KLF1_(+),KLF10_(+),KLF11_(+),KLF13_(+),KLF16_(+),KLF2_(+),KLF3_(+),KLF4_(+),KLF5_(+),KLF6_(+),KLF7_(+),KLF8_(+),KLF9_(+),LBX1_(+),LEF1_(+),LHX6_(+),LHX9_(+),MAF_(+),MAFA_(+),MAFB_(+),MAFF_(+),MAX_(+),MAZ_(+),MECOM_(+),MEF2C_(+),MEF2D_(+),MITF_(+),MNT_(+),MSX2_(+),MXI1_(+),MYB_(+),MYBL2_(+),MYC_(+),MYF6_(+),MZF1_(+),NEUROD2_(+),NFATC1_(+),NFE2_(+),NFE2L2_(+),NFIC_(+),NFIL3_(+),NFKB1_(+),NFKB2_(+),NFYB_(+),NKX6-1_(+),NR1H3_(+),NR2C2_(+),NR2F6_(+),NR5A2_(+),OLIG1_(+),OLIG2_(+),OSR2_(+),OVOL1_(+),PAX5_(+),PBX1_(+),PBX3_(+),PITX1_(+),POLE3_(+),POLR2A_(+),POLR3G_(+),POU2AF1_(+),POU5F1_(+),PPARD_(+),PPARG_(+),PPARGC1A_(+),PRDM1_(+),PRDM16_(+),RAD21_(+),RARG_(+),RBBP5_(+),REL_(+),RELA_(+),RELB_(+),REST_(+),RFX2_(+),RFX3_(+),RFX5_(+),RFX7_(+),RFXANK_(+),RIOK2_(+),RORA_(+),RORC_(+),RREB1_(+),RUNX1_(+),RUNX2_(+),RUNX3_(+),RXRA_(+),SALL2_(+),SF1_(+),SHOX2_(+),SIN3A_(+),SMAD1_(+),SMAD3_(+),SMARCC2_(+),SOX11_(+),SOX13_(+),SOX4_(+),SOX5_(+),SP1_(+),SP2_(+),SP3_(+),SP4_(+),SP7_(+),SPI1_(+),SPIB_(+),SREBF1_(+),SREBF2_(+),STAT1_(+),STAT2_(+),STAT3_(+),STAT4_(+),STAT5A_(+),TAF1_(+),TAF7_(+),TAGLN2_(+),TAL1_(+),TAL2_(+),TBP_(+),TBPL1_(+),TBX21_(+),TBX3_(+),TBX6_(+),TCF12_(+),TCF3_(+),TCF7_(+),TCF7L2_(+),TEAD2_(+),TEAD4_(+),TFAP4_(+),TFCP2L1_(+),TFDP1_(+),TFDP2_(+),TFE3_(+),TFEB_(+),TGIF1_(+),TGIF2_(+),THRB_(+),TP53_(+),TP73_(+),TWIST1_(+),UBTF_(+),UNCX_(+),VEZF1_(+),WT1_(+),XBP1_(+),YBX1_(+),YY1_(+),ZBTB47_(+),ZBTB7A_(+),ZBTB7B_(+),ZEB1_(+),ZFHX2_(+),ZFX_(+),ZFY_(+),ZNF143_(+),ZNF184_(+),ZNF189_(+),ZNF222_(+),ZNF274_(+),ZNF354A_(+),ZNF354B_(+),ZNF384_(+),ZNF460_(+),ZNF467_(+),ZNF513_(+),ZNF559_(+),ZNF695_(+),ZNF76_(+),ZNF784_(+),ZNF816_(+),ZNF831_(+),ZNF91_(+),ZSCAN16_(+)
0_HSPC,-1.0151734378269472,-1.0225569966149566,-0.8451871498889266,-0.1504324103140401,0.7683017804518026,-0.44172317980451703,-0.8553241080586872,-1.3215380354040063,-0.5249293304421319,-0.7900144956684853,-0.7363983036975145,-0.5191516703230148,-0.5072357421999085,-0.8131790908688218,1.405557209037139,-0.14980041981239534,-0.34699026421537776,1.0799692308623041,-0.5192418361392879,0.08935733716022613,-0.007813654871185531,-0.5745161296070728,-0.279516324236482,-0.04266941281533074,-1.2190037946859393,-0.13394768038692606,-0.46642106080171325,-0.9859453709599845,-0.5185616296532051,-0.24717997619896598,-0.2500586742061872,-0.5052282416199431,-0.14630047413693686,-0.2193267206630441,-0.5809076044061884,-1.1006054072555416,-0.929170038514789,-0.28771912215660883,1.1586435165277646,-0.2874220329219636,-0.2389511977809529,-0.30416287779818485,-0.7462544760461894,-0.23768033102918676,0.269408533888644,-0.34479801863531956,0.8475416532270061,-0.799753133173999,-0.24061432387199513,-0.3127022127292033,-0.17600925078609958,-0.9938109096654703,-1.0220399908771136,-1.2812641955542823,-0.9863856249788144,-0.9339123631235392,-0.2888621943164012,-0.9629881173965316,-0.7182685054431296,-0.855886515748625,-0.21882351594230565,-1.1513937894781192,-0.4585373376589181,-1.048584225355811,-0.4008725354381833,-0.6581951804463045,-0.008974422960099888,-1.2511169240336422,-0.0278178794683803,0.9449611747133003,-0.6009868281151308,-0.5188902180707461,0.1718662451547883,0.7097795902474338,0.15773503118856816,-0.7243262404649957,-0.8289477176681878,-0.4447260318862352,-0.30909400743564003,-1.2785697351405343,0.48307544348321013,-0.3974449188677678,-0.6329735586484685,-0.43489571793658627,-1.24970532854355,-0.6827157481108208,-0.7150848689826287,0.05058441799299243,-0.2786188528432647,0.8507103604290639,-0.8251146414566559,-0.12724342624228593,-0.2785210666323165,0.9207688761575462,-0.6415961913902039,0.12952272716566438,-0.8085389430242754,0.38718110188306915,0.6446049026006404,-1.3013455545468053,1.1127019561233222,-0.5070389413506544,-1.400953353558866,-0.39863630865251837,-1.014750710519742,2.51954218519186,-0.7951634702142389,0.6197507912463499,-1.0507783676606004,0.03600750943814214,0.15552799245117943,0.04710512805999279,5.325377255593716,2.026470541110428,1.3454327804714183,2.631814993968754,1.367722705907917,1.0475518364264038,0.9809905631900006,-0.5845908256947908,-0.44166172287147504,-1.0396363975367973,-0.8028029103466948,-0.49538406266516755,-1.1990869162195297,-1.38227763338392,0.5703647848258478,-0.917922157377549,-0.9013807551635763,-0.5715011201454522,-0.9086299836943859,-0.8853264950140834,-0.8458610639348495,-0.7782173850793359,-0.9423033429539509,-0.21915555028472092,-0.18385256311927473,0.16859177490801214,-1.2262357090484404,0.15913537861871577,-1.1765603726519611,-1.0538165653866214,-1.2106718717249842,1.001196448844852,-1.2802684506411264,-0.7022196277491494,-0.8324743246589764,-0.6441040718526981,-0.8019813469258895,-1.663112896809119,-0.9973090193146631,-0.2940806793888164,-0.936765073308474,-0.6581031282265675,0.05887319724637598,-1.160856667412473,-1.091182846714675,-0.48681702795526666,-0.6569259338069977,0.5020871950160914,-0.9624144033885578,-0.9471824907074268,-0.7142669822853811,-0.8218771732194433,-0.9696701479430041,-0.020441338194763715,-0.5315358273523727,-0.9738950276494401,-0.35773208293166064,-0.046889531611956706,0.24298520979119348,1.5614253898022978,-0.4564850087954458,-0.525007187016619,-0.2756322355868022,-0.12593632148297024,-0.05312287599689221,-0.9907994514234458,0.1277743336817024,-0.7016968318363994,-1.0905487625987578,-0.7431025285776329,-0.939329961677657,-0.10757105464497485,0.05154892893809837,-1.322929911178285,-0.41182934202465055,-0.4686500615988325,-0.5640503179549813,-0.8984773021413254,-0.6168615895493919,-0.7910060085183331,-0.38424283604874054,1.058174476737328,0.1689713268943654,-0.9286238104105914,0.030332141140980214,-1.1224779080178295,-1.1349007856002364,-0.4183557305832455,-0.5440974128604409,-0.5056684069418717,-0.4162330367457921,-0.6582688184894122,-1.0952705785608734,-0.8559124359166769,-0.6081852275964422,-0.9734464174206546,-0.12272018692476709,-0.9367997978131696,-0.6595795547570247,-0.6580969147069647,-0.22221220795526925,-0.1881965834813789,-0.28655430621334615,-0.15692713403670333,-0.49771831757230833,-0.6814994174862877,-0.37436507506583666,-1.3231959895856094,-1.2195358151069227,-0.8437700705323319,-0.8131974000056079,-0.7006589956685951,-0.8916816030976986,-0.47764399029785726,-1.2243131509504537,0.0015068629620315851,-0.4275962280457488,-0.5987888785466416,1.8316234670637201,-1.06104211575904,-0.8791103788027431,-1.0683249302320508,-0.3981134697478631,0.6002950307718927,-0.2859995329270887,-1.6242748674281176,-0.9674483674898374,-1.2136381767392206,-1.0044168071615571,-0.9379426070649654,-0.7405605853257018,-0.7789040740904278,-0.13241909737419136,-0.5315886213629106,-0.6371143644232492,-1.0184102573182323,-0.654204959442292,-0.667571455741136,0.7975702065489887,-1.1144173303543439,1.3256295847278508,-1.0277292087564736,-0.24998783212840153,-0.6671850635133466,-0.7900258446384129,-0.5328750534646894,-0.7479618100116391,-1.154768702320199,-0.6191315808808898,-0.5340515247945664,-0.3420180099839593,-0.45684142781314113,-0.35825638081654665,-0.5246286431734971,0.1802702885131845,-0.08057110638869985,-0.9087176401126732,0.17719321752039938,-0.19585233985756106,-0.40134270983700276,-0.6362792489374842,-0.4395176634920023,-0.3658433848732975,-0.31807333041070507,-0.558633476109252,-1.459639783795361,-0.6783332144776428,-0.5333786913584219,-0.8616370584774068,-0.18008013668748504,1.465764158026858,1.2019334739974474,-0.09157509182676445,-1.0556310735242451,-0.6148144855625964,-1.1917351297341465,-1.109228565464082,0.31815473359145335,-0.36979849799537057,-1.0289663266568352,-0.7965057957396393,0.26086223718699414,-0.388690863145183,-0.4277511941912102,-0.7622569607759374,1.2760763647641618,-0.4877028584096698,-0.47372033561956417,-0.5751443516887998,-0.32793790528631156,-0.7405470694185557,-1.1026203303161304,-0.6776700218843961,-0.3686854099637543,-0.5996378030541917,-0.4707675326209104,-0.7403838752324187,-0.9305664124113625,1.2456628115463402,-0.3512917092399397
AML,0.8880968699433213,0.025751762580930523,-0.39203532110198047,-0.25307482938238834,0.5332031357587828,-0.35431398704829453,-0.3639843781611925,0.24096696469491957,0.5848237253602768,-0.05851580967168361,-0.6684401146053474,-0.5965923362811394,-0.1070255540663833,-0.5581144967066042,0.36294296553092653,1.1523813443354105,-0.5011137338673582,-0.036568714246501786,-0.5628064899941996,-0.20443168829974678,0.5395526140645803,-0.20958428404486862,0.11619523717771742,0.7824010744256187,-0.20961043043245176,0.20795223184544004,-0.16522691191158795,-0.3188312445586481,-0.3050785991645677,-0.15430319550667926,-0.2450110806576393,-0.8179396678611356,-0.5613543799485688,0.0964741848098143,-0.14834121052088822,-0.11821913032141315,0.36639229234634524,-0.3100207043544626,0.008256545435483062,-0.6058649788343325,0.4000968430072793,-0.328593537885542,0.6095589881019059,-0.595253968908247,-0.1765540301049962,-0.42002057216806665,0.5131984270957136,-0.44444581882923284,-0.015546084999357924,-0.2872394582364276,0.2663858570525062,0.05907621792029619,0.26462822514059026,-0.1020288364771011,-0.3109533273942032,-0.11383541563621542,0.45796257616581876,0.765446748749191,-0.5226403472586552,-0.22982970149169682,0.2887947412913179,-0.08579863116252096,0.3806058591756915,-0.7574913750428085,0.3368409605964405,0.8187117857682354,-0.27711680651980747,-0.12888823840746835,-0.5393254144509116,0.8219961335967555,-0.6750292857184124,-0.07702817229857437,0.11539740884681102,-0.05557765501374462,-0.17843798991962642,0.07387093499569794,-0.5559995806947565,0.39380505696852847,-0.4927401472883573,-0.4199950046358087,0.44874121285439367,0.2742878446386437,0.8034577096085243,0.41631900247223286,-0.045037703372748226,-0.78390136024299,-0.35301924440017995,-0.7643956445224167,-0.33970496410282497,0.0865506528668929,-0.6653170633023909,-0.22052136182773896,-0.1510691452887469,0.41765930879923036,-0.6391774097358253,0.01869835308158776,-0.5837052202975769,1.0812371698275505,-0.030383817474726574,-0.31462870006727844,0.32674678479430985,0.13572656357487456,-0.07830563657825246,-0.2240252317329805,-0.5158009984298669,-0.7560797621525036,0.4642812757448922,-0.04331896289485548,0.4390229530015885,-0.10717100253769479,0.45668946035357805,0.5473611301160903,0.07970790981137378,0.5344846390168596,-0.14338089490964998,-0.19982055986448266,-0.4160225049300291,0.1802488697119532,0.4900405594347525,0.22464591449764584,-0.34870693621283905,-0.4210978227011647,-0.5190465390788442,0.42009689921169435,-0.17845435919342936,-0.5984694102202021,0.7816680369675586,-0.49107005719833446,-0.6298855185157023,0.07787064696589802,-0.759480069758706,-0.3396230086000601,-0.5030140914643686,-0.30546053200694984,-0.732428103116415,-0.01236744814032722,-0.42728663370223974,0.030704653813808047,-0.08517439835923503,-0.3082800624766687,-0.2123578201063578,0.23659374572034603,-0.9153941407162244,-0.18011816961254634,-0.08685769567506761,-0.22160256572033374,-0.049578838040224026,-0.46851690756960596,0.08658151719800714,0.1642220665006805,0.21699003264311562,-0.8285031335392063,0.7448152785954278,-0.6283411288541387,0.3467342935511584,0.5024553958703967,-0.49687155938277755,-0.15179566464281014,-0.12753854404984402,-0.35773130373545586,0.39877490214306116,-0.554715679700824,0.02627113114813966,-0.4152506840979138,0.14422098961825877,0.3131014646993944,0.724773648107966,-0.06753407129665617,-0.22821489502758133,0.14051925098075493,-0.25799166918441874,0.6074086648666526,1.3324536689744544,-0.29125748636454624,-0.4020038063504978,0.2658458888503348,0.5681750968952447,-0.33969004949635295,1.5676480491915823,-0.2078851944730048,-0.5978592536089959,-0.5793137169841757,-0.656046464949927,0.3758210510714817,0.7525993110208175,0.4537669298481099,-0.055358421460104425,1.81752842497218,-0.11268655604518511,0.7981596593041594,-0.2169214016054482,-0.3200333917276404,-0.6065094774339307,1.1627626669298123,0.558227856837015,0.23282529598637466,0.2337037246157595,0.44284636927035376,-0.4623024590474512,-0.41890794427375977,-0.37257744956105443,-0.01045081058530007,-0.3602658179659094,0.17862055036155947,-0.7555398609366313,-0.5989990576321856,-0.6926165560469517,0.1591666288206273,-0.3610153887585968,-0.6724899596784768,-0.5562027255676663,-0.4300203580688019,0.2350217047481285,0.6095749422454949,1.299245512991343,-0.42646362554860523,0.031162036305284822,0.6418218239375673,0.34391116492248325,-0.507098296113353,-0.5799346922576489,1.0187491007319829,1.180830983070166,-0.35589354976414733,-0.4366902234315486,-0.08897841887189316,-0.17966291714191795,-0.20603083794358037,0.5656917631839868,0.011931910382349782,1.230781587722219,-0.11535910064623618,-0.0010665635596039695,0.11279182950147945,-0.32965388652091654,0.596957382057765,-0.27850741560267356,0.13123287680963894,-0.7508028512378306,-0.3311531020514997,-0.31035326993858925,-0.012751471803811065,-0.030574286718679747,-0.7257394205926386,-0.25850036936921345,-0.14070447860035265,-0.6220501728393475,-0.39447555557580005,-0.6886659656837925,-0.6237202481037748,0.45673120791751554,0.42238368560960055,0.1439732481932189,0.613355582574171,-0.21043534712257614,0.03309261483736862,-0.10474799924552747,-0.34123972709187295,-0.49633035310521095,0.14981908994361437,-0.4991455534506804,-0.04976729336841284,-0.4034657951816841,-0.5442689379953107,-0.17904949543270893,-0.29383458359740083,0.056209199129718425,0.28910914705931023,0.09465309922799205,-0.11381975274596992,-0.10062017619593648,0.08431744274145747,-0.08298026346358466,-0.15912204610589492,1.22900382237508,-0.229063250379107,-0.12583056931059286,-0.17658136406368793,0.07730086128593282,-0.08332956436328191,0.23173804923869737,0.19938452840131632,0.6012478603681207,0.4465819663116044,-0.1082322504446151,-0.056310708020525964,0.8786397442729726,-0.17313513901807812,-0.025656548929423286,-0.37150523164548305,-0.19665363578511347,0.15519137948735348,-0.17325277020442403,0.23277621674584847,2.3460462604964003,-0.252108580122399,0.17163571839415714,-0.49711166112675664,0.017822654793402698,-0.29803124579461526,-0.2893223780710295,0.12403296287674381,0.17658568012199055,-0.1796102252862342,-0.2317935054699107,-0.13735160333170213,0.9283376280389001,0.5725271167643409,0.24981254248119886,-0.7159314864056885,0.2561305714561272,-0.3281497920210523
AML-B,0.696435604712115,0.6590719823541963,-0.40762977606580764,-0.08753980083944976,0.40085434150890925,-0.27962121722238326,0.5222375924057169,0.5540372475835521,0.6603890015795405,-0.6512942644124022,1.4010656032551754,-0.917446827368595,0.09004967846929429,0.7111155726762489,0.6560926465351545,0.3096346265678997,-0.08293021190064954,-0.6926985585957376,0.28962003453586743,0.03917665008000835,-1.1372286769210904,-0.3796527163117596,-0.6735103162963475,-1.3223947645985996,-0.6083805897308926,-0.8708596629852068,1.3511456440936265,0.7033778117848289,-0.08611441351481866,-0.24717997619896598,-0.08490393190511891,0.6666002596147843,-0.13948144877048937,0.9110403311542553,1.2102479804487394,0.09616378986982796,0.7911906047160109,4.34267379919187,-0.5701574679947773,-0.047404446999762755,-0.6975315144159348,-0.571549562206214,-0.23529806030864206,-0.06266633941223304,-0.7067133398336263,1.1577535893694102,-0.4871609976748172,0.4517059291200997,1.0995504316553457,1.4013395906095623,0.5957838489499256,1.0595205791177789,0.12461322981030089,0.25624695352822247,0.35871417589802923,0.22620664407943344,-0.20127088118866418,0.16352480541866338,-0.34628040693224726,-0.25309364293413367,-0.5130260186810908,0.647141960550967,0.16425246033491273,0.6529760394273498,-0.3060984565270361,0.4916499734651126,-0.2741218012215591,-0.13032972767807835,0.48027143334491756,0.42884186722567247,0.4051019913943918,0.01441107867174839,-0.535428016634044,-0.31818404487916624,-0.4182184993378508,-0.458241187057263,0.37212633236783016,0.025818496814990412,-0.7205006340136413,0.5807178699590996,-0.5110473737879633,-0.3974449188677678,-0.8252388560490489,-0.2862721147854108,1.4430754139389599,1.8370718035657247,0.10486964622437797,-0.33963773856345436,0.9018290984463645,-0.6625439159531038,1.9510157132957626,0.21972644336012134,-0.24784089699821987,0.6532638828136321,-0.4663486826253238,-0.24798155844944503,0.6129623208993181,-1.6834974488796133,-0.6412875903307376,0.18184497856279114,-0.05125151746913256,-0.5216473363614872,-0.10438191743807078,0.1819245702276663,-0.11903712394816664,-0.523956372307326,0.06974643177385463,-0.8202507229167076,0.7051585021219997,-0.2472950948492463,-0.6264997790927639,-0.4595051844511022,-0.42923204524133746,-0.04927543077797726,-0.22782822676652095,-1.0472372187643053,-0.3527605602705383,-0.6138851511595843,-0.7318704938015841,-1.1413230015437943,-0.28147735842509114,0.24145340222459868,1.4754927174895023,0.03512853347402121,-0.06531547856284753,0.9040223764703154,-0.21162211484910312,0.4348938126510671,0.960477849182315,0.11075859907374341,0.9712284293948661,0.3646377026239943,0.45243574613495496,0.04702028373614549,1.1273034355668419,-0.12655437177238257,-0.03212014095535425,-0.25287667791683244,1.1355464994953903,-0.8865491511653684,-0.05073339852013376,-0.6074946718244699,0.37747189546946175,-0.6806740990163024,-0.17365704368228568,-0.1890937522357335,-0.422744573043914,0.7417247710935675,-0.23444540456727148,0.3170151151353211,-0.2397232265859537,0.4639362305299705,-0.7101351653962518,0.22007524896758018,-0.20698049427195264,-0.5455849980532123,0.5592209864858856,3.0464514948668686,-0.464022149747493,0.3607405551181533,-0.7296163020201507,0.2437337271039254,-0.15516780293696522,2.1389082057521818,-0.17861759845344355,-0.3364833603382941,0.480145625838037,1.842605112941178,-0.40060385264072,-0.22025321260558536,-0.46567158731313124,-0.18115488942546365,-0.3613011457467083,-0.525007187016619,1.8984509601843984,-0.35688418536538036,-1.3735131838181303,-0.4100895320330932,-1.0102327486754434,-0.3199570628040323,1.5699848209990643,1.1669333084180813,1.507645532181528,0.5074942492952106,0.3263623421770795,0.7943727452805954,-0.447069347859528,0.016944821486054147,-0.4237037057499564,-0.22645301086124803,-0.492232575026785,-0.33760537952731445,2.40931856681073,-0.7951792514958207,-1.306458286572269,-0.4905846783644925,-1.3765400383579862,0.4492404124033231,0.7366176882055396,2.314517402791675,0.05879177057973615,-0.5056684069418717,-0.44478033431779906,-0.696773675967346,0.8315303177203447,-0.20363655609865142,-0.5363512633845119,-0.4060796854476572,-0.650027409994717,2.1384777010384615,1.1252860646025913,0.5202286741488168,0.7347188339356947,-0.4501185930344506,-1.2613457942300421,1.9621378154164186,0.4461945581785385,-0.7827472884355079,-0.12568958479981412,-0.30925835854106976,-0.5358520932767133,-0.7244143409895252,-0.27185668461101403,1.2817711460309764,-0.2635514268978792,-0.44562184423577544,0.13785699644035537,1.8760196052018927,-0.3038549953528122,1.0205447805834544,-0.02398328533123849,0.0811583559013672,0.9472340816392283,-0.07919898245910331,-0.6518299715459711,-0.33253872409409396,4.580125405381145,0.45311574601225996,-0.5198998748713712,0.7844078112637932,1.0603974305648631,-0.4706950509957654,-0.3373632357444749,1.3226428759513873,-0.8258082018118142,0.07629655701866711,0.9200264887218172,0.5953061215541626,0.3742066675329146,-0.0004008794697764151,-0.05948323460182886,0.4615538986516833,0.7573169176879362,-0.7456774236405255,-0.1904589427550529,0.40087481344677817,0.4792667224944067,-0.31478583253573944,-0.3691500194314944,-0.14152557411442093,0.20756905220144442,1.3478370625475065,0.7331371602963372,-0.41037975447837205,-0.06916148358744692,2.8631419766264594,-0.3049596754903561,-0.12598870991147276,-0.709612308086735,-0.9202527737332613,0.18736073564584346,-0.20071108005299018,-0.6118027156175389,2.416302724922889,-0.6513968736505971,-0.005220792326053239,0.059736200104158296,-0.061394207858913,-0.8060388497836882,0.9130151982002369,-0.6426987836346061,-0.3425583163235905,-0.28807186384783084,-0.5710261591616811,-0.2011689934206969,-0.29918368149216595,-0.5859892343804783,-0.28104012903699604,-0.7221173329978096,-0.12151572620432546,4.86976267421624,0.6961817193542146,0.5336545007343004,-0.732892217128472,-0.388690863145183,4.37175376514421,2.436653001761031,0.19471063679336623,-0.45799191130329026,-0.21174485140501823,0.6097855237127586,0.36020458985227016,-0.7387682997655302,-0.5377095190954722,-0.11012280567051502,0.307046612565813,-0.4698891205704724,-0.39881178696935676,0.9892650540335343,0.14265682587139508,0.7306604628921826,3.2116829573356385
