"","normalized_mcc","f1","thresholds","Factor"
"428",0.514625183307415,0.291745210643988,1,"ERI3"
"429",NA,0.462060070020269,0,"ERI3"
"430",NA,NA,Inf,"RNF220"
"431",0.533752279201954,0.391449789255369,1,"RNF220"
"432",NA,0.462060070020269,0,"RNF220"
"433",NA,NA,Inf,"ARMH1"
"434",0.512052939087438,0.375823127087641,1,"ARMH1"
"435",NA,0.462060070020269,0,"ARMH1"
"436",NA,NA,Inf,"UROD"
"437",0.507362732544209,0.334348400352216,1,"UROD"
"438",NA,0.462060070020269,0,"UROD"
"439",NA,NA,Inf,"PRDX1"
"440",0.490699651717681,0.366592427616927,1,"PRDX1"
"441",NA,0.462060070020269,0,"PRDX1"
"442",NA,NA,Inf,"AKR1A1"
"443",0.513520954449566,0.375026141793086,1,"AKR1A1"
"444",NA,0.462060070020269,0,"AKR1A1"
"445",NA,NA,Inf,"NASP"
"446",0.506183083782395,0.360520250246954,1,"NASP"
"447",NA,0.462060070020269,0,"NASP"
"448",NA,NA,Inf,"GPBP1L1"
"449",0.524146442752605,0.307450980392157,1,"GPBP1L1"
"450",NA,0.462060070020269,0,"GPBP1L1"
"451",NA,NA,Inf,"TMEM69"
"452",0.497049831662822,0.232310779123456,1,"TMEM69"
"453",NA,0.462060070020269,0,"TMEM69"
"454",NA,NA,Inf,"LRRC41"
"455",0.509003771675881,0.274527473022596,1,"LRRC41"
"456",NA,0.462060070020269,0,"LRRC41"
"457",NA,NA,Inf,"UQCRH"
"458",0.500222050301522,0.402571906662977,1,"UQCRH"
"459",NA,0.462060070020269,0,"UQCRH"
"460",NA,NA,Inf,"EFCAB14"
"461",0.519535315940743,0.301508630059563,1,"EFCAB14"
"462",NA,0.462060070020269,0,"EFCAB14"
"463",NA,NA,Inf,"CMPK1"
"464",0.52430465882354,0.369569010643867,1,"CMPK1"
"465",NA,0.462060070020269,0,"CMPK1"
"466",NA,NA,Inf,"FAF1"
"467",0.518824579859033,0.316259272268942,1,"FAF1"
"468",NA,0.462060070020269,0,"FAF1"
"469",NA,NA,Inf,"CDKN2C"
"470",0.550467963185893,0.313423527154097,1,"CDKN2C"
"471",NA,0.462060070020269,0,"CDKN2C"
"472",NA,NA,Inf,"RNF11"
