"","normalized_mcc","f1","thresholds","Factor"
"169",NA,NA,Inf,"PNRC2"
"170",0.552510422414548,0.487045784512198,1,"PNRC2"
"171",NA,0.81399245144067,0,"PNRC2"
"172",NA,NA,Inf,"SRSF10"
"173",0.575892759594854,0.576381283281091,1,"SRSF10"
"174",NA,0.81399245144067,0,"SRSF10"
"175",NA,NA,Inf,"SRRM1"
"176",0.549901592768869,0.596281647698227,1,"SRRM1"
"177",NA,0.81399245144067,0,"SRRM1"
"178",NA,NA,Inf,"SYF2"
"179",0.550981037460979,0.515536122350055,1,"SYF2"
"180",NA,0.81399245144067,0,"SYF2"
"181",NA,NA,Inf,"RSRP1"
"182",0.521728957789529,0.581020678378787,1,"RSRP1"
"183",NA,0.81399245144067,0,"RSRP1"
"184",NA,NA,Inf,"TMEM50A"
"185",0.535397021970543,0.561227598814503,1,"TMEM50A"
"186",NA,0.81399245144067,0,"TMEM50A"
"187",NA,NA,Inf,"MACO1"
"188",0.553136044886639,0.367781365313653,1,"MACO1"
"189",NA,0.81399245144067,0,"MACO1"
"190",NA,NA,Inf,"MTFR1L"
"191",0.563032039961809,0.328587418310486,1,"MTFR1L"
"192",NA,0.81399245144067,0,"MTFR1L"
"193",NA,NA,Inf,"STMN1"
"194",0.64737053454196,0.684809220353364,1,"STMN1"
"195",NA,0.81399245144067,0,"STMN1"
"196",NA,NA,Inf,"ZNF593"
"197",0.577583223401527,0.459784960123987,1,"ZNF593"
"198",NA,0.81399245144067,0,"ZNF593"
"199",NA,NA,Inf,"SH3BGRL3"
"200",0.494077601000817,0.636983109139707,1,"SH3BGRL3"
"201",NA,0.81399245144067,0,"SH3BGRL3"
"202",NA,NA,Inf,"CD52"
"203",0.400619132979438,0.346707712650565,1,"CD52"
"204",NA,0.81399245144067,0,"CD52"
"205",NA,NA,Inf,"HMGN2"
"206",0.534060683240777,0.645622325396957,1,"HMGN2"
"207",NA,0.81399245144067,0,"HMGN2"
"208",NA,NA,Inf,"ARID1A"
"209",0.569317687340534,0.525047065972049,1,"ARID1A"
"210",NA,0.81399245144067,0,"ARID1A"
"211",NA,NA,Inf,"NUDC"
"212",0.572603938969753,0.56882650687078,1,"NUDC"
"213",NA,0.81399245144067,0,"NUDC"
"214",NA,NA,Inf,"SYTL1"
"215",0.555297536117043,0.489732923127242,1,"SYTL1"
"216",NA,0.81399245144067,0,"SYTL1"
"217",NA,NA,Inf,"WASF2"
"218",0.544735318370981,0.614097177426385,1,"WASF2"
"219",NA,0.81399245144067,0,"WASF2"
"220",NA,NA,Inf,"IFI6"
"221",0.572847823913335,0.450249994588862,1,"IFI6"
"222",NA,0.81399245144067,0,"IFI6"
"223",NA,NA,Inf,"RPA2"
"224",0.545510329314505,0.406405300938708,1,"RPA2"
"225",NA,0.81399245144067,0,"RPA2"
"226",NA,NA,Inf,"DNAJC8"
"227",0.562020106070712,0.518260106849534,1,"DNAJC8"
"228",NA,0.81399245144067,0,"DNAJC8"
"229",NA,NA,Inf,"ATP5IF1"
"230",0.555521170122508,0.61470031267891,1,"ATP5IF1"
"231",NA,0.81399245144067,0,"ATP5IF1"
"232",NA,NA,Inf,"PHACTR4"
"233",0.57019962493499,0.340964302382634,1,"PHACTR4"
"234",NA,0.81399245144067,0,"PHACTR4"
"235",NA,NA,Inf,"SNHG3"
"236",0.6066639962939,0.546217131795451,1,"SNHG3"
"237",NA,0.81399245144067,0,"SNHG3"
"238",NA,NA,Inf,"SNHG12"
"239",0.584012062526631,0.456283262734876,1,"SNHG12"
"240",NA,0.81399245144067,0,"SNHG12"
"241",NA,NA,Inf,"TAF12"
"242",0.550625742611693,0.357773441130006,1,"TAF12"
"243",NA,0.81399245144067,0,"TAF12"
"244",NA,NA,Inf,"YTHDF2"
"245",0.588801499522441,0.545842090653131,1,"YTHDF2"
"246",NA,0.81399245144067,0,"YTHDF2"
"247",NA,NA,Inf,"EPB41"
"248",0.492013002760105,0.414372609268201,1,"EPB41"
"249",NA,0.81399245144067,0,"EPB41"
"250",NA,NA,Inf,"SRSF4"
"251",0.554254191594,0.527489525002937,1,"SRSF4"
"252",NA,0.81399245144067,0,"SRSF4"
"253",NA,NA,Inf,"LAPTM5"
"254",0.447601309088997,0.577654457394931,1,"LAPTM5"
"255",NA,0.81399245144067,0,"LAPTM5"
"256",NA,NA,Inf,"PUM1"
"257",0.573331811290125,0.484947247466834,1,"PUM1"
"258",NA,0.81399245144067,0,"PUM1"
"259",NA,NA,Inf,"SNRNP40"
"260",0.547151911277443,0.401537880303131,1,"SNRNP40"
"261",NA,0.81399245144067,0,"SNRNP40"
"262",NA,NA,Inf,"ZCCHC17"
"263",0.550906929778572,0.32474621719977,1,"ZCCHC17"
"264",NA,0.81399245144067,0,"ZCCHC17"
"265",NA,NA,Inf,"PEF1"
"266",0.543397334393504,0.398876092533567,1,"PEF1"
"267",NA,0.81399245144067,0,"PEF1"
"268",NA,NA,Inf,"PTP4A2"
"269",0.507981059463553,0.590177001117628,1,"PTP4A2"
"270",NA,0.81399245144067,0,"PTP4A2"
"271",NA,NA,Inf,"KHDRBS1"
"272",0.568044761220438,0.642118663019731,1,"KHDRBS1"
"273",NA,0.81399245144067,0,"KHDRBS1"
"274",NA,NA,Inf,"EIF3I"
"275",0.575604835423162,0.620936373693038,1,"EIF3I"
"276",NA,0.81399245144067,0,"EIF3I"
"277",NA,NA,Inf,"HDAC1"
"278",0.554561685252128,0.509815675108647,1,"HDAC1"
"279",NA,0.81399245144067,0,"HDAC1"
"280",NA,NA,Inf,"MARCKSL1"
"281",0.581540351966815,0.531406670602716,1,"MARCKSL1"
"282",NA,0.81399245144067,0,"MARCKSL1"
"283",NA,NA,Inf,"BSDC1"
"284",0.54230158471249,0.367532705150489,1,"BSDC1"
"285",NA,0.81399245144067,0,"BSDC1"
"286",NA,NA,Inf,"RBBP4"
"287",0.586641896501252,0.620911257130479,1,"RBBP4"
"288",NA,0.81399245144067,0,"RBBP4"
"289",NA,NA,Inf,"SYNC"
"290",0.574809023312528,0.436979590043281,1,"SYNC"
"291",NA,0.81399245144067,0,"SYNC"
"292",NA,NA,Inf,"YARS"
"293",0.571618061878387,0.453358048107595,1,"YARS"
"294",NA,0.81399245144067,0,"YARS"
"295",NA,NA,Inf,"S100PBP"
"296",0.560688744150458,0.325914685550497,1,"S100PBP"
"297",NA,0.81399245144067,0,"S100PBP"
"298",NA,NA,Inf,"AK2"
"299",0.615254594832226,0.61593334581539,1,"AK2"
"300",NA,0.81399245144067,0,"AK2"
"301",NA,NA,Inf,"PHC2"
"302",0.538738829520705,0.342612369714159,1,"PHC2"
"303",NA,0.81399245144067,0,"PHC2"
"304",NA,NA,Inf,"SMIM12"
"305",0.541999659917268,0.359478855878999,1,"SMIM12"
"306",NA,0.81399245144067,0,"SMIM12"
"307",NA,NA,Inf,"TMEM35B"
"308",0.575146602247781,0.429608641756685,1,"TMEM35B"
"309",NA,0.81399245144067,0,"TMEM35B"
"310",NA,NA,Inf,"SFPQ"
"311",0.54850659977147,0.654986634445888,1,"SFPQ"
"312",NA,0.81399245144067,0,"SFPQ"
"313",NA,NA,Inf,"ZMYM4"
"314",0.600051515985124,0.47254485568172,1,"ZMYM4"
"315",NA,0.81399245144067,0,"ZMYM4"
"316",NA,NA,Inf,"KIAA0319L"
"317",0.545300344942071,0.325210033962939,1,"KIAA0319L"
"318",NA,0.81399245144067,0,"KIAA0319L"
"319",NA,NA,Inf,"PSMB2"
"320",0.575486258306203,0.563754659307596,1,"PSMB2"
"321",NA,0.81399245144067,0,"PSMB2"
"322",NA,NA,Inf,"AGO3"
"323",0.574847209760177,0.391476959794382,1,"AGO3"
"324",NA,0.81399245144067,0,"AGO3"
"325",NA,NA,Inf,"TRAPPC3"
"326",0.560586921112664,0.468947556339655,1,"TRAPPC3"
"327",NA,0.81399245144067,0,"TRAPPC3"
"328",NA,NA,Inf,"MAP7D1"
"329",0.553095155491509,0.456903836403583,1,"MAP7D1"
"330",NA,0.81399245144067,0,"MAP7D1"
"331",NA,NA,Inf,"THRAP3"
"332",0.565289840151557,0.577563050291001,1,"THRAP3"
"333",NA,0.81399245144067,0,"THRAP3"
"334",NA,NA,Inf,"EVA1B"
"335",0.640834149059667,0.497861120532149,1,"EVA1B"
"336",NA,0.81399245144067,0,"EVA1B"
"337",NA,NA,Inf,"LSM10"
"338",0.510478564048899,0.391169045961003,1,"LSM10"
"339",NA,0.81399245144067,0,"LSM10"
"340",NA,NA,Inf,"MRPS15"
"341",0.566328415989247,0.527644909236757,1,"MRPS15"
"342",NA,0.81399245144067,0,"MRPS15"
"343",NA,NA,Inf,"CSF3R"
"344",0.620676107333364,0.589938965128484,1,"CSF3R"
"345",NA,0.81399245144067,0,"CSF3R"
"346",NA,NA,Inf,"MEAF6"
"347",0.565708952441742,0.493068981119658,1,"MEAF6"
"348",NA,0.81399245144067,0,"MEAF6"
"349",NA,NA,Inf,"GNL2"
"350",0.557373302276251,0.344672755845967,1,"GNL2"
"351",NA,0.81399245144067,0,"GNL2"
"352",NA,NA,Inf,"YRDC"
"353",0.565469788391695,0.384365791857279,1,"YRDC"
"354",NA,0.81399245144067,0,"YRDC"
"355",NA,NA,Inf,"C1orf122"
"356",0.536582893325279,0.377864187094956,1,"C1orf122"
"357",NA,0.81399245144067,0,"C1orf122"
"358",NA,NA,Inf,"SF3A3"
"359",0.568372748384757,0.465050595143291,1,"SF3A3"
"360",NA,0.81399245144067,0,"SF3A3"
"361",NA,NA,Inf,"FHL3"
"362",0.601870490687708,0.449206648826906,1,"FHL3"
"363",NA,0.81399245144067,0,"FHL3"
"364",NA,NA,Inf,"AKIRIN1"
