Mixture,Naïve CD4 T,Memory CD4 T,Treg,Naïve CD8 T,Memory CD8 T,GZMK CD8 T,GZMB CD8 T,GZMB DNT,MAIT,GZMK NK,GZMB NK,Proliferating T,P-value,Correlation,RMSE
TARGET.20.PAWFFJ.09A,0.112063195687511,0.161191403074894,0.0389351663235925,0.157079568707002,0.0304672538344171,0,0.0287041127452338,0.07475322488556,0.0448505083706768,0.113113598166475,0.0864860163742299,0.152355951830407,0,0.672443482373027,0.788257455435614
TARGET.20.PASYJL.09A,0.0705391422965884,0.02371398072386,0.174518114718943,0.103526741043444,0.15134116094957,0.0180047010006445,0.0157591887483915,0.0837224464999448,0.119391614162694,0.0751609993639283,0.0541278654507147,0.110194045041277,0,0.568809998125882,0.850010140733383
TARGET.20.PAUVEF.09A,0.0816516553958406,0.0949204805848086,0.0886206324680747,0.124671199491073,0.0783844029437923,0.00223764258924343,0.0801188606266024,0.0474571130118531,0.0908293534086107,0.0939477124877073,0.130567639556691,0.0865933074357023,0,0.613803372893968,0.819663925913833
TARGET.20.PAWEYY.09A,0,0.0237119030136702,0.11782311637261,0.260357367620004,0.0585974182995281,0.0177515363325985,0.152402111047132,0,0.02130515294219,0.0407750302680999,0.0511950864665414,0.256081277637626,0,0.303800863049486,0.963207292749882
TARGET.20.PAYHRE.Sorted.leukemic.09A,0.078814477202793,0.0942975564664375,0.0792755686034861,0.0616637848448019,0.115182931281663,0.175413539722985,0,0.0951437910733201,0.120903110618745,0.0707528182249082,0.0552239873233928,0.0533284346374673,0,0.806589226054047,0.683316135997352
TARGET.20.PAWNAP.09A,0.0869101709669121,0.0726158753825421,0.0997324117579419,0.0548271285311027,0.0809227309158617,0.0988131677033253,0.0426838787564818,0.0621474642682527,0.0950515865023525,0.0891739019290406,0.118069448103956,0.0990522351822306,0,0.714362905146375,0.758743114241945
TARGET.20.PAVZBA.09A,0.124769370678179,0.0447470610181501,0.121248861528903,0.276987743311775,0.0713706964373836,0.00804214662049263,0.0407257725656941,0,0.108833944384909,0.0450574792346663,0.101153865194353,0.0570630590254934,0,0.558740828782172,0.848982616070013
TARGET.20.PAWIWJ.09A,0.106406354393586,0,0.145857750429874,0.120346683195024,0.0787947433950248,0.166405642700123,0.00333046393941607,0.0461599487280486,0.102822615517859,0.0672867898735551,0.0925698730405861,0.0700191347869032,0,0.680665098587244,0.766835970458983
TARGET.20.PAWVGF.09A,0.0438104670522235,0.169402325447541,0.0648600454036093,0.0373010298864937,0.098868323185548,0.160806329320608,0.0473564547077067,0.0616749095074286,0.0982752898460563,0.0879027167806111,0.0749425676000213,0.0547995412621525,0,0.5869744214385,0.819703745663001
TARGET.20.PAWZAU.09A,0.0836662019882609,0.0837706453353042,0.0887846615670858,0.0891870476678124,0.0908893253249434,0.140464264910105,0.0350096389481421,0.086585653692135,0.071664216378347,0.0598508463135542,0.0913419050695194,0.0787855928047902,0,0.782431994330599,0.711050457206886
TARGET.20.PAXFWY.09A,0.123882892547986,0.0182314659443876,0.0749940121464581,0.0932543974960663,0.0769678437203863,0.192431127401398,0.0360755589283973,0.0824117591196358,0.0810672365160829,0.0711907649924199,0.0622102922061208,0.0872826489806607,0,0.677512445578205,0.758411853384747
TARGET.20.PAPWHS.09A,0.0846083023668131,0.143624107046686,0.0468610770525947,0.0335696943520394,0.122848053595623,0.15338256223223,0.05778544066357,0.0725747914523952,0.0962258530339199,0.0941542025867705,0.0213397693776538,0.0730261462397046,0,0.685289754388095,0.766115724081352
TARGET.20.PAWZUZ.09A,0.0942703989889534,0.0158498543219333,0.0784101330301556,0.12545825440198,0.0607329055026473,0.169657105137969,0.0697842513493564,0.061741584310513,0.093712242227622,0.0689003915490263,0.0839452139731811,0.0775376652066617,0,0.739619089904227,0.726004643587047
TARGET.20.PAWLKE.09A,0.140842417832649,0.0879435306829092,0.0202173000856484,0.187416061724268,0.0587641322666554,0.00475935633954276,0.0209383983179831,0.0403306975212742,0.0865051516780189,0.135471485641393,0.0874881730804433,0.129323294829214,0,0.706122712145067,0.773074780703784
TARGET.20.PASZZE.09A,0.0753192737014473,0.0772822697320671,0.14076703393121,0.202916489280726,0.00462768117585616,0,0.081709938851062,0.00665000335642508,0.0476126411171385,0.155468864094889,0.115167656743727,0.0924781480154521,0,0.566046589929615,0.840308308375108
TARGET.20.PAVXCF.09A,0.115832395016103,0.0109926615587684,0.133365996542901,0.098771917515897,0.0948669576885031,0.132736765854703,0.00815027358481375,0.0607964953271806,0.0440683836670121,0.0953303766593071,0.100650322706153,0.104437453878658,0,0.705999189933832,0.756357304991169
TARGET.20.PAVAVV.09A,0,0.0587568786548067,0.121267895231577,0.241996434098197,0.176214425232609,0.0149705527379271,0.0182080551860936,0.0339471411428494,0.0994232073308543,0.0954308261567212,0.0674571402458216,0.0723274439825421,0,0.550110621398484,0.857712328044709
TARGET.20.PAVMNK.09A,0.107909000851774,0.0500476308628596,0.12099503627752,0.11400075662552,0.0923526272494307,0.00701108270781035,0.0445203791932301,0.0215805942562522,0.1352486880936,0.11151996059085,0.12181971330959,0.0729945299815636,0,0.656310795333235,0.803585807485027
TARGET.20.PAXMCH.09A,0.144616357224913,0,0.135606784680028,0.077015629542277,0.0984181117124907,0.168031641710009,0.017659704144414,0.0833343986351221,0.0545459545632328,0.0362440565520185,0.10482364927798,0.0797037119575151,0,0.757090034299606,0.708980178232574
TARGET.20.PASRRL.09A,0.0937933393378015,0.183499946633529,0.0191973038922242,0.0968858374285218,0.0285357679034777,0,0.0744145837354249,0.091472200791621,0.076330887706237,0.0869352020137087,0.0513753914950643,0.197559539062389,0,0.655575213382019,0.791726945853814
TARGET.20.PAUZLS.09A,0.0786346292691882,0.0128005605106296,0.159255678672905,0.115025774847993,0.118297183911393,0.0474299598524456,0.0414230756085211,0.0336984121596657,0.107574622551644,0.117250985022,0.106631366471816,0.0619777511217987,0,0.652564049473155,0.804097309777885
TARGET.20.PASWPT.09A,0.0875180589631194,0.0257333238313398,0.134050530168222,0.099622022380517,0.0892829174627947,0.185185998806255,0,0.110146663716595,0.0670413118002533,0.0749398175350102,0.0660125789844336,0.0604667763514595,0,0.78656252870396,0.691046348627501
TARGET.20.PATETC.09A,0.0915281173199554,0.0953485845241697,0.0794846543738141,0.147197285728567,0.0800839048364421,0.0169049989251572,0.0442283001815623,0.028855835498217,0.117551646017984,0.0877188040100422,0.109840522290017,0.101257346294072,0,0.615339683005029,0.824244839407216
TARGET.21.PASYWA.09A,0.0436284057285749,0,0.103781897543474,0.24476899874306,0.0957936297172231,0.0452900770078013,0.207376004808721,0.0560281544051558,0,0.0683367304889698,0,0.13499610155702,0,0.349703773896775,0.937701773301624
TARGET.20.PAUBLN.09A,0.0695809479724223,0.0342516530822971,0.0720506057383191,0.116986807554567,0.155962627893981,0.180948523693746,0,0.0458206609372156,0.109993497134642,0.0567569532889139,0.0659787569004579,0.0916689658034384,0,0.696230112539804,0.753718903773653
TARGET.20.PATLIG.09A,0.0996003452050527,0.0286134358114324,0.112986991288465,0.0957023664329192,0.109641334341414,0.160258525354044,0.0212463941717194,0,0.0875473480262039,0.156344385917549,0.0362555743297268,0.091803299121474,0,0.694912710816846,0.762266500416332
TARGET.20.PARUXJ.09A,0.0621550613896024,0.152611987685657,0.0579674596718735,0.123496816947412,0.057294086337143,0.0576066835205042,0.0585336849470454,0.0387254568980335,0.0668164839852397,0.100825286215818,0.105374587454503,0.118592404947167,0,0.548152247051276,0.849634246436362
TARGET.20.PATKUG.09A,0.0714704148775665,0,0.119531298734785,0.127691709914253,0.122258374652025,0.0387827812267441,0.0342500848877328,0.000923840275625915,0.166074372128935,0.126433273049622,0.101317695837606,0.091266154415105,0,0.525713404133896,0.862915320897576
TARGET.20.PAELWA.09A,0.100157736821044,0.0950201994742474,0.0582156626164161,0.0728767635234081,0.116783637800666,0.144593477964142,0.0112318354096337,0.0531582577186199,0.0767350571597263,0.0925342127067383,0.079487092714401,0.0992060660909575,0,0.698671996036544,0.759985761980194
TARGET.20.PAWPDC.09A,0.108070616229974,0.0849267256311888,0.0718285773062052,0.126571894680089,0.0599489250058933,0.0719257030591093,0.0260495525698598,0.0779683773112816,0.125346761803752,0.0693763121084206,0.0879197362780454,0.0900668180161807,0,0.638772192316906,0.808193265402463
TARGET.20.PAWHZX.09A,0.147275959654652,0,0.121771479588892,0.111847593216599,0.0370555154230051,0.167217549790306,0.0346358435741464,0.0473234637336417,0.0627096566060221,0.0876166060823123,0.109490224157807,0.0730561081726159,0,0.737576976706041,0.723876439487391
TARGET.20.PAWHML.09A,0.168508887357274,0,0.128259859473465,0.0838232294502052,0.0677912227939705,0.14019947004502,0.00829131449066264,0.0941751558748945,0.0302290542172344,0.0822210863920982,0.0994440312683639,0.0970566886368122,0,0.675862102517854,0.765956165930795
TARGET.20.PAWNYX.09A,0,0.0807287912384875,0.142399263038804,0.221628485568503,0.119319024281219,0.0101341726682933,0.0475546393977013,0.00172420933914724,0.100953582679012,0.10355822679019,0.0997645254026542,0.0722350795959877,0,0.612963097863431,0.828920887219971
TARGET.20.PATAST.09A,0.0866288093219932,0.0110207692235141,0.107919977656164,0.0951098392679498,0.132120506345357,0.152749425646038,0.0324401433329373,0.0787832900999871,0.0628661200738389,0.0894665584369795,0.0749273657742514,0.07596719482099,0,0.73341967999142,0.735288542430835
TARGET.20.PATFDF.09A,0.075975752363946,0.0532052926327083,0.0708852668381974,0.189625006156418,0.136720529123918,0.0300641848666413,0.0824235554842382,0.073985885263499,0.0485384783430499,0.0909179301586866,0.0604211774140961,0.0872369413546014,0,0.503605576898909,0.873244417290924
TARGET.20.PAVBIH.09A,0.04504874478145,0.166828395740918,0.105187889822745,0.103617368906412,0.0727877726973238,0.00286899712411363,0.0611459573181046,0.0590607076746305,0.0927718654609169,0.101357366111425,0.109813013919666,0.0795119204422939,0,0.49267328854529,0.876769740002984
TARGET.20.PAKYCW.09A,0.0665982121373479,0.179790849444623,0.0726757401593597,0.107138516189956,0.0827541507202678,0.0398372349104468,0,0.0319826835525208,0.122903658792595,0.0962769738455757,0.129496082194875,0.0705458980524319,0,0.602517345832609,0.82638269337392
TARGET.20.PASRTP.09A,0.00307271273589983,0.0704495047692871,0.158513240162838,0.0992573453040671,0.132473146542713,0.0501753089579341,0.000445988867570831,0.0413781087635522,0.156594636623588,0.114476847786935,0.0871249960094863,0.0860381634761296,0,0.66637627717412,0.803405159649474
TARGET.20.PAVRGN.09A,0.104769198859135,0,0.133963093299343,0.107917649897368,0.121533060096532,0.171617192323477,0.0140741672173856,0.0608604264406997,0.0778199241423058,0.0604810350731706,0.0912984245447649,0.055665828105818,0,0.797140145129654,0.687703418999605
TARGET.20.PAXLVU.09A,0.142971176572639,0,0.116885182304095,0.0944523129736471,0.0736418090253055,0.132067907654458,0.038510508583839,0.106018557467285,0.0306783451372976,0.0523637861620454,0.08021136839984,0.132199045719549,0,0.686179534712169,0.762256083271673
TARGET.20.PAVCHU.09A,0.104536924963792,0,0.155427471025663,0.099613538193182,0.0965836773695333,0.177393626617356,0,0.067209664925977,0.0780556692654819,0.0541542443920649,0.0941732856529997,0.0728518975939513,0,0.730269898879588,0.731057824636266
TARGET.20.PAWLHJ.09A,0.107673091466829,0.0658006702301246,0.0941333925951229,0.187761669792443,0.0393069249862574,0,0.0774358675572278,0.000394894628159683,0.0629728502343443,0.116507136427307,0.141403004984812,0.106610497097372,0,0.5531273906038,0.846031918735036
TARGET.20.PANYGP.09A,0.0292869326342778,0.191099463050989,0,0.0562154484149626,0.225476752102935,0.171239052207518,0,0.0663057768746753,0.0824030015320078,0.09115985662528,0.0179636076866012,0.0688501088707544,0,0.754209496239613,0.711134788585093
TARGET.20.PAEFEJ.09A,0.0389140952080616,0.184711646400563,0.047130713811412,0.0687583246013449,0.122956499157586,0.0188731511026796,0.0188884797275699,0.0655288912062787,0.129033715968651,0.122918458429582,0.103723347154154,0.078562677232117,0,0.520827020925079,0.863144783044686
TARGET.20.PAYHVK.Sorted.non.leukemic.09A,0.0392741972664252,0.122445741491337,0.0677164772988748,0.0450232211733935,0.11896064811224,0.186852169607906,0.0054391989104545,0.0568793191020259,0.150912867840766,0.0701725575481672,0.0806880539889601,0.0556355476594499,0,0.655718913725908,0.776484239982477
TARGET.20.PARWXS.09A,0.0133929054452995,0.174839483441963,0.0446490294715154,0.184268285863703,0.0248718595245424,0.0312344821884495,0.111028660860463,0.0752303358389835,0.0619452844316339,0.103209415196617,0.0722137246507143,0.103116533086116,0,0.346692441716704,0.938573666516481
TARGET.20.PAWDNM.09A,0.100550164876068,0.136675317905327,0.12206146199897,0.0972075222105,0.0854931876490365,0.00546021190961921,0.025392772621635,0.0468940267996277,0.120040337114213,0.0928161841785844,0.114912383671856,0.0524964290645626,0,0.654671760861811,0.806594619412413
TARGET.20.PAXLEE.09A,0.112118043332011,0.0989122336943597,0.0935332109047954,0.122427762873337,0.051841000496739,0,0.052208666616454,0.0658894717201998,0.0777028192051845,0.0953948116550117,0.115028325630442,0.114943653871466,0,0.519529899620864,0.864042271797315
TARGET.20.PATKKJ.09A,0.106155938497695,0,0.127271272692465,0.110214468736721,0.130704658867012,0.143240393953371,0,0.151273024747626,0.0724955332660078,0.0467835070052594,0.0417066548721048,0.0701545473617389,0,0.790019311427677,0.700667842953723
TARGET.20.PATVRA.09A,0.13059979190323,0.0943933554017803,0.0596903371999564,0.0614763107323871,0.0923882465407061,0.150995052708674,0.00402157716560704,0.132745858823143,0.083808711375356,0.0665589893057021,0.0389863980811792,0.0843353707622779,0,0.632900457065767,0.793583823055572
TARGET.20.PATFMR.09A,0.14032348338297,0.0860204066747454,0.0251649732509727,0.0329492488896426,0.119543257349496,0.18652858414586,0.0622969548669358,0.0662179252047141,0.0757584289542368,0.072926453676967,0.021062237335612,0.111208046267848,0,0.761745838699247,0.701374181893193
TARGET.20.PANVGP.09A,0.0582448535114899,0.0353965863987552,0.127372904902018,0.0668995276988265,0.204473575717338,0.166335450548448,0.0379875759616263,0.0271962632597218,0.101409246886113,0.0806651876703451,0.0296342874302804,0.0643845400150378,0,0.739726949473527,0.732572497593755
TARGET.20.PATDFZ.09A,0.0566332015468441,0.0364468473758123,0.0927883335797976,0.0997159619500669,0.178687478581267,0.0382061113384153,0.0617395595488983,0.00343297008444498,0.10006861163579,0.151648760977823,0.0616727198635271,0.118959443517314,0,0.582761826318186,0.838413037237265
TARGET.20.PAEMDG.09A,0.109084645719744,0.0518686300546191,0.0928258805027209,0.116354118220804,0.057836200609092,0.174822632668955,0.00307328987327703,0.0718089456611851,0.0920139525639165,0.0902256939715383,0.0723674911121925,0.0677185190419552,0,0.753871951914595,0.718970821747935
TARGET.20.PASSSI.09A,0.0811430248569973,0.216613314967496,0,0.124680778622865,0.0651215913417098,0,0.0846142244150782,0.0690035043901384,0.059958183962962,0.111043176926257,0.0584619437289173,0.129360256787579,0,0.594574866280095,0.827530977683021
TARGET.20.PATJWG.09A,0.0436252463920607,0.0387407272860282,0.130071104214905,0.197866176767901,0.127606596173588,0,0.0342304096877786,0.108997326611913,0.0975854243773638,0.0969172134922021,0.0525884229238944,0.0717713520723657,0,0.560060073715628,0.853678205575535
TARGET.20.PAUMZV.09A,0.0685126674925289,0.0920083683269719,0.0827133919335361,0.127660597166599,0.138394321078946,0.170033814209569,0,0.0433003973336632,0.0812494365596768,0.0656408733438959,0.0559621980900101,0.0745239344646038,0,0.681640766663144,0.76771129954623
TARGET.20.PAKHBF.09A,0.0342076605242153,0.0411625402474381,0.15543328459539,0.0751612909935563,0.157868344145823,0.132490184145703,0.0175012662776672,0.0726362380293666,0.129668615078573,0.0718551656355801,0.0570091873036733,0.0550062230230142,0,0.756402110446687,0.737889208912719
TARGET.20.PAXMPF.09A,0.0913613286166789,0.0224672657036358,0.180087939154088,0.127687598427088,0.125192163989144,0.00834182548696713,0.0279249829094043,0.0256411134008046,0.14965797888398,0.0678880640396985,0.111431601218071,0.0623181381704395,0,0.623409922630528,0.824714259480829
TARGET.20.PARZYF.09A,0.0707403711612797,0.0325990110193818,0.135265246685646,0.0986127212429071,0.103362518653644,0.0799096767811696,0.0535566384047306,0.0379409530514872,0.146903229121479,0.108232726741807,0.071055248486879,0.0618216586495894,0,0.687447732704214,0.787133638011941
TARGET.20.PAVZJX.09A,0.154575786732875,0.00144482007522103,0.0844587883731673,0.0993208735811447,0.096818690109016,0.193730970896034,0.0413820782887504,0.0585426965875344,0.0533786946201319,0.0643403626273929,0.0647157442964212,0.0872904938123109,0,0.741895719471518,0.712591859215183
TARGET.20.PAWKJC.09A,0.0606037250082457,0.00318103409473076,0.187948714490214,0.14278067557753,0.0829119292480059,0.0607673715247328,0.0309715264304188,0,0.101316213500981,0.105448029534611,0.139847863007449,0.0842229175830811,0,0.468489801797368,0.886332102882605
TARGET.20.PAXFEE.09A,0,0.0479365848173326,0.138815605573269,0.249016940424,0.117561154366625,0.00938379381800369,0.0254506075079905,0,0.138971406451767,0.107377784657637,0.0700658433658995,0.095420279017476,0,0.509214611041264,0.87408353922179
TARGET.20.PATHPT.09A,0.0156230430543107,0.11238766720627,0.14851535470314,0.189700657678384,0.177357921280949,0.016461049572918,0,0,0.132089042846824,0.0557777312120837,0.0988396994595285,0.0532478329855917,0,0.545502675272188,0.859180214732016
TARGET.20.PAWNPU.09A,0.0332430572562839,0.0406596094660697,0.214802509132077,0.227857909494628,0.142452655585991,0,0.000254971747043562,0,0.107945259578607,0.0844450538353141,0.0994694171855555,0.0488695567184308,0,0.558231259663571,0.853093022029083
TARGET.20.PAWRPD.09A,0.151155710334626,0,0.125552906647301,0.0701366908737127,0.0912711815384803,0.181795737032237,0.00524210663272829,0.0367719850917273,0.0422487203702159,0.0748146494623052,0.093001673148421,0.128008638868245,0,0.708083923506148,0.739750533887277
TARGET.20.PAWBSE.09A,0.115605507046732,0.0833039074661692,0.0413179218850698,0.0993992272565428,0.0539639584570706,0.187296372639574,0.0324301897644407,0.0720419840753923,0.0864203601201921,0.0577851030678039,0.0840151382540245,0.0864203299669883,0,0.731787104708395,0.725066767390577
TARGET.20.PAPZYS.09A,0.0140399826003398,0,0.139180298903549,0.210050632253379,0.124192362010956,0.162147779095854,0.0456386229778254,0.0218047419345181,0.105873058457982,0.0681604327657714,0.0351269546333518,0.0737851343664736,0,0.607366902143072,0.814573145704747
TARGET.20.PAECCE.09A,0.0409764838520218,0.222012392935424,0.0420293364453932,0.112560544155145,0.0693320733232902,0,0.0650077654154859,0.107035172192328,0.0597705227278292,0.110522851679786,0.0848269550931886,0.0859259021801083,0,0.60569507624458,0.822280540459091
TARGET.20.PAVSHX.09A,0.128155507691417,0.0792225023109342,0.054421435827329,0.175308072634458,0.0239892241383163,0.00381920623313072,0.00467786289315817,0.0681345789955594,0.0960505343233536,0.109730316158025,0.124297433133686,0.132193325660632,0,0.665190037486141,0.791099180567956
TARGET.20.PAWIIK.09A,0.0954428702507934,0.0959801392900031,0.0595800807112345,0.104603871538952,0.0654666113320186,0.0649133868342652,0.0519325208622072,0.0639112903639418,0.0752298161891037,0.0922817560824659,0.111824037954708,0.118833618590307,0,0.586234951304892,0.829569832298687
TARGET.20.PAVDDU.09A,0.0596706201503081,0.0730560818018568,0.118146144505362,0.121929003369349,0.136676050191575,0.167042981899703,0,0.0436627513254444,0.0956610003809166,0.0592032457628864,0.0553937885240067,0.0695583320885925,0,0.693184255049952,0.763584958506985
TARGET.20.PATHZZ.09A,0.0820274848669846,0.0761529422487189,0.0617094567207013,0.0737438507237832,0.098854075006843,0.155245939738105,0.0187200684195494,0.0940937596353231,0.110735877098661,0.0658327880868522,0.0635836778931407,0.0993000795613381,0,0.716657683812479,0.747130524945195
TARGET.20.PASYYW.09A,0.0457358124339157,0.0729898313892943,0.084721269849575,0.127321793232061,0.119479677520247,0.0722126758420505,0.0789428886727102,0.0251673848098514,0.0754140049526003,0.0718430478049146,0.0826003137596008,0.143571299733179,0,0.617680933418665,0.818305940488106
TARGET.20.PASZNB.09A,0.112814305532058,0.0523886005632603,0.0735951012416288,0.0735779946133305,0.0666363032332206,0.171464684861609,0,0.112828904411839,0.0550940560076437,0.0802758000235028,0.108932336413669,0.0923919130982387,0,0.76096947812925,0.704216518900417
TARGET.20.PAVSAN.09A,0.0629709269112132,0.0824966787169092,0.0736188409753286,0.0876852813981159,0.10594614175242,0.176480620930138,0.0466504180391379,0.0546679210145293,0.0983642862755441,0.0793456562654746,0.0691256602880684,0.0626475674331203,0,0.775950932576265,0.705071312441497
TARGET.20.PADZKD.09A,0.0530594234463254,0.159911197631399,0.0423482370893317,0.0798125682492934,0.15165144525747,0.133636949399395,0,0.112615484947045,0.0654151821463087,0.101090259856125,0.047864648782961,0.0525946031943453,0,0.75244775726648,0.729616459421498
TARGET.20.PAUPSX.09A,0.0721559893058352,0,0.199913619154953,0.176898585216144,0.051908435659149,0,0.112162137558747,0,0.0859032092466344,0.129490541614749,0.112705654686983,0.0588618275568066,0,0.529002474875737,0.858828412314764
TARGET.20.PAVPWB.09A,0.0531659539677444,0.1647173478286,0.0960154897151053,0.125982108230129,0.0346585624921794,0,0.0740937243290029,0.049318397452252,0.0969652235046029,0.100220653052786,0.112811355006638,0.0920511844209603,0,0.577756025030893,0.837570790057213
TARGET.20.PAVRJP.09A,0.0508155237852543,0.0873204932486809,0.0858578726980951,0.107093839104686,0.0790949612517717,0.174176837602046,0.063386059740626,0,0.0930447246285217,0.0734689385708158,0.0747077512720911,0.111032998097412,0,0.628376926627293,0.79818836242137
TARGET.20.PALVKV.09A,0.0786728816070511,0.171144164116353,0.0759560899892008,0.0264548117482189,0.127251935981137,0.146089709320991,0,0.100276348238098,0.093435374034191,0.0700422275816511,0.0579211293142564,0.0527553280688527,0,0.748188884028556,0.728627832012315
TARGET.20.PARKFB.09A,0.103025020752134,0.109288721872801,0.0251438731837905,0.135418454271971,0.057290281787111,0.0317359693587775,0.0602936566296715,0.0807991391802749,0.0812830702464018,0.104608192857739,0.089338551398916,0.121775068460411,0,0.447553287933594,0.895233904929967
TARGET.20.PAXDGH.09A,0.0545232438488082,0.193268164559927,0.122708944059186,0.0654154110437836,0.051913646598362,0.0342801857677912,0.0598743433475402,0.0592261870452644,0.0943496009432196,0.101781300911015,0.116965748249111,0.0456932236259926,0,0.488065960969031,0.877062306389699
TARGET.20.PAURVI.09A,0.0937263924204081,0.0175887794084517,0.142031921871211,0.11329229200661,0.0625096446815716,0.193007120655217,0.00281525793343915,0.042715752535146,0.110682664376459,0.0587983637049118,0.105140478520903,0.0576913318856723,0,0.723702315207894,0.732902611091879
