Mixture,Naïve CD4 T,Memory CD4 T,Treg,Naïve CD8 T,Memory CD8 T,GZMK CD8 T,GZMB CD8 T,GZMB DNT,MAIT,GZMK NK,GZMB NK,Proliferating T,P-value,Correlation,RMSE
TARGET.20.PASZZJ.09A,0.022252356675164,0.116327314702947,0.0838658853358715,0.0965451549765221,0.171194546813532,0.210565982346363,0,0.0436020881138668,0.0870130133909083,0.0382303474274464,0.0594103444191629,0.0709929657982157,0,0.749371496698966,0.710656124317537
TARGET.20.PAEPTD.09A,0.0457634013125742,0.164454430618004,0.0875782743896019,0.0861700781968827,0.0839760193518463,0.0250142121451131,0.0773551555927883,0.044771978694596,0.144650760018263,0.0766321694265864,0.0490030980772258,0.114630422176518,0,0.595637072102019,0.835458991285787
TARGET.20.PAPZFV.09A,0.0581512862335647,0,0.152618276202282,0.137373559379708,0.0750702190799516,0.183785068337381,0,0.112108754363718,0.0503970774546597,0.0835408492167844,0.0747557853230122,0.0721991244089377,0,0.707521843022092,0.743484880004249
TARGET.20.PAVCCG.09A,0.0982356047002068,0.0762636360676588,0.171979118920658,0.201387621004551,0.0738925533548635,0,0.00576103590586193,0.00195995922619765,0.0965636086828486,0.09870359964199,0.137473936703453,0.0377793257917105,0,0.585396627365263,0.834169023585302
TARGET.20.PAVVCS.09A,0.0369384671961177,0.0148615216041198,0.141631317286725,0.168155245659881,0.0518024549152879,0.199377091215506,0.00591584476583316,0,0.101129278296986,0.0668201061107352,0.123700353369588,0.0896683195792206,0,0.767116549475468,0.695717785990006
TARGET.20.PAXIPM.09A,0.0733869664307286,0.0398852278033087,0.16773813501769,0.136822192931212,0.0784465829195499,0.0470759323335142,0.000433207691297884,0.0321555570336954,0.149713626931023,0.076074384230854,0.130388975184468,0.0678792114926581,0,0.669224181031145,0.796275218706529
TARGET.20.PAMXZY.09A,0.0900573376412363,0,0.138330386325848,0.100657607971198,0.124041333089401,0.164683312895277,0.0110726575248943,0.044454155472542,0.11265991591053,0.0582985766903724,0.0806591996498765,0.0750855168288239,0,0.745382628672933,0.729463085129668
TARGET.20.PAXLJV.09A,0.104492631646019,0,0.148367907246535,0.160521096121436,0.00364721579996625,0.231012273331527,0,0,0.0353349679262896,0.0638412452735918,0.11210527208524,0.140677390569395,0,0.765539218142364,0.68306635541169
TARGET.20.PARNJC.09A,0.00536459915571328,0,0.11619658093647,0.12837254951556,0.180837314814025,0.241453839295139,0,0.0508825316968713,0.100657134173699,0.076495549975799,0.0153375098317719,0.0844023906049516,0,0.818920371108791,0.64299984989413
TARGET.20.PAUYAE.09A,0.0921019336285494,0.103761988804627,0.101180103888144,0.0999038393042287,0.0795223466030715,0.009800443223268,0.0431154413950572,0.0614242220728961,0.104278584094165,0.0937533489064289,0.105184202382454,0.105973545697111,0,0.476177559454997,0.884798849905986
TARGET.20.PASXNT.09A,0.0414914280764586,0.0402708297410091,0.128849417001431,0.115274594119982,0.0606034361738576,0.18163220147396,0.0390257096697833,0.0854267197563162,0.116355330090743,0.0576195603717333,0.0246585110687646,0.108792262455961,0,0.707916705696707,0.751130208281201
TARGET.20.PAKWCU.09A,0.0799027262329145,0.0184613295438043,0.116206563964665,0.194882355731209,0.049893907988993,0.178213388054494,0.0190108079587909,0.0221788609062525,0.0804576592541417,0.0467086384513941,0.105042303458482,0.0890414584548601,0,0.769053953745128,0.701043750043488
TARGET.20.PAWBDK.09A,0.0818033853979687,0.0200916808125658,0.183702959110647,0.124945206279227,0.113670136738717,0.00718951549246015,0.0244447928990633,0,0.150355350526807,0.0631524512020269,0.14784720718034,0.0827973143601777,0,0.568453872686857,0.844541058162744
TARGET.20.PASRLS.09A,0.0799569728248587,0.00170583797558483,0.10653556981603,0.150878103737632,0.0989024479601598,0.171032025846082,0,0.098217602919013,0.0357002077531844,0.0404296103851142,0.0481809831665225,0.168460637615819,0,0.737026020563761,0.724692619338649
TARGET.20.PASGZK.09A,0.0532517067691972,0.0506928471027045,0.145397291032826,0.0936056140261619,0.123812435618938,0.188695962972952,0,0.0247931132594937,0.12639661905673,0.0614142280230195,0.0802561472050873,0.0516840349328895,0,0.821629947689158,0.671905757681912
TARGET.20.PATFGK.09A,0.0682405120090569,0.0215484006520864,0.149230101412007,0.12991769136051,0.165361614560983,0.0705742408686018,0,0.0254211218950875,0.112983521639196,0.0466076193856319,0.0835317265313714,0.126583449685468,0,0.50403434192496,0.87195116301623
TARGET.20.PAYJAX.Sorted.non.leukemic.09A,0.10243039587343,0.0151405536647757,0.217925093296366,0.160748589585005,0.200165243066893,0,0,0.0645261714986462,0.112570039618793,0,0.0886345121483597,0.0378594012477306,0,0.472700885703577,0.888558534783771
TARGET.20.PAWUUY.09A,0.0894775032135793,0.00329238824140794,0.122685910869901,0.141362643382736,0.0829783126361654,0.200085647058043,0.0320730598668355,0.0719718985438349,0.042471881600551,0.0442001002155067,0.104240375635099,0.0651602787363404,0,0.76978038194519,0.69156603508489
TARGET.20.PAWZAX.09A,0.1011008819684,0.0755477906131775,0.0779647721467459,0.164065449466591,0.0558982926646755,0.0393250844909414,0.0359628608560153,0.0181990793486825,0.0535904832598408,0.0923069693141581,0.141354940955017,0.144683394915754,0,0.587103549544788,0.828006334631897
TARGET.20.PASTTW.09A,0.0496011590034496,0.0948709427590244,0.111651661235933,0.0736243649810332,0.135748341699972,0.0499044589298812,0,0.118115779835916,0.0600317716582923,0.0855077244690862,0.115336607505472,0.105607187921941,0,0.622556297725842,0.817437777456044
TARGET.20.PAUYKH.09A,0.0256352971634993,0.0597507411396672,0.170245743197739,0.15768168139357,0.162364633121736,0,0.043622299807234,0.0166856300977863,0.0982118077087559,0.026696102031391,0.128189921311754,0.110916143026866,0,0.601620657764648,0.832594109039198
TARGET.20.PAXZLP.09A,0.0904132858449744,0.00282619465817748,0.168592771478177,0.119304826741408,0.0824129492521877,0.181098194241811,0,0.0354765225806756,0.0569280368080422,0.0478899761932102,0.146158429766194,0.0688988124351414,0,0.679909807942648,0.758057234247693
TARGET.21.PASLZE.09A,0.0566407864945449,0.0592929323109662,0.102760763290756,0.105046364602751,0.102766060457892,0.189128815078843,0.03174515491089,0,0.0990110310886367,0.0706545989051703,0.0506015712997203,0.13235192155983,0,0.715438306197679,0.741750609270892
TARGET.20.PALHWN.09A,0.0577543992589558,0.031423968117761,0.157410389038492,0.112737712630998,0.114517078465053,0.162034085818682,0.000478733902104935,0.0649175432518315,0.0966101385564312,0.077089222193353,0.0758658791186828,0.0491608496476541,0,0.704971615573914,0.755288447358393
TARGET.20.PAVZTJ.09A,0.128808554133802,0.0166686999241108,0.124875035028039,0.0865232084926167,0.0982668037401432,0.140762933929735,0.00542373465968875,0.0555063597416695,0.0711141582854044,0.0767462590866433,0.112412484425713,0.082891768552435,0,0.692979706375089,0.763937942876258
TARGET.20.PAWGSX.09A,0.0866495398485079,0.0511025149320718,0.0884258485516666,0.126763903762576,0.0795588709848293,0.195142417657164,0,0.0763234383110953,0.0944682169405348,0.0725519133037089,0.057929815540637,0.0710835201672087,0,0.757045670840403,0.712201135914952
TARGET.20.PARXVI.09A,0.0687125745343569,0,0.121686914603049,0.132210596830476,0.139366002811307,0.204428740390151,0,0.0501035467272411,0.0755097413344003,0.0418558252622793,0.0700306924040991,0.0960953651026403,0,0.61576046902865,0.797014786565834
TARGET.20.PAWKYG.09A,0.073828459623351,0,0.267928143980072,0.177912059470938,0.0997314840427039,0,0.0341046712026434,0.0946681579188774,0.0833631075389905,0.019426197437944,0.108227754053577,0.040809964730903,0,0.488958324976267,0.879956269303889
TARGET.20.PASVTP.09A,0.0708872231425565,0.0614409910386269,0.0954211666553535,0.1307938705577,0.103384349687265,0.171915489396418,0.0267384745938138,0.0670128582082303,0.101852182556117,0.018038720878179,0.0525272543390598,0.0999874189466805,0,0.71529806481625,0.746707014367265
TARGET.20.PAUVIB.09A,0.0769382653937708,0.059779052031723,0.0874761720402738,0.123933469063397,0.0743885858012032,0.184404281742803,0.0253311700078801,0.0338890013433461,0.0849452527405501,0.0646152920984832,0.101481976018012,0.0828174817185582,0,0.784624579641918,0.693869423260115
TARGET.20.PASURR.09A,0.0360165544084289,0.103497927659452,0.0966943354172473,0.0799563788675903,0.13759480620267,0.168794195676722,0.0143416241459652,0.0822686722049599,0.0863974483121271,0.0970036936000654,0.0164601340389784,0.080974229465793,0,0.748469637238075,0.732400998855286
TARGET.20.PAVPLM.09A,0.105502218169462,0.0323462533106875,0.120428666208085,0.114719762592661,0.028318540437511,0.180075867689662,0.00481475032989346,0.0612184624733311,0.068963592377045,0.0666659106229705,0.121297968761084,0.0956480070276069,0,0.799351501572689,0.682404589165031
TARGET.20.PAWMFH.09A,0.05651784098392,0.0593767626283133,0.0990821346343726,0.13324057056194,0.120832257606687,0.172548886557779,0.0141122207873577,0.056150598361554,0.0999940166057019,0.0386632753766089,0.0706873546505815,0.0787940812451848,0,0.80156498043171,0.691694037351533
TARGET.20.PAVMNA.09A,0.0804243683828421,0.0599954163029445,0.147018477404783,0.0725526228389459,0.117731435409889,0.108407238998739,0,0.0669770953170303,0.0663485154890405,0.0628599479929698,0.139172607766377,0.0785122740964397,0,0.733017231104055,0.750091135490854
TARGET.20.PANXWX.09A,0,0.334951778218107,0,0.139205392781093,0,0.164948679039926,0.118276963902729,0.0553499086407084,0.0553232959515432,0.0698393246660396,0.0028628226298159,0.0592418341700378,0,0.335026540009069,0.954617519422079
TARGET.20.PAUNBR.09A,0.117552246005345,0.140270042020057,0.0455759324107233,0.176719226028486,0.00775611946163132,0,0.0390687309266601,0.045508449858977,0.100874596884955,0.0929114251419369,0.0671955742616646,0.166567656999565,0,0.587888587134379,0.831499197131304
