"subset","term","NES","padj","size"
"Treg","negative regulation of autophagy of mitochondrion",-1.23767439171322,0.507890153767734,11
"Treg","negative regulation of axonogenesis",-0.792992532293189,0.9023579187676,15
"Treg","negative regulation of binding",1.04437136193354,0.714810562571757,41
"Treg","negative regulation of biomineral tissue development",1.20698970589905,0.582005663607553,11
"Treg","negative regulation of blood circulation",1.29649066233465,0.479787427695802,10
"Treg","negative regulation of blood vessel endothelial cell migration",1.47272080337618,0.29314222697489,14
"Treg","negative regulation of bmp signaling pathway",-0.833960785885974,0.890759023354565,20
"Treg","negative regulation of b cell activation",1.2216571103783,0.558503048566823,14
"Treg","negative regulation of b cell apoptotic process",0.950548858192165,0.799726903642258,11
"Treg","negative regulation of calcium ion transmembrane transport",1.33449760804408,0.398002317311918,20
"Treg","negative regulation of calcium ion transport",1.35283845816124,0.376249565246659,22
"Treg","negative regulation of calcium mediated signaling",1.01465389762964,0.737961172003725,11
"Treg","negative regulation of canonical nf kappab signal transduction",1.02192610831797,0.723887422389114,55
"Treg","negative regulation of canonical wnt signaling pathway",0.78284860867555,0.932006861063465,50
"Treg","negative regulation of carbohydrate metabolic process",0.817563338028118,0.880230120391296,28
"Treg","negative regulation of cardiac muscle tissue growth",-1.32401833054516,0.4465483234714,11
"Treg","negative regulation of catabolic process",1.1278366702257,0.516125679187338,228
"Treg","negative regulation of catalytic activity",1.14970180047131,0.535251653033617,100
"Treg","negative regulation of cd4 positive alpha beta t cell activation",1.62698244022381,0.0875642311260521,23
"Treg","negative regulation of cd4 positive alpha beta t cell differentiation",1.59252906350545,0.139527418057893,17
"Treg","negative regulation of cellular component organization",1.14825977335976,0.388265068265068,352
"Treg","negative regulation of cellular response to growth factor stimulus",0.909524094157186,0.836446931753564,29
"Treg","negative regulation of cellular response to insulin stimulus",0.655513268186651,0.974148169103889,28
"Treg","negative regulation of cellular senescence",0.431007436167038,0.999357195343028,13
"Treg","negative regulation of cell activation",1.62360194223779,0.0280665450532335,91
"Treg","negative regulation of cell adhesion",1.50230168062765,0.0376796968306236,119
"Treg","negative regulation of cell cell adhesion",1.50724795562941,0.082935898829018,91
"Treg","negative regulation of cell cycle",0.992782363172652,0.778730267829452,189
"Treg","negative regulation of cell cycle g1 s phase transition",0.676153021189465,0.962689050930829,32
"Treg","negative regulation of cell cycle g2 m phase transition",0.882957311423454,0.854010050670392,41
"Treg","negative regulation of cell cycle process",0.864951793766911,0.9023579187676,150
"Treg","negative regulation of cell development",1.17048348930682,0.487981854162086,100
"Treg","negative regulation of cell differentiation",1.16395938537191,0.419849360925137,250
"Treg","negative regulation of cell growth",0.955727100428853,0.819112844303207,71
"Treg","negative regulation of cell junction assembly",0.98468772420079,0.767132429367854,10
"Treg","negative regulation of cell killing",1.25699951833725,0.488728528695223,20
"Treg","negative regulation of cell matrix adhesion",-0.947900231924574,0.787224421757642,12
"Treg","negative regulation of cell population proliferation",1.32544210808873,0.082935898829018,276
"Treg","negative regulation of cell projection organization",0.82893651062739,0.885432106143916,67
"Treg","negative regulation of cell substrate adhesion",0.83732929440661,0.874559868029144,19
"Treg","negative regulation of cgas sting signaling pathway",0.816586778999829,0.870172150879631,11
"Treg","negative regulation of chemotaxis",1.12255479011157,0.647725813043732,15
"Treg","negative regulation of chromosome organization",1.26827783230622,0.435789676301691,53
"Treg","negative regulation of chromosome segregation",1.45211649775147,0.299947005829359,20
"Treg","negative regulation of cilium assembly",0.991590735829963,0.762132715219923,12
"Treg","negative regulation of cold induced thermogenesis",1.1778363845268,0.584054598796896,24
"Treg","negative regulation of cytokine production",1.58555062874209,0.00823936652913951,146
"Treg","negative regulation of cytokine production involved in immune response",1.28504943627277,0.494431875314228,14
"Treg","negative regulation of cytokine production involved in inflammatory response",1.65966299746928,0.0900904629275196,17
"Treg","negative regulation of cytoplasmic pattern recognition receptor signaling pathway",1.34374684945312,0.343006408470326,39
"Treg","negative regulation of cytoskeleton organization",1.14060669162467,0.599701243660113,75
"Treg","negative regulation of defense response",1.40824415377836,0.113609805423815,137
"Treg","negative regulation of defense response to virus",0.792327369387362,0.886318942672043,12
"Treg","negative regulation of developmental growth",-0.946422913735883,0.820430226588688,34
"Treg","negative regulation of developmental process",1.13499330752586,0.436901634950415,342
"Treg","negative regulation of dna binding",1.20104191862213,0.567613803952414,13
"Treg","negative regulation of dna binding transcription factor activity",1.04499125656372,0.707415374073256,47
"Treg","negative regulation of dna biosynthetic process",1.16145338169246,0.594089313348716,21
"Treg","negative regulation of dna damage response signal transduction by p53 class mediator",0.734812067127316,0.9187658841855,10
"Treg","negative regulation of dna metabolic process",1.14115214804033,0.591242030264187,76
"Treg","negative regulation of dna recombination",0.548968814686161,0.987762073976596,22
"Treg","negative regulation of dna repair",0.788542900758405,0.897573844352556,25
"Treg","negative regulation of dna replication",0.850215056065019,0.862211578591728,12
"Treg","negative regulation of dna templated transcription elongation",0.803332522918754,0.890134874100412,21
"Treg","negative regulation of double strand break repair via homologous recombination",0.539663081846695,0.988742485588307,15
"Treg","negative regulation of d glucose transmembrane transport",0.539907946462228,0.986865932882292,10
"Treg","negative regulation of endocytosis",1.09750045076258,0.647509429351365,36
"Treg","negative regulation of endoplasmic reticulum stress induced intrinsic apoptotic signaling pathway",1.58604612809785,0.149643397085045,15
"Treg","negative regulation of endoplasmic reticulum unfolded protein response",1.3899940787565,0.349811406498523,19
"Treg","negative regulation of endothelial cell migration",1.49698039909043,0.257211193494379,19
"Treg","negative regulation of endothelial cell proliferation",0.975006244765347,0.785675534049988,13
"Treg","negative regulation of epithelial cell apoptotic process",1.47294560120123,0.30376901214482,11
"Treg","negative regulation of epithelial cell proliferation",1.48420521621314,0.164229479927026,48
"Treg","negative regulation of epithelial to mesenchymal transition",1.25869084422593,0.529975109636127,14
"Treg","negative regulation of erbb signaling pathway",1.07291311393079,0.683705466116331,19
"Treg","negative regulation of erk1 and erk2 cascade",1.48295972111295,0.252304222988476,26
"Treg","negative regulation of establishment of protein localization",1.48687557789773,0.203953446399189,64
"Treg","negative regulation of exocytosis",1.29638984596822,0.460321655856698,21
"Treg","negative regulation of extrinsic apoptotic signaling pathway",1.01557864705131,0.749449057069663,43
"Treg","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors",1.09555849477229,0.669256756756757,15
"Treg","negative regulation of fatty acid metabolic process",-0.783366902660883,0.905694713172619,11
"Treg","negative regulation of fat cell differentiation",-1.23808023846099,0.491649407837854,18
"Treg","negative regulation of fibroblast proliferation",0.748994241926697,0.925792762904097,22
"Treg","negative regulation of gene expression epigenetic",1.20444697793313,0.460820291258963,114
"Treg","negative regulation of gene expression via chromosomal cpg island methylation",0.662841677539647,0.956295056439741,11
"Treg","negative regulation of glial cell proliferation",0.741650170982698,0.906848728932003,12
"Treg","negative regulation of gliogenesis",-0.973522463878617,0.787224421757642,19
"Treg","negative regulation of growth",0.943668936879127,0.83608150005874,89
"Treg","negative regulation of g protein coupled receptor signaling pathway",0.901242932997962,0.836446931753564,26
"Treg","negative regulation of hemopoiesis",1.25139826978323,0.461063892233143,49
"Treg","negative regulation of hippo signaling",1.02482970321477,0.74081307785073,14
"Treg","negative regulation of hormone secretion",0.794151872049371,0.890134874100412,19
"Treg","negative regulation of hydrolase activity",-0.954691709273565,0.786111111111111,23
"Treg","negative regulation of immune effector process",1.55257018012608,0.082935898829018,62
"Treg","negative regulation of immune response",1.54458703165734,0.0404707462712983,114
"Treg","negative regulation of immune system process",1.51213754077509,0.00172811549901207,268
"Treg","negative regulation of inflammasome mediated signaling pathway",1.15762005344824,0.604768867393994,13
"Treg","negative regulation of inflammatory response",1.4111052262968,0.227697877904053,76
"Treg","negative regulation of inflammatory response to antigenic stimulus",1.39230168239581,0.357955982797875,17
"Treg","negative regulation of innate immune response",1.34190044332223,0.30376901214482,58
"Treg","negative regulation of interferon beta production",1.02579535418589,0.744076597684845,10
"Treg","negative regulation of interleukin 1 beta production",-0.868562681084266,0.85826657581701,14
"Treg","negative regulation of interleukin 1 production",-0.887365904887808,0.838137472283814,15
"Treg","negative regulation of interleukin 2 production",1.69463208572347,0.0711392642161848,17
"Treg","negative regulation of interleukin 6 production",-1.19984350742627,0.523755022525265,19
"Treg","negative regulation of interleukin 8 production",1.11804807173972,0.659046855618632,10
"Treg","negative regulation of intracellular protein transport",1.69444881620174,0.0682746718484155,25
"Treg","negative regulation of intracellular signal transduction",1.24658556671695,0.134749675089647,401
"Treg","negative regulation of intracellular steroid hormone receptor signaling pathway",0.716413672338221,0.938854134435757,23
"Treg","negative regulation of intracellular transport",1.59845127939143,0.082935898829018,35
"Treg","negative regulation of intrinsic apoptotic signaling pathway",1.28302002996873,0.390339333718034,65
"Treg","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator",1.12561153950186,0.650154878678369,14
"Treg","negative regulation of intrinsic apoptotic signaling pathway in response to dna damage",1.37957469217687,0.362478430256346,17
"Treg","negative regulation of intrinsic apoptotic signaling pathway in response to dna damage by p53 class mediator",1.41327894347558,0.358961849936579,10
"Treg","negative regulation of ion transmembrane transporter activity",0.785815763481432,0.890134874100412,12
"Treg","negative regulation of jnk cascade",1.23393521799353,0.50098229744532,21
"Treg","negative regulation of kinase activity",1.07726014031951,0.662474049681438,53
"Treg","negative regulation of leukocyte apoptotic process",1.38105950819622,0.343237306169646,32
"Treg","negative regulation of leukocyte cell cell adhesion",1.69393552598034,0.017024430548039,68
"Treg","negative regulation of leukocyte mediated immunity",1.46559781079178,0.214669156260941,40
"Treg","negative regulation of leukocyte migration",1.41257905138216,0.305438997644243,25
"Treg","negative regulation of leukocyte proliferation",1.50781846890303,0.134749675089647,41
"Treg","negative regulation of lipid biosynthetic process",-1.05992540340662,0.663692567884995,26
"Treg","negative regulation of lipid localization",0.853227306607067,0.867548453913301,22
"Treg","negative regulation of lipid metabolic process",0.521022449578959,0.996701699463327,37
"Treg","negative regulation of lipid storage",1.16289324163441,0.62053009415804,10
"Treg","negative regulation of lipid transport",0.842236991757917,0.867548453913301,14
"Treg","negative regulation of locomotion",1.32314364250829,0.229155420326839,140
"Treg","negative regulation of lymphocyte activation",1.66523540472644,0.0196169614881149,77
"Treg","negative regulation of lymphocyte apoptotic process",1.2561531040812,0.500439231971524,24
"Treg","negative regulation of lymphocyte differentiation",1.44047551305249,0.29314222697489,27
"Treg","negative regulation of lymphocyte migration",1.23392598133262,0.558503048566823,10
"Treg","negative regulation of macroautophagy",-0.879169061849348,0.874578978436751,33
"Treg","negative regulation of mapk cascade",1.40078175403734,0.239243236940299,76
"Treg","negative regulation of map kinase activity",1.45565002071375,0.308738728709785,14
"Treg","negative regulation of membrane permeability",0.830090523801843,0.869113985004942,10
"Treg","negative regulation of microtubule depolymerization",-0.738751018427951,0.933915507694636,14
"Treg","negative regulation of microtubule polymerization or depolymerization",-0.796133599023376,0.91985779583545,21
"Treg","negative regulation of mirna metabolic process",0.65441086995705,0.962004975354996,16
"Treg","negative regulation of mitotic cell cycle",0.94006542344898,0.836446931753564,109
"Treg","negative regulation of mitotic cell cycle phase transition",0.917361222673491,0.851960064118646,88
"Treg","negative regulation of molecular function",1.19890345056251,0.376628362296215,200
"Treg","negative regulation of monoatomic ion transmembrane transport",1.24565034314347,0.485997560645074,35
"Treg","negative regulation of monoatomic ion transport",1.17062409206007,0.544895808772237,42
"Treg","negative regulation of mononuclear cell migration",1.49233444402236,0.272078852891374,16
"Treg","negative regulation of mrna catabolic process",1.01495269588825,0.727966417967991,51
"Treg","negative regulation of mrna metabolic process",1.14995135613015,0.592871741309406,69
"Treg","negative regulation of mrna processing",1.12342362403612,0.635122075889114,18
"Treg","negative regulation of multicellular organismal process",1.39619205140322,0.00632460197083098,429
"Treg","negative regulation of muscle cell apoptotic process",1.0549596527259,0.709594603497186,21
"Treg","negative regulation of muscle cell differentiation",0.713713127925302,0.952657379223466,27
"Treg","negative regulation of muscle hypertrophy",1.07570749297163,0.678446219816814,19
"Treg","negative regulation of myeloid cell apoptotic process",1.31083112337426,0.460321655856698,10
"Treg","negative regulation of myeloid cell differentiation",1.39163872113636,0.30376901214482,43
"Treg","negative regulation of myeloid leukocyte differentiation",0.648734894546821,0.970851999647006,23
"Treg","negative regulation of natural killer cell mediated immunity",0.986123393885075,0.765721572966991,16
"Treg","negative regulation of nervous system development",0.935029237759331,0.812379457277416,52
"Treg","negative regulation of neural precursor cell proliferation",1.27042003297924,0.490912972698887,11
"Treg","negative regulation of neuron apoptotic process",1.16289692708589,0.556976472491328,72
"Treg","negative regulation of neuron differentiation",0.802298836231519,0.890134874100412,23
"Treg","negative regulation of neuron projection development",0.916109150365894,0.838137472283814,45
"Treg","negative regulation of nf kappab transcription factor activity",1.06807661752317,0.678837953091684,33
"Treg","negative regulation of nlrp3 inflammasome complex assembly",0.843397870993691,0.866752243895101,10
"Treg","negative regulation of non canonical nf kappab signal transduction",1.15752454311816,0.6162796839133,16
"Treg","negative regulation of notch signaling pathway",1.22095861432308,0.55323040692324,16
"Treg","negative regulation of nuclear division",1.38818942472117,0.32921917084465,22
"Treg","negative regulation of nuclear transcribed mrna catabolic process deadenylation dependent decay",0.986851178539448,0.765721572966991,10
"Treg","negative regulation of nucleocytoplasmic transport",1.76676478164246,0.02679672025241,21
"Treg","negative regulation of nucleotide catabolic process",1.04019331722309,0.718730158730159,11
"Treg","negative regulation of nucleotide metabolic process",0.872152118548232,0.848411971274773,16
"Treg","negative regulation of organelle assembly",0.682504156909835,0.960669231708939,32
"Treg","negative regulation of organelle organization",1.09551842523294,0.602487753802563,186
"Treg","negative regulation of organ growth",-1.14347608287028,0.585768149611498,14
"Treg","negative regulation of ossification",1.36471167971793,0.395804195804196,14
"Treg","negative regulation of osteoblast differentiation",-1.1435457752186,0.587409190275355,21
"Treg","negative regulation of osteoclast differentiation",-0.904866974201189,0.818516161586386,13
"Treg","negative regulation of oxidative stress induced intrinsic apoptotic signaling pathway",0.971540041333144,0.790475698389613,19
"Treg","negative regulation of peptide secretion",0.96587215937802,0.787224421757642,15
"Treg","negative regulation of peptidyl tyrosine phosphorylation",0.819892365923419,0.874559868029144,12
"Treg","negative regulation of perk mediated unfolded protein response",1.43679158821901,0.336796171869189,11
"Treg","negative regulation of phagocytosis",1.13604080751387,0.640858225394308,14
"Treg","negative regulation of phosphatidylinositol 3 kinase protein kinase b signal transduction",-1.24122657799525,0.488407743790539,30
"Treg","negative regulation of phosphorus metabolic process",1.04346004968156,0.70502637445637,104
"Treg","negative regulation of phosphorylation",1.16664236102166,0.54479379095657,77
"Treg","negative regulation of plasma membrane bounded cell projection assembly",0.826752531184588,0.869113985004942,17
"Treg","negative regulation of post transcriptional gene silencing",1.24804066447161,0.535585249756265,11
"Treg","negative regulation of post translational protein modification",1.02273174052108,0.726967919366872,62
"Treg","negative regulation of potassium ion transport",0.856933145419309,0.858994265904546,10
"Treg","negative regulation of production of molecular mediator of immune response",1.59111018084569,0.141117850503453,17
"Treg","negative regulation of programmed cell death",1.22183621384971,0.176422923405924,441
"Treg","negative regulation of programmed necrotic cell death",1.08001829299264,0.686396715895255,11
"Treg","negative regulation of proteasomal protein catabolic process",1.36519483301436,0.326933656067774,39
"Treg","negative regulation of proteasomal ubiquitin dependent protein catabolic process",1.3146172323508,0.411217971063418,31
"Treg","negative regulation of protein binding",0.87719144386993,0.848932978975344,25
"Treg","negative regulation of protein catabolic process",1.28166701240906,0.369380315917375,72
"Treg","negative regulation of protein containing complex assembly",1.26312141703517,0.376628362296215,81
"Treg","negative regulation of protein containing complex disassembly",1.09637887769167,0.640799496820183,45
"Treg","negative regulation of protein import into nucleus",1.34137107368359,0.419849360925137,11
"Treg","negative regulation of protein localization",1.46989243132116,0.0840460489715935,111
"Treg","negative regulation of protein localization to cell periphery",1.09827509273426,0.664159044790166,17
"Treg","negative regulation of protein localization to membrane",1.04936222929474,0.717094554401088,21
"Treg","negative regulation of protein localization to nucleus",1.42057791884619,0.305402910898119,23
"Treg","negative regulation of protein metabolic process",1.13141514268037,0.460820291258963,317
"Treg","negative regulation of protein modification process",1.13126428436453,0.55323040692324,133
"Treg","negative regulation of protein polymerization",1.14611185863615,0.597217631155526,36
"Treg","negative regulation of protein secretion",0.981228629459608,0.76665611747579,25
"Treg","negative regulation of protein serine threonine kinase activity",1.36015569550245,0.373387868192763,25
"Treg","negative regulation of protein ubiquitination",1.03668324832182,0.707312880190426,50
"Treg","negative regulation of proteolysis",1.16703233789233,0.556139644109931,68
"Treg","negative regulation of proteolysis involved in protein catabolic process",1.38122834913068,0.30376901214482,46
"Treg","negative regulation of ras protein signal transduction",-0.892034877856992,0.826672941634683,12
"Treg","negative regulation of reactive oxygen species metabolic process",1.13750360833305,0.62493046987725,19
"Treg","negative regulation of receptor internalization",0.908670398522507,0.835069852461157,10
"Treg","negative regulation of receptor mediated endocytosis",1.1153022524748,0.647725813043732,17
"Treg","negative regulation of receptor signaling pathway via jak stat",1.36413234638243,0.403832590689156,15
"Treg","negative regulation of receptor signaling pathway via stat",1.32493421344903,0.434216641135407,16
"Treg","negative regulation of regulated secretory pathway",1.29130274873964,0.485997560645074,15
"Treg","negative regulation of release of cytochrome c from mitochondria",0.861628498157854,0.852595136151031,13
"Treg","negative regulation of reproductive process",1.5962660455373,0.0932962505424842,18
"Treg","negative regulation of response to biotic stimulus",1.38057678830212,0.247469257628663,77
"Treg","negative regulation of response to cytokine stimulus",1.07209873026572,0.670519598689258,46
"Treg","negative regulation of response to endoplasmic reticulum stress",1.53468674567819,0.145618694976401,39
"Treg","negative regulation of response to external stimulus",1.41529115823508,0.0725260796319929,170
"Treg","negative regulation of response to wounding",0.890995472949649,0.840765420823214,21
"Treg","negative regulation of rho protein signal transduction",0.889553517725335,0.838137472283814,13
"Treg","negative regulation of rna catabolic process",0.9662272970356,0.799726903642258,63
"Treg","negative regulation of rna splicing",1.28344849215841,0.460820291258963,20
"Treg","negative regulation of secretion",1.03469157580849,0.720664799136137,62
"Treg","negative regulation of signal transduction by p53 class mediator",0.814425496626894,0.885432106143916,23
"Treg","negative regulation of signal transduction in absence of ligand",0.945100819496989,0.799927465585879,14
"Treg","negative regulation of smad protein signal transduction",0.823314565588212,0.869113985004942,11
"Treg","negative regulation of small gtpase mediated signal transduction",0.701745853845994,0.956295056439741,35
"Treg","negative regulation of small molecule metabolic process",0.687398338438212,0.969315476880475,47
"Treg","negative regulation of smoothened signaling pathway",1.08104435637636,0.68945810564663,15
"Treg","negative regulation of smooth muscle cell proliferation",1.13976521546474,0.633593910334148,15
"Treg","negative regulation of stem cell differentiation",-1.25659775032768,0.523351549479815,15
"Treg","negative regulation of stem cell population maintenance",1.13882747820209,0.6269889224572,16
"Treg","negative regulation of steroid metabolic process",0.657756636542808,0.955434072039732,10
"Treg","negative regulation of striated muscle cell apoptotic process",1.1984062685923,0.571081728687318,13
"Treg","negative regulation of striated muscle cell differentiation",-1.12214814768291,0.60985902846368,16
"Treg","negative regulation of supramolecular fiber organization",1.10692972200987,0.631471545542389,76
"Treg","negative regulation of synaptic transmission",0.539479049256063,0.99095699473058,11
"Treg","negative regulation of telomere maintenance",0.953360750850271,0.804009534280876,31
"Treg","negative regulation of telomere maintenance via telomerase",0.913194973225592,0.831388864097232,19
"Treg","negative regulation of telomere maintenance via telomere lengthening",0.919425850195216,0.825809731648241,24
"Treg","negative regulation of toll like receptor signaling pathway",-1.304655864544,0.460820291258963,12
"Treg","negative regulation of torc1 signaling",1.47231936188315,0.223337091319053,36
"Treg","negative regulation of tor signaling",1.08287611810996,0.653096061423045,52
"Treg","negative regulation of transcription by rna polymerase ii",1.25664966503026,0.0973284553058825,458
"Treg","negative regulation of transferase activity",1.163425591957,0.567613803952414,63
"Treg","negative regulation of transforming growth factor beta receptor signaling pathway",1.42514403560515,0.252304222988476,49
"Treg","negative regulation of translation",1.24506307044102,0.418018964307548,84
"Treg","negative regulation of translational initiation",0.772007031298525,0.906848728932003,19
"Treg","negative regulation of transmembrane receptor protein serine threonine kinase signaling pathway",1.33885722464016,0.328351763102002,63
"Treg","negative regulation of transmembrane transport",1.07893232260193,0.654279643008925,52
"Treg","negative regulation of transport",1.3021203317853,0.202245991280351,187
"Treg","negative regulation of transporter activity",0.968400244138874,0.787224421757642,15
"Treg","negative regulation of tumor necrosis factor mediated signaling pathway",0.991099558357231,0.765797026865811,13
"Treg","negative regulation of tumor necrosis factor superfamily cytokine production",0.804464650984128,0.89813821409709,31
"Treg","negative regulation of type ii interferon production",1.53547582880753,0.227697877904053,16
"Treg","negative regulation of type i interferon mediated signaling pathway",1.22808372665874,0.556139644109931,17
"Treg","negative regulation of type i interferon production",0.891512650282985,0.851960064118646,33
"Treg","negative regulation of t cell apoptotic process",1.4236862301379,0.338860155327535,15
"Treg","negative regulation of t cell differentiation",1.49955121500573,0.227697877904053,25
"Treg","negative regulation of t cell mediated immunity",1.51529143023612,0.239243236940299,17
"Treg","negative regulation of t cell proliferation",1.50208826246655,0.177906379157259,30
"Treg","negative regulation of t cell receptor signaling pathway",1.38090045439107,0.349811406498523,20
"Treg","negative regulation of t helper 17 type immune response",1.400214283534,0.371959987545005,12
"Treg","negative regulation of t helper cell differentiation",1.36059305110972,0.407301686296145,13
"Treg","negative regulation of ubiquitin dependent protein catabolic process",1.32006298724054,0.376323899813833,39
"Treg","negative regulation of vasculature development",-1.44479905866828,0.262609321972653,35
"Treg","negative regulation of viral genome replication",1.04374523631089,0.707724789636052,34
"Treg","negative regulation of viral process",1.42675062481181,0.239535241612804,50
"Treg","negative regulation of viral transcription",1.4803939187181,0.300035970996018,12
"Treg","negative regulation of wnt signaling pathway",-1.08411396852673,0.631471545542389,60
"Treg","negative regulation of wound healing",0.810580748985957,0.874559868029144,15
"Treg","negative t cell selection",1.31861314711471,0.443548428811587,10
"Treg","nephron development",1.41759385809163,0.274841545696177,37
"Treg","nephron epithelium development",1.14493576417018,0.619630935102633,26
"Treg","nerve development",0.984018719819872,0.767132429367854,16
"Treg","nervous system process",0.903967529586553,0.892306986501619,282
"Treg","neural crest cell differentiation",-1.68076713676952,0.168693708494244,18
"Treg","neural nucleus development",1.36023172567251,0.363332511734864,32
"Treg","neural precursor cell proliferation",1.01805106143619,0.726967919366872,58
"Treg","neural retina development",1.14029876199006,0.62053009415804,19
"Treg","neural tube development",-0.827667425048979,0.920265348595213,67
"Treg","neural tube formation",0.685930529342476,0.973809219129897,49
"Treg","neuroblast proliferation",1.11599204718974,0.636653047005668,21
"Treg","neuroepithelial cell differentiation",1.03834618142131,0.733910439038644,14
"Treg","neuroinflammatory response",1.69775275010059,0.0623531066223469,34
"Treg","neuromuscular junction development",1.20152244081666,0.570759743812752,16
"Treg","neuromuscular process",1.322825674859,0.34957360381975,59
"Treg","neuromuscular process controlling balance",0.632340257809922,0.974430405245558,18
"Treg","neuronal stem cell population maintenance",1.15779311165684,0.622499506806076,10
"Treg","neuron apoptotic process",1.38944819093973,0.145833027770913,149
"Treg","neuron cellular homeostasis",0.62977944239103,0.982795354733498,30
"Treg","neuron development",1.10582680388791,0.488728528695223,388
"Treg","neuron fate commitment",0.69356756043092,0.937327869147551,13
"Treg","neuron intrinsic apoptotic signaling pathway in response to oxidative stress",1.25311360429247,0.523351549479815,13
"Treg","neuron maturation",1.43921947994834,0.322202936728076,12
"Treg","neuron migration",1.5139337328198,0.133265434246947,57
"Treg","neuron projection arborization",1.35186818268271,0.405898435749182,11
"Treg","neuron projection extension",0.783821608875441,0.92638056892206,58
"Treg","neuron projection guidance",1.2106655177349,0.507890153767734,41
"Treg","neuron projection organization",0.653071426660176,0.97923875432526,31
"Treg","neuron projection regeneration",1.43242279253835,0.328351763102002,17
"Treg","neurotransmitter receptor internalization",0.836358689584194,0.864867413212643,17
"Treg","neurotransmitter receptor localization to postsynaptic specialization membrane",1.07480937934052,0.688323071192234,11
"Treg","neurotransmitter receptor transport",1.42920886338832,0.343006408470326,10
"Treg","neurotransmitter secretion",0.916314970273221,0.838137472283814,45
"Treg","neurotransmitter transport",1.03780303826983,0.706830723554306,55
"Treg","neurotrophin signaling pathway",1.38368327166,0.381431983621474,15
"Treg","neutral amino acid transport",1.10039843411635,0.664984810992416,20
"Treg","neutral lipid biosynthetic process",-0.621718323889142,0.9830380278731,16
"Treg","neutral lipid catabolic process",0.872663743743303,0.852127395389264,10
"Treg","neutral lipid metabolic process",0.597788358883969,0.987762073976596,48
"Treg","neutrophil activation involved in immune response",1.30095369922079,0.469965728612945,13
"Treg","neutrophil chemotaxis",1.40080513096355,0.315743065115484,33
"Treg","neutrophil mediated immunity",1.1472170794918,0.62053009415804,22
"Treg","neutrophil migration",1.23346639115213,0.486179677294997,42
"Treg","nk t cell activation",1.07192351452399,0.696298916932676,13
"Treg","nk t cell differentiation",1.13825871061115,0.639125465175037,11
"Treg","nls bearing protein import into nucleus",1.09888319103138,0.672904798529546,11
"Treg","non canonical nf kappab signal transduction",1.43763871122918,0.240004730704665,71
"Treg","non canonical wnt signaling pathway",1.076068583077,0.674023499523658,18
"Treg","non lytic viral release",1.00201633869038,0.759851724160746,13
"Treg","non motile cilium assembly",0.738928950089824,0.934911251591031,28
"Treg","non proteinogenic amino acid metabolic process",0.929203977544008,0.82483749836149,22
"Treg","notch signaling pathway",1.23597232256461,0.428298021938292,73
"Treg","nuclear body organization",1.47632712479614,0.30376901214482,11
"Treg","nuclear chromosome segregation",1.24356641041016,0.315949932370054,168
"Treg","nuclear envelope organization",0.753188791679781,0.947040328929805,46
"Treg","nuclear export",1.13611297552595,0.552999484838257,138
"Treg","nuclear membrane organization",0.677295987468839,0.969315476880475,38
"Treg","nuclear membrane reassembly",0.645251745048221,0.969315476880475,22
"Treg","nuclear migration",1.7387493775357,0.0294662871599578,19
"Treg","nuclear mrna surveillance",1.13412693671075,0.642891355220122,11
"Treg","nuclear pore complex assembly",1.04941646136903,0.720933009592803,10
"Treg","nuclear pore organization",1.07260757194283,0.696298916932676,13
"Treg","nuclear receptor mediated corticosteroid signaling pathway",1.25605079534307,0.538493776637187,10
"Treg","nuclear receptor mediated signaling pathway",0.999106189558223,0.766167262931752,116
"Treg","nuclear transcribed mrna catabolic process",1.28218670376548,0.330078645694481,107
"Treg","nuclear transcribed mrna catabolic process deadenylation dependent decay",1.10262133869875,0.630570409982175,51
"Treg","nuclear transcribed mrna catabolic process nonsense mediated decay",1.11036408550324,0.636267658310359,35
"Treg","nuclear transcribed mrna poly a tail shortening",1.58157383915591,0.163786747720091,27
"Treg","nuclear transport",1.23009413413196,0.299947005829359,245
"Treg","nucleic acid catabolic process",1.11987539702944,0.529341150195421,260
"Treg","nucleobase biosynthetic process",-1.61736170622185,0.252315852700269,13
"Treg","nucleobase containing compound catabolic process",1.07036453905346,0.603419613016542,367
"Treg","nucleobase containing compound transport",1.11519436628489,0.577449236412101,164
"Treg","nucleobase containing small molecule biosynthetic process",0.591001994826836,0.9830380278731,13
"Treg","nucleobase containing small molecule catabolic process",-0.969785571283259,0.762132715219923,16
"Treg","nucleobase containing small molecule metabolic process",0.786647321679196,0.987071057915745,372
"Treg","nucleobase metabolic process",-1.2873838252903,0.517894971633365,22
"Treg","nucleolar large rrna transcription by rna polymerase i",0.872531507423121,0.853170786329744,18
"Treg","nucleolus organization",-0.58832659857307,0.983400268843758,14
"Treg","nucleophagy",0.821671858845243,0.869667667482884,17
"Treg","nucleoside catabolic process",-0.911937693729007,0.815583642173883,13
"Treg","nucleoside diphosphate catabolic process",0.958213484300859,0.808580263100389,61
"Treg","nucleoside diphosphate metabolic process",0.972508003838464,0.811877567362225,75
"Treg","nucleoside metabolic process",0.736568575083026,0.934023244560901,31
"Treg","nucleoside monophosphate biosynthetic process",-1.23163630969617,0.469965728612945,28
"Treg","nucleoside monophosphate catabolic process",0.852941691868488,0.862211578591728,10
