gene,pct_LS10,pct_HSC_gated,pct_HSPC_full,margin
CD96,52.3689197725837,0.6024096385542169,2.4074074074074074,49.9615123651763
CLEC12A,46.11497157296272,1.2048192771084338,9.444444444444445,36.67052712851828
CD68,38.281743524952624,3.0120481927710845,5.555555555555555,32.72618796939707
SUCNR1,35.56538218572331,0.0,6.296296296296296,29.26908588942701
