"subtype","n","LS","mean_pct","pval","fdr","neglog10fdr"
"inv(16)",129,"LS_5",2.02130367679947,0.428841644994345,0.963910119482701,0.0159634603217986
"inv(16)",129,"LS_6",1.76132173714764,0.999998533409648,1,0
"inv(16)",129,"LS_7",0.529679362437443,0.938025843938515,1,0
"inv(16)",129,"LS_8",3.45857420329794,0.145929208800613,0.418159721124563,0.3786578025461
"inv(16)",129,"LS_9",1.86236440151045,0.179432479548719,0.496733982931482,0.303876127714115
"inv(16)",129,"LS_10",0.0953904438973913,0.97746385836794,1,0
"inv(16)",129,"LS_11",1.48690320407194,0.985547928658512,1,0
"inv(16)",129,"LS_12",0.272291635815611,0.978160541197871,1,0
"inv(16)",129,"LS_13",0.795691802519378,0.999999999587925,1,0
"inv(16)",129,"LS_14",1.58821479532211,0.999991628762005,1,0
"inv(16)",129,"LS_15",0.792863154635505,0.589087644554312,1,0
"inv(16)",129,"LS_16",1.93491585096797,3.07059241350314e-14,1.36780934783322e-12,11.8639744325532
"inv(16)",129,"LS_17",0.745399807526084,0.969338208006861,1,0
"inv(16)",129,"LS_18",2.2833787520684,1.82081987049143e-15,8.922017365408e-14,13.0495369358026
"inv(16)",129,"LS_19",0.596627879602289,0.99999994908746,1,0
"inv(16)",129,"LS_20",0.983742727936722,0.99886283612698,1,0
"inv(16)",129,"LS_21",7.96687121993989,0.0041517015125312,0.0274909965018958,1.56080951743442
"inv(16)",129,"LS_22",2.19665950140097,0.787230113723932,1,0
"inv(16)",129,"LS_23",0.367535953816559,0.230363546361599,0.613468139767301,0.212207987268761
"inv(16)",129,"LS_24",1.92738467395343,0.999640513742198,1,0
"inv(16)",129,"LS_25",0.157873632098917,0.78741738840118,1,0
"inv(16)",129,"LS_26",2.12483504624721,0.0177170217578343,0.0868134066133882,1.06141320145238
"inv(16)",129,"LS_27",0.53404977143238,0.998983070381316,1,0
"inv(16)",129,"LS_28",2.79426970150774,6.65426103362649e-12,2.17372527098465e-10,9.66279534563834
"inv(16)",129,"LS_29",2.42543090236994,0.0256314658835443,0.118485078140912,0.926336340701271
"inv(16)",129,"LS_30",2.30086458270876,0.891715883912158,1,0
"inv(16)",129,"LS_31",0.81791237404903,0.761275658310745,1,0
"inv(16)",129,"LS_32",0.664537501142663,0.968419343316552,1,0
"inv(16)",129,"LS_33",2.60802541626782,1.21840104421231e-05,0.000170576146189724,3.76808170178805
"inv(16)",129,"LS_34",1.15252921060489,0.0212579327632335,0.101129971397907,0.995120115588724
"inv(16)",129,"LS_35",1.03525598998959,0.389334280795978,0.899876403726554,0.0458171359668983
"inv(16)",129,"LS_36",5.963135886985,2.44982951688872e-24,1.7148806618221e-22,21.7657660970296
"inv(16)",129,"LS_37",1.07636160386247,0.842023583701521,1,0
"inv(16)",129,"LS_38",0.350548420982725,0.999521982680452,1,0
"inv(16)",129,"LS_39",1.6027819535179,0.717717610314878,1,0
"inv(16)",129,"LS_40",3.34547516192682,2.1673978266379e-09,5.05726159548844e-08,7.29608458116304
"inv(16)",129,"LS_41",0.658861679454406,0.999999766852583,1,0
"inv(16)",129,"LS_42",1.61111998715316,0.0841638855900498,0.271317789073187,0.56652173059134
