"subtype","n","LS","mean_pct","pval","fdr","neglog10fdr"
"CEBPA-mut",80,"LS_3",4.23086674954675,0.0291965137740554,0.124402536950323,0.905170762954753
"CEBPA-mut",80,"LS_4",0.353287693625084,0.991829694194622,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_5",2.47386907855964,0.282354641394309,0.683228514978821,0.165434016382978
"CEBPA-mut",80,"LS_6",1.52268325067238,0.999999811893427,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_7",0.715100107029728,0.611287353748279,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_8",3.95490323760583,4.38819821167981e-05,0.000470690029439443,3.32726500119477
"CEBPA-mut",80,"LS_9",0.442083459584723,0.921349314935724,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_10",0.0893545768886746,0.978432988598685,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_11",2.12980325429764,0.28221100187895,0.683228514978821,0.165434016382978
"CEBPA-mut",80,"LS_12",0.0364241868131491,0.999928238544135,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_13",1.41717805010757,0.224575399591593,0.564317670768617,0.248476350231207
"CEBPA-mut",80,"LS_14",2.39267494428419,0.165978044225252,0.458192910819006,0.338951634518084
"CEBPA-mut",80,"LS_15",1.57854640217777,4.56281150987216e-05,0.000470690029439443,3.32726500119477
"CEBPA-mut",80,"LS_16",0.119670216699414,0.497480371761032,0.975061528651623,0.0109679784442682
"CEBPA-mut",80,"LS_17",1.39771188473333,0.179607759288388,0.475717848926001,0.322650553552462
"CEBPA-mut",80,"LS_18",0.529480913001195,0.986390753449955,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_19",1.79161778342511,0.0310985257505457,0.129687469087382,0.887101985127281
"CEBPA-mut",80,"LS_20",1.50706619892207,0.740051694748071,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_21",4.76008639533576,0.999819777108894,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_22",1.75283020867852,0.999931941202465,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_23",1.59972250541806,1.13069463682602e-13,4.43232297635801e-12,11.3533686007752
"CEBPA-mut",80,"LS_24",1.86839928206811,0.999957564830681,0.999999989059467,4.75141310398859e-09
