Mixture,AML_16,AML_19,AML_6,AML_15,AML_1,AML_8,AML_24,AML_2,AML_9,AML_10,AML_13,AML_4,AML_12,AML_5,AML_11,AML_20,AML_26,AML_7,AML_18,AML_23,AML_14,AML_17,AML_21,AML_3,AML_22,Myeloid_Pro,AML_27,AML_25,0_HSPC,P-value,Correlation,RMSE
TARGET.20.PAMYWW.09A,0,0.0210310650215567,0,0,0,0.0557661612185484,0.0941294622569595,0,0.00747170672204214,0,0,0.0640174300235578,0.0143469025654815,0.22990999460131,0,0.0230526522394032,0,0,0,0.0183788384297501,0.0682776441009769,0.123107512099922,0.0444709869493977,0.0739300933703515,0.0488166279003257,0.0179985313694618,0,0,0.0952943911309552,0,0.662409737037826,0.748892631115195
TARGET.20.PAWHAB.09A,0,0,0,0,0,0,0.252817627515626,0,0,0.0100634489131239,0,0,0.0461254105382149,0.0334081700860997,0,0,0.0548310768974881,0.0543989308026681,0.0310285924215793,0.0233324198620573,0.0197158071833127,0.00951715060463082,0.149882198126991,0.259593440023354,0.0119173435761095,0.0294513720481036,0,0.00134154187832784,0.0125754695223132,0,0.777531406068314,0.630096426918211
TARGET.20.PAVMWJ.09A,0,0,0.000401415620864041,0,0,0.0428189785598055,0.2934333462814,0,0,0.0116749943674199,0,0.000756544482424672,0.0673858194156036,0.141019421760169,0,0.0832763168480971,0,0.00709676257475917,0.0256371369035289,0.000124775872376221,0.0255962569902864,0.00547580151504811,0.204241011493569,0.0480718089342374,0.0130520891047292,0.023965593491101,0,0.00597192578458105,0,0,0.931638389560635,0.363557397000115
TARGET.20.PAWLEB.09A,0.150207741113875,0.000723941859662794,0,0,0,0,0.0505099426090114,0,0,0.0117559911396133,0,0.0032671915331256,0.168358745547611,0.010708739756443,0,0.107108577436631,0,0.0847620233632622,0,0.00315862283625382,0.127783483510817,0.0241469691225433,0.127740106648167,0.0156105042539388,0.0324633513351018,0.066065552756223,0,0,0.0156285151777207,0,0.819324945704965,0.575676474666403
TARGET.20.PAVYKS.09A,0.0359563319622393,0,0,0,0,0,0.0263188188919435,0.0174970390342609,0,0,0,0.00566528675561729,0.220332814294734,0.0688080207837603,0,0.00279877963106713,0,0,0.065814047057148,0,0,0.152504906004494,0.227192534277179,0.081303769761882,0,0.0850123058470471,0,0,0.0107953456986276,0,0.88754055352586,0.461102709471613
TARGET.20.PAXVJC.09A,0.116156644564408,0,0,0,0,0,0.137946186636551,0,0,0,0.00212952789506066,0.021624578660938,0.0949492543440028,0.00289239072384696,0,0.0233545040823812,0,0.123643869122468,0,0.0223984552630899,0,0.0208715132992062,0.152434497375115,0.14970834236118,0.0590376974334171,0.0728525382383354,0,0,0,0,0.805678134327231,0.592361772559682
TARGET.20.PANNBM.09A,0.0429710422822234,0.0435565231441426,0,0.13155536722536,0,0,0,0.0270443374256521,0.00416583091909293,0.0152648095664504,0.0858106243228701,0,0.0240383776047744,0.0896031840715086,0,0,0,0.0630024328825533,0.132511604307416,0,0.0300326517554513,0,0.157754550101735,0,0.043182599273603,0.00641118185463031,0,0,0.103094883262537,0,0.910665692468819,0.413028587733513
TARGET.20.PATAIJ.09A,0.0714659031081555,0,0,0.010861496502073,0,0,0,0,0.0786833314087921,0,0,0.0299463522748234,0.26653934707172,0.083792975693199,0.0758196476803257,0.0664348232223657,0,0.0398661410598574,0,0,0.0845538970819913,0.00346624611048338,0.101389110458501,0.0326851095015747,0,0.0544956188261376,0,0,0,0,0.876466829149967,0.496028451785255
TARGET.20.PAVHNV.09A,0.171590561050122,0,0,0,0,0.0341776001444315,0,0,0.0252600444153531,0.0606334377903438,0,0,0,0.0555396705522613,0,0.0332891517423873,0,0,0,0.107086366962823,0.0869416818357758,0.0232100805199377,0.194954868782618,0.0687270774226142,0.0392426493289726,0,0,0.00282396574881896,0.0965228437035411,0,0.853880426293554,0.520362302763486
TARGET.20.PANUNT.09A,0.0237885427577345,0.0188571401097803,0,0.0451304119763452,0,0,0,0.0419023711043157,0.00738396855186528,0.126796346932252,0.0275338650058943,0.0772475831937286,0,0.103616476614122,0.350211215057124,0.0562826448145821,0,0,0.0188460561889027,0,0,0,0.0907975951557424,0,0,0,0,0.0116057825376105,0,0,0.959792845503139,0.2986044042984
TARGET.20.PAVNIX.09A,0.0308155262392017,0,0,0.00910405239105291,0,0.00999640508686569,0,0.0382174426251215,0.0117395982963464,0.0505611588884047,0,0,0.0237333002047851,0.0922838425866027,0.0537514783328383,0.0206920320949822,0,0,0.0154255302290088,0.0806870900721105,0,0.0586586444670253,0.427909120152332,0,0,0,0.016535678542843,0.00104278050947614,0.0588463192810033,0,0.954947286193946,0.443704780218043
TARGET.20.PAWWLI.09A,0.145710704892379,0,0,0,0,0.0308051150099391,0.086297810435023,0,0,0,0,0,0,0,0,0.0947290025606164,0,0.0904754939673321,0,0.00108651113460002,0.28286527291883,0.00812079910968198,0.121426577917585,0.0986751496878615,0,0.0385830760101273,0,0.00122448635602402,0,0,0.84925653548866,0.53809598125588
TARGET.20.PAXBDM.09A,0.0708909768510564,0,0,0,0,0,0,0.0212202175455744,0,0.31331229218341,0,0,0.0694740352240933,0.0823153132814506,0.062528356147636,0.0148862689798907,0,0,0.0156081399796756,0,0,0.00202472336787361,0.316689388861631,0,0.000599110761159015,0,0,0,0.0304511768165492,0,0.953844652706276,0.323723442724252
TARGET.20.PAXMCG.09A,0.0787368673997608,0.0129077200702611,0,0.0408165672082118,0,0,0,0.044812797962466,0,0.0866631008006766,0,0.0269945649553872,0.0721609869466616,0,0.166219055208801,0,0.0159108874995363,0,0.054564089708269,0.0279547353877208,0,0.0508243532963244,0.300012071578196,0,0,0,0.0210410582836586,0.000381143694068044,0,0,0.959171922972892,0.310579776497492
TARGET.20.PAWLUX.09A,0.0679650129270321,0,0,0.00680043320759114,0,0,0.0187546626371622,0.0223533839682205,0.0467808366204777,0.035331454226032,0,0,0.188425598327027,0.0961268680619423,0,0.0380468402567163,0,0,0.0306681975856883,0,0.0916110537742707,0,0.224190433513432,0.024324436660138,0.0455860378925472,0.0319648392124155,0.0273689037900271,0,0.00370100733928031,0,0.847098326463894,0.534656806442066
TARGET.20.PAWMKU.09A,0.0388123822578543,0,0,0.0147885393834703,0,0,0.079043178346632,0,0,0.0194794652292233,0,0.0120821424930247,0.274974811942064,0,0.0485085352385261,0.0406169955900937,0,0.0498909082259789,0.0138432009380395,0,0,0.00319870102312643,0.186326722373059,0.127238020823364,0,0.0911963961355435,0,0,0,0,0.803457786433148,0.597459850622787
TARGET.20.PASZJT.09A,0,0,0,0.0272063039898535,0,0,0,0,0.0290452284444381,0.152383861153533,0,0.236924677791629,0,0,0.110336108379255,0,0.0534596430103824,0.0577546142003627,0.00758559988268409,0,0,0,0.144133687359899,0.0924299763215092,0,0.0887402994664526,0,0,0,0,0.908856573868094,0.42131463960684
TARGET.20.PASWPD.09A,0.0991227765826432,0.00085102731372217,0.00642156266508988,0.00257686169926253,0,0.0462840766313031,0.160019719018941,0.0149661003291816,0.00584149890688153,0.0416810550859611,0,0.0350633166262394,0,0.0850565090735387,0.0592304746964602,0.0348820357732537,0,0.0737903668487406,0,0.000639401722199556,0.0535783623290486,0.0875018109766052,0.0435585653600641,0.109102750583942,0.00368555414795682,0,0,0.000843388480991224,0.0353027851479737,0,0.772897995759363,0.641287703214739
TARGET.20.PAVULK.09A,0.14980946771595,0,0,0.000682161339666135,0,0,0,0,0.0218298314736354,0.0310189371549519,0,0,0.0875485173610397,0.102239111659583,0.0510562687064122,0.0114301320007531,0,0,0.0620004470866275,0,0.132776729406106,0,0.296306877836144,0,0.00585392745996049,0,0.0474475907991705,0,0,0,0.917662955622142,0.412920390133068
TARGET.20.PAWWWU.09A,0.0956220524302125,0,0,0,0,0,0.017414665843246,0,0,0,0,0,0.133327159552033,0.0424855856216063,0,0.0429748623601259,0,0,0,0,0.0764285915461445,0.0427014317675136,0.241217577548076,0.16792235792631,0.0406595963409135,0.0992461190638188,0,0,0,0,0.858617920121577,0.51526239387093
TARGET.20.PAWIXW.09A,0.125687401504387,0,0,0,0,0.00849297227863687,0.0427450577786252,0,0,0,0,0,0.0411022133717775,0.0868019705672305,0,0.128106199504864,0,0,0,0.00154249630507394,0.175130020476906,0.0209458471829121,0.171353204319116,0.119777851411792,0,0.0517266090356657,0,0,0.0265881562630124,0,0.901629824240825,0.439287648358819
TARGET.20.PAYGYM.Unsorted.09A,0.0712022060292711,0,0,0,0,0,0.0411668549290329,0,0,0,0.00457962695863724,0,0,0.0378285490559099,0,0.200432059069108,0,0.016275710383277,0.044255789765439,0.0242821074401964,0.265928119154299,0.0623926684983227,0.0167343360200691,0.145637925527164,0.0105671539419976,0.0355701171991743,0,0.00560408540536948,0.0175426906227323,0,0.705013099117002,0.716297639930652
TARGET.20.PAXFEX.09A,0.040722478886247,0,0,0,0,0,0.10902448893444,0,0,0,0.0932987769090246,0.0415133901573018,0.164910278384984,0.0216374455907649,0,0,0,0,0.0275004686204165,0.0111872768959614,0,0.0141098047187565,0.258516455281747,0.107254512442165,0.085118201115911,0.0252064220622793,0,0,0,0,0.92672000734613,0.380414552528347
TARGET.20.PAXIFA.09A,0.142450580938124,0,0,0,0,0.000578126557778951,0.00648857459706492,0,0.013903178048199,0.00678723495751531,0,0,0.0341878068960227,0.0816494173138581,0,0.071680603943918,0,0.076156777273785,0,0.0801333648237711,0.100891223175002,0.0440725651172383,0.201596133937724,0.0679806302177192,0,0.0283628975940462,0,0,0.0430808846082327,0,0.881849648668586,0.471383311243043
TARGET.20.PAXKTZ.09A,0.018456999385751,0,0,0.0191150394844384,0,0,0.0216612007305715,0,0,0,0,0.0241426829072296,0.306891616298806,0.0342200659728535,0.0226066127341518,0.0319476080974284,0,0,0.0308302791768616,0,0,0.0347610052821581,0.172709722928087,0.0974151600367987,0,0.0935401490865517,0.00639504917929013,0.0562595714800378,0.0290472372189845,0,0.768412531497779,0.645576788282419
TARGET.20.PAYDUC.09A,0.042416366657038,0,0,0.00318334340059265,0,0,0.0928644781362718,0.0531846218763245,0.00861833232764931,0,0,0,0.2301275680521,0.0400582939164739,0,0.0380070523312484,0,0.0189734986789155,0.0168013960018287,0,0.00163356327471887,0.0113209506408085,0.152471518281363,0.155517758416349,0,0.134821258008317,0,0,0,0,0.857995493906069,0.517341114040853
TARGET.20.PAUMTZ.09A,0.00964548088147693,0,0,0.00404148805630377,0,0.0364779938047245,0,0,0,0.0558401393884586,0.000713847285028487,0,0.210593511310548,0.0752797876326874,0,0.0254930941423864,0,0,0,0.0688858407343995,0.124855826261208,0.0374008431610728,0.2115317767222,0.0595286426033742,0.0373516828467935,0,0,0,0.0423600451693383,0,0.871834700546675,0.490002292333321
TARGET.20.PASEMA.09A,0.0650730844744669,0.0153140440287087,0,0.0212168253354712,0,0,0,0.0949803432196665,0,0.0360813369130376,0.0713264977497724,0.0197013911445895,0.0582124422345,0,0.158366616799909,0,0.0593779350596539,0,0.0749008462894115,0,0,0,0.295603890726899,0,0,0,0.028138964758187,0.00170578126572685,0,0,0.953637273499332,0.342671468210242
TARGET.20.PAXDBF.09A,0.0317017858605412,0.00275736036047425,0,0,0,0,0,0.0680247206042421,0,0.055715081810291,0.0435703430868729,0,0,0.0852389485504086,0,0.181604720374703,0,0.0441814139770052,0,0.021454486818521,0.0629963847739685,0.0339918767481228,0.201090258681776,0.0518594166165689,0,0,0.0562075238173972,0.00245591119843335,0.057149766720674,0,0.916942511841537,0.399267453788445
TARGET.20.PALRMX.09A,0.101118858912194,0.0228912136261639,0,0.0294690859068947,0,0,0,0.0776479732577487,0.00581117879701125,0.0430320039322718,0,0.0284069991879304,0.0456788583012571,0,0.218861501290827,0,0.0415821169576234,0,0.0785873114478312,0,0,0,0.297567651972562,0,0,0,0.00474467647994042,0.000821059132120874,0.00377951079762287,0,0.954656050772417,0.341257119249866
TARGET.20.PAVKVT.09A,0.115677253108063,0.0144707269493989,0,0,0,0.0632276097729921,0.0550420858479623,0.0341282731572615,0.0148805895728748,0,0.0151743471559735,0,0.0121030219501842,0.0152668667766339,0,0,0,0,0,0.16570139380094,0.00129449158906852,0.0262475546416979,0.303532458835774,0.0443777207983223,0.107378722853068,0.00304818405669829,0,0,0.00844869913308701,0,0.946160218227406,0.340549538586588
TARGET.20.PANFMG.09A,0.166876357142536,0.00670331656821908,0.0493971400517903,0,0,0.0323853150849603,0,0,0,0.00218961193356725,0,0.00629369558992646,0,0.0744610145948766,0,0.247532798826971,0,0,0,0,0.284696545175571,0.0245471214073131,0.0176006466587403,0.0154885160321006,0.000951184596110489,0.0156029332144964,0,0.00388460407518676,0.0513891990476346,0,0.804208852870952,0.618323851240455
TARGET.20.PARZUU.09A,0.054945390869434,0,0.020472206673979,0.0573724713050388,0,0.0431564625610061,0.133562744598839,0,0,0.0406851553601549,0,0.0882300730344908,0.00109897195520321,0.199697570144107,0,0.0720136996473594,0,0.0985660101852015,0,0.0293975859878056,0.0475622282365014,0.0660588545594313,0,0,0.00942193707082987,0,0,0.000351143228907428,0.037407494581711,0,0.743530732305909,0.673031930796265
TARGET.20.PAMYJX.09A,0.0918337745268545,0.00259133667450859,0,0.0234907341140268,0,0.0114602736135101,0,0,0,0.140752404173369,0,0.0129810965380842,0.0148224240108945,0.138791676191187,0.120218054623775,0.02013789502862,0.0129134617143248,0,0.00505266222683679,0,0,0.0108333087131637,0.251282221897868,0,0,0,0.109289659128054,0.0335490168249233,0,0,0.965230836298663,0.266758859900364
TARGET.20.PAVANX.09A,0.0113236538178695,0,0,0.00514033993517073,0,0,0,0.0103022877653054,0.0166166875570543,0.104405056627448,0,0,0.0771817325391752,0.151208426155873,0.0873982803331366,0.0196069528177092,0,0,0.0639889889370833,0,0.0203325470949142,0.140125212408205,0.26270297966899,0,0,0,0.0191654930499286,0.00443525844468337,0.00606610284745398,0,0.827446793347067,0.585870162253297
TARGET.20.PASGWH.09A,0.0944219034073972,0.00569832942523105,0,0.0104764938605156,0,0.0162606523136045,0,0,0.0158007888925019,0.125089060020454,0,0.00101782132534947,0,0.285119367083827,0.141544567382041,0.033953981254185,0,0,0,0,0.0085125715992774,0.0598024074561017,0.075167250448185,0,0,0,0.105101694911285,0,0.0220331106200439,0,0.758996102353134,0.650863527906223
TARGET.20.PAXGES.09A,0.243375434347459,0,0,0.00655980184343521,0,0,0.0237165854114418,0,0,0.0411917503759662,0,0,0.037997743691354,0.0612062591736139,0.10780603165428,0.0258564456212276,0,0.0139422178360699,0.00624017646427745,0.0780475172903266,0,0.0157830654609796,0.322070812655918,0,0,0.0135657396102083,0,0.00264041856344253,0,0,0.962877853379688,0.308626257592311
TARGET.21.PASVJS.09A,0.0671373247820821,0.0138542568848178,0.00808736471155096,0.037251295940163,0,0,0,0.0893286060194125,0,0.129338447385279,0,0.0204255192296842,0.0548736221922073,0.0774656688199726,0.238586628073329,0.0207593319197025,0.0358571217399386,0,0.0567291628099468,0,0,0,0.0990192886677401,0,0,0,0,0.0214025715125137,0.0298837893116592,0,0.835690201736942,0.549390672883291
TARGET.20.PAWPVX.09A,0,0.0191635028745105,0,0.134657734228362,0,0,0,0.0947610567310855,0,0.034080023765721,0,0.0286670160565168,0.0648176611306665,0.0767978692022641,0.0923394388371739,0,0.0306501707944768,0,0.0335138743593035,0,0,0.0216943278629816,0.283441591792186,0,0,0,0.0852452321210223,0.000170500243729077,0,0,0.953540688236134,0.347713765351398
TARGET.20.PAVAAS.09A,0,0,0.048971075380572,0,0,0,0.259120848718379,0.0121501648376833,0,0.0672106906651124,0,0.05941710024727,0.0820618329198137,0.0835316920807479,0,0,0,0,0,0,0.00693457744918194,0,0.262814685464208,0.0257054210616146,0.0116895538273613,0.0531245414227277,0,0,0.0272678159253282,0,0.895201410874263,0.459145399679481
TARGET.20.PAXLGL.09A,0.0308627999356396,0,0,0.00027269268347786,0,0,0.0557822817791578,0,0,0,0,0,0.0948525265093008,0.0934353869476866,0.00420271122151138,0.00123929238349393,0,0,0.0539387555642578,0.0876157848173756,0.0187880715534901,0.00359543764018884,0.26743029661414,0.215768679358152,0.0317942199395796,0.0350408965974579,0,0.00538016645508991,0,0,0.933950956458486,0.359905715191576
TARGET.20.PAWLKP.09A,0.0518040885769549,0.00401684158103367,0,0.00677257784090236,0,0,0,0,0,0.0520963405455353,0,0,0.103602270881646,0.152294390331509,0.0847858360685109,0.0388226906794224,0,0,0.0397651586794776,0.059985980954426,0.0388224874506534,0,0.338649414807215,0.013398644395869,0,0,0.0151832772068446,0,0,0,0.943696799641776,0.385177053683561
TARGET.20.PASYWV.09A,0,0,0,0.00529414093691809,0,0,0.0314821603224145,0.00906927365622835,0,0.029252224805458,0.00817240293704438,0.0401669130776775,0.154311904178076,0.0090557873052427,0.113290866882877,0,0.143616673752372,0.104164291211575,0.0249621370575329,0,0,0,0.18087306757402,0.104700723047085,0,0.0415874332554779,0,0,0,0,0.966536429987474,0.263613882349146
TARGET.20.PAWAXV.09A,0.0641979380511405,0.00118331208485662,0,0.00479955470264893,0,0,0.00497238100956889,0.00889847415900692,0,0.0239358090695475,0,0.0348569430646439,0.130669026428375,0.0304120085841488,0.00637977992906921,0.0427341522537483,0,0,0.124494446150677,0.0066581254100626,0,0.104180880674424,0.265237372330447,0.0292144293674504,0.023168883125134,0.0603755413955772,0,0.016537591303988,0.017093350905485,0,0.92616776592313,0.378623276034302
TARGET.20.PAVDYE.09A,0.309640477502715,0,0,0.0142014603131672,0,0.028696813725074,0,0,0.0122489590959086,0.0427324645198207,0,0,0.0253889336266943,0.0670047364580583,0,0.0532762151273581,0,0,0,0.0345057916310214,0.104200843457698,0.0173803635611103,0.27516113909608,0,0.0155618018852944,0,0,0,0,0,0.916269835303576,0.408361174010835
TARGET.20.PARPBF.09A,0.0583252299227298,0,0,0.0920620844428174,0,0.178319387544562,0.139733125386052,0,0.0265674993896156,0,0,0.0802902303643756,0,0.0010347674847296,0.0377827072851621,0,0,0.0192895863492602,0,0.0289152451536552,0.088313588500536,0.0649601662998335,0,0.143805267118298,0,0.00444610451854453,0,0.00603617653812033,0.0301188337017087,0,0.457277569987857,0.897190752200063
TARGET.20.PAXLXJ.09A,0.128612810756194,0,0,0,0,0,0.0396740834830863,0,0,0.147572387509551,0,0,0.158483575271401,0.0913580531963099,0.000674174392322533,0.066583495879983,0,0.0414380701421855,0.012715501023737,0.0433429866909493,0,0.00505992013043777,0.1850278899278,0,0.00622015460377341,0.0732368969922695,0,0,0,0,0.925288113512735,0.385800687332107
TARGET.20.PAUYHR.09A,0.15829444391349,0,0,0,0,0,0,0.0778565055274767,0.00778830370457918,0.0213628609951407,0,0,0.0291254436748409,0.0671936156166448,0.0383008535982326,0,0.00509130907054779,0,0.0181487523514266,0.0256929398417188,0.00243725118586149,0.0108514739053681,0.378786060182769,0,0.079769928292262,0,0.000835576022168844,0.00661795497251119,0.0718467271449612,0,0.91156949025359,0.513234707027047
TARGET.20.PAWWFF.09A,0.134715264940775,0.00166282123505042,0,0,0,0.0118520666729347,0.0650878222360764,0.193570864899758,0.0142282574077482,0.00305767296182657,0.0472175991090844,0,0.0055703673896338,0,0,0.0346178030244371,0,0,0,0.0845912288501546,0.00475582694267574,0.0257907112558784,0.21996653103733,0.0437165747000513,0.0499068132802295,0.0164457360193482,0,0.00186616146383218,0.0413798765731753,0,0.897885269023251,0.443701367858481
TARGET.20.PANNHB.09A,0,0,0.108756603065739,0,0,0,0.327392260040511,0,0,0.0524497647960641,0,0.107407370141794,0,0.095076473806082,0.0474466647246425,0.120173725770926,0,0.0378655994079337,0,0,0.012568423583107,0.0322138195852309,0.0132536768377374,0,0,0.00733258908679234,0,0.00420534705700547,0.0338576820964342,0,0.881798031020566,0.508003720128906
TARGET.20.PARDDY.09A,0.0304711823591297,0.374589962257477,0,0.109115270285759,0,0.0181814263413026,0,0,0.0114673941838226,0.0122853589510302,0,0.054747180279506,0.00613830603349191,0.06331471934734,0,0.0232550589061864,0,0,0,0.0134662488028109,0.0260964495919309,0.0932965875575958,0.0465079317282334,0.00246073863233003,0.0145162101523063,0,0,0,0.100089974589747,0,0.721764702188965,0.692038034649323
TARGET.20.PAWZIX.09A,0.0838263772042797,0,0,0.00986322667641049,0,0,0,0,0,0.151024338144126,0,0.0120850347685268,0.106868647984839,0.207385604026167,0.024928130756768,0.043214031156098,0,0,0.104726731715301,0,0,0.00831585576589708,0.216237326783358,0,0,0.00358293765852137,0,0,0.0279417573597079,0,0.925990814160394,0.377714760329823
TARGET.20.PAEJET.09A,0,0,0,0.00392374795898864,0,0,0,0.0204920005392918,0,0.0582122909795055,0,0.0223276117552579,0.19803035608588,0.125123871348066,0.137701425754399,0.0657701147303464,0,0,0.0378351338057663,0,0,0,0.222238037216035,0,0,0.0174231038474925,0.0109976568206673,0,0.079924649158304,0,0.926028422576156,0.378935246274736
TARGET.20.PASTZU.09A,0.178290192415303,0,0,0.00448893753094257,0,0,0.101604672861694,0.0170174561442228,0.00744762611076399,0,0,0,0.0848776881081048,0,0.0248529657036102,0.0498365387926214,0,0.0506668741555968,0,0.0505446130204036,0,0.00916000402411253,0.251831404584852,0.0933561955792303,0,0.0696036424270497,0,0,0.00642118854149171,0,0.905146268544301,0.429018418836992
TARGET.20.PANXPU.09A,0.0374049050343472,0,0,0,0,0.0118764303979964,0.046365657962265,0.0447420673339627,0.134022316417509,0.0196574672987465,0,0,0.195047682449905,0.0618494377930117,0,0.153954934050339,0,0.0475669422666167,0,0.0207885759007276,0.0193638423563741,0.0131628324117195,0.0750172818430525,0.0437993521970694,0.00274077765856429,0.0726394966277929,0,0,0,0,0.890279739579077,0.482655361426869
TARGET.20.PASJEJ.09A,0.00682750553895561,0,0.110090028918924,0,0,0.0308216767108823,0.164397290871633,0,0.000768252608912671,0.0412483851894158,0,0.0492167997883788,0,0.0542548244280149,0.00642142704422769,0,0.13116407421472,0.0338914701617512,0,0,0.0741466105395789,0.0214551936394551,0,0.164842792491452,0,0.0740259666647458,0,0.00437707039199364,0.0320506307969577,0,0.642715959448955,0.766021660521994
TARGET.20.PASPRK.09A,0.191690137701953,0.0211329134800338,0,0.0444596777505298,0,0.0169475815365735,0,0.0458480339415211,0.00457444276995431,0.0793743261214022,0,0.0479011179969373,0.00962322800641831,0.00413961359152467,0.142795099405547,0,0.0225209881347562,0,0.0175784046904685,0,0,0,0.302756288119831,0,0,0,0.00497938904867312,0.00337593583696997,0.0403028218669071,0,0.953557627196851,0.340659573822504
TARGET.20.PAVJCJ.09A,0.105857158307402,0,0,0,0,0.00880749464187657,0,0,0,0.019682916767163,0,0,0.0649318660341181,0.124856826172393,0,0.0927079243565292,0,0.0384155303095286,0,0.0952007429765786,0.0758841272241576,0.024698075880634,0.187193377281865,0.0643800988585778,0,0.0372400842067129,0,0,0.0601437769824637,0,0.846464758460358,0.532525564079989
TARGET.20.PAWGEW.09A,0.0482156249157227,0,0,0.0265478561812676,0,0,0.0178589945936388,0,0,0.0316718879660816,0,0.00666686695727306,0.196342351252966,0.0762311422633623,0.119756068192636,0.0501819805727163,0,0.0265018187831009,0.0219989483235443,0.00884540727911432,0,0.0300701663011436,0.225057643581131,0.0305291397288745,0,0.0602337436885514,0,0.00602005624285183,0.0172703031760242,0,0.935835415623972,0.352955379899091
TARGET.20.PAXGHE.09A,0.182237160894683,0,0,0,0,0.048485857320313,0.00467985057706302,0.0350210323205262,0.0141896557120316,0.0451516613402344,0.0153422374271025,0,0.000283971557550061,0,0,0.0378082724967663,0,0,0.0362523802974529,0,0.228359397988264,0.0312279794480878,0.289490488748084,0,0.0103452662998352,0,0,0,0.0211247875720061,0,0.912887531389244,0.414582317225199
TARGET.20.PAXAXY.09A,0.044280400469748,0.00412308459982592,0,0,0,0,0.113798669693091,0.103990237326117,0,0,0.0317538627011724,0.0533562401223567,0.0770508532163173,0,0.069916893238011,0,0.020979354940259,0.0862065367909645,0.032932180253343,0.00267303449406352,0,0,0.308539966033931,0.0424671447162207,0,0.00793154140457873,0,0,0,0,0.960718592907794,0.325481411722991
TARGET.20.PAWBYK.09A,0,0,0,0.0295009991590397,0,0,0.0226230573183837,0,0,0.0715472570538709,0,0,0.0993129671702627,0.0633615928265219,0.112617454609761,0.0182073371384176,0,0,0.0837709765733499,0,0,0.066249740786736,0.218918814370157,0.203346480732164,0,0,0,0.0105433222613347,0,0,0.856941951002676,0.519492299976328
TARGET.20.PASHYZ.09A,0,0,0.0454080891601778,0,0,0.0234049771550247,0.277192597640719,0,0,0.0785509767837913,0,0.0246033286749799,0,0.0250096628781012,0,0.106932121497967,0.118857760970513,0.0422556028109115,0,0,0.0568520678097545,0.0266059217326899,0,0.0634386511605606,0,0.0665106499730074,0,0.0124780211289568,0.0318995706228446,0,0.682028820504627,0.732054089502621
TARGET.20.PARYFA.09A,0.0403500279896947,0,0,0.0108302238428956,0,0,0.0920110420041288,0,0,0.0389911894628519,0,0,0.125182046729294,0.0770194651520409,0,0.0533219607349166,0,0.0410178478394104,0.0355122511058699,0.0266744910746194,0.0349285306579352,0.00176915245124434,0.20089698846063,0.134370775341906,0,0.0871240071525621,0,0,0,0,0.929369276459261,0.373121135299927
TARGET.20.PAXBCW.09A,0.0430891325619496,0,0,0.00438290360608941,0,0,0.177008436352264,0,0,0.00679791984036199,0,0.0434491100172717,0.174947855231411,0.115011798214129,0.0107571910242088,0,0,0.00690052957831895,0.0154511407076074,0.00476228935244233,0,0,0.210105964139758,0.056569590164279,0,0.105027353130746,0,0.0257387860791641,0,0,0.937317281722894,0.350047651095528
TARGET.20.PAXDEG.09A,0.00685475552088058,0,0,0.00157266455540218,0,0,0,0.0858509075460517,0.00438710431327746,0.0352388320139505,0,0,0.0501736165125441,0.255470739535252,0.0821378759277007,0,0.0168312891040817,0,0.0730924710245245,0,0,0.00440008236725864,0.293111596958089,0,0,0,0.0315925916730095,0,0.0592854729479772,0,0.948747822728401,0.361322235371794
TARGET.20.PAVVTF.09A,0.0534129580368215,0,0,0,0,0,0,0,0.0767150734691544,0.0521962768712883,0,0,0.0953162208932207,0.0846298406447287,0.0202544381776887,0.134720211485802,0,0,0.00440098280047778,0,0.113717406542566,0.00934158244773731,0.190690367867368,0.086128239326537,0,0.0159206250427892,0.00597394600963829,0.00763458237299202,0.0489472480111897,0,0.815185092036989,0.580789509433313
TARGET.20.PARBVE.09A,0,0,0.0386357333866463,0,0,0,0.115983832854946,0,0.0268429596308006,0.0158528566478645,0,0.203142367332926,0,0.0476448655752505,0,0.108115024923111,0,0.0926517647334484,0,0,0.101663317085056,0.0190016220073732,0,0.116580378476305,0,0.0773418939138175,0.0167283216492941,0,0.0198150617831608,0,0.643682261564501,0.765224296214512
TARGET.20.PAWEAN.09A,0.0308601141470256,0,0,0,0,0,0.353089403935545,0,0,0.00734040700027554,0,0,0.0405294246162507,0.187205056232184,0.0157097379215497,0,0,0.0237747135891715,0.00215174695929438,0.0254364702632647,0.038783478938311,0.0188615607987936,0.111726464798369,0.0903055864982109,0,0.0542258343017553,0,0,0,0,0.824404344186828,0.566817465886137
TARGET.20.PARTWN.09A,0.0292501623764918,0,0.0814964267065173,0.0322047143813944,0,0.0247480271619017,0.000258330498164183,0,0.0864610520802134,0.0429062512810814,0,0.281184426157615,0,0,0.0267960419699154,0.0344538753662438,0,0.0135823704802159,0,0,0.0433145354873511,0.0212232602435661,0.0844833673057924,0.0659340477290212,0,0.101393463715269,0,0.0303096470592464,0,0,0.931793428897914,0.410866960147881
TARGET.20.PALISI.09A,0,0,0.0213050681574415,0,0,0,0.000294982403619425,0.0225248072681996,0.000448479769532497,0.0395920060204924,0,0.078128648287548,0,0,0.138182259661898,0.0687885445311843,0,0.00723251864231206,0.151252072982429,0,0.109177160857123,0,0.180334072770643,0,0,0.00322560264280006,0,0,0.179513776004777,0,0.767448477315503,0.649640428406768
