names,scores,logfoldchanges,pvals,pvals_adj
TCF4-AS2,0.05313873,1.3788097,0.9576213745825373,1.0
AC008277.1,0.053107724,0.75313437,0.9576460779265283,1.0
DLG1-AS1,0.0530638,0.70947146,0.95768107440014,1.0
AC008734.1,0.05303021,0.51916355,0.9577078364644132,1.0
AL008727.1,0.053019013,0.4673257,0.9577167571630988,1.0
C1QTNF3,0.05296734,0.17073962,0.9577579296871745,1.0
MSMB,0.05296734,0.35195777,0.9577579296871745,1.0
AC139887.4,0.05291136,0.22882307,0.9578025333820896,1.0
C17orf97,0.052874327,0.042531308,0.9578320405144212,1.0
AL391244.2,0.052763227,0.17753904,0.9579205622579258,1.0
CD300LB,0.052131936,-0.19720343,0.958423567720413,1.0
ZNF212,0.052069064,0.1618001,0.9584736633078373,1.0
AL049597.2,0.05204667,0.1710141,0.9584915056114678,1.0
AC008534.1,0.052043226,1.2174582,0.9584942505831029,1.0
AC004490.1,0.052036338,1.2282597,0.9584997405278496,1.0
AC022031.2,0.052034613,1.3170894,0.9585011130143438,1.0
AC072054.1,0.05203289,0.7145112,0.9585024855009611,1.0
AL022310.1,0.05202428,1.0780599,0.9585093479358924,1.0
AC091607.2,0.052013945,0.94271976,0.9585175828618686,1.0
FNDC9,0.052007053,0.9009199,0.9585230728149788,1.0
PLOD2,0.052005332,0.9294405,0.9585244453035637,1.0
AC022167.4,0.051986385,0.7439667,0.9585395426861114,1.0
BACH1-IT1,0.051945046,0.6648715,0.9585724824814629,1.0
AP000786.1,0.05190715,0.5101638,0.9586026773560082,1.0
LIMD1,0.051236242,-0.0013162157,0.9591372736792755,1.0
AC069503.1,0.051206097,0.423801,0.959161293202713,1.0
RND1,0.05119921,0.41899407,0.9591667833847052,1.0
TRBV12-4,0.050964087,0.49787027,0.95935413700418,1.0
AC004921.2,0.0509305,1.2912992,0.959380901990469,1.0
C9orf50,0.0509305,1.2648226,0.959380901990469,1.0
AC006449.3,0.050928775,1.1520088,0.9593822745551029,1.0
ADAMTS12,0.050927054,1.1732868,0.9593836471198572,1.0
MIR133A1HG,0.050921887,1.1843579,0.9593877648148426,1.0
AC099343.2,0.05091844,1.2078172,0.9593905099454347,1.0
ASH1L-IT1,0.05091672,1.1759043,0.9593918825109113,1.0
CXCL10,0.050914995,1.0335532,0.9593932550765084,1.0
AL049796.1,0.050908968,0.710863,0.959398059057046,1.0
LINC02615,0.050887436,0.27777952,0.9594152161424293,1.0
AP000829.1,0.05085557,0.7506691,0.9594406086632931,1.0
TSACC,0.05082801,0.43265682,0.9594625697956042,1.0
AC007325.4,0.050815094,0.5600864,0.9594728640869659,1.0
TPM1-AS,0.050810788,0.5972859,0.9594762955189217,1.0
AL121652.1,0.05078667,0.3093369,0.959495511551747,1.0
LINC02846,0.05072983,0.40673104,0.9595408065793594,1.0
AC084824.4,0.050683323,0.30345753,0.9595778662445623,1.0
UBE2Q2L,0.050679877,0.17624952,0.9595806114084238,1.0
CCNL2,0.050656624,-0.051450744,0.9595991412770227,1.0
ETV5,0.050588585,0.20006765,0.9596533584252881,1.0
C6orf62,0.05034916,-0.039854035,0.9598441493658577,1.0
HDAC2-AS2,0.050333656,0.07704934,0.9598565028155084,1.0
ZNF554,0.050171744,0.16774607,0.9599855283096224,1.0
FDXACB1,0.050109733,0.25498194,0.9600349426064037,1.0
AL157871.5,0.04982983,1.1555809,0.9602579951596232,1.0
AL590101.1,0.04982811,1.3364,0.9602593678003692,1.0
AC037459.4,0.04980916,1.1387315,0.9602744668563502,1.0
AL513365.2,0.049798824,1.0265262,0.9602827027110735,1.0
AL132656.2,0.049790215,0.9752243,0.9602895659265809,1.0
AOC3,0.049785044,0.7266337,0.9602936838572981,1.0
AC126763.1,0.049783323,0.7168507,0.9602950565011058,1.0
AC106886.3,0.049771264,0.9830608,0.9603046650110559,1.0
CDX2,0.04976265,0.6705022,0.9603115282359793,1.0
LINC01600,0.049750596,0.66465294,0.9603211367558135,1.0
LPP-AS2,0.04923299,-0.011473647,0.9607336222021364,1.0
SYNGAP1,0.049091745,0.086448535,0.960846182456962,1.0
AC092384.1,0.0489927,0.54704267,0.9609251123696081,1.0
BTBD10,0.04893758,0.07176195,0.960969038747797,1.0
AP000779.1,0.048747245,1.215309,0.9611207229326505,1.0
AL138831.2,0.048732605,1.4665594,0.9611323910052336,1.0
PVRIG,0.048717104,1.044484,0.9611447454441017,1.0
TMEM181,0.048715383,0.04725815,0.9611461181601074,1.0
MED4-AS1,0.04870935,1.1567129,0.9611509226670347,1.0
AP000593.4,0.04869385,0.8875345,0.9611632771198974,1.0
OR6J1,0.04868093,0.8162847,0.961173572504407,1.0
NELL2,0.04866026,0.41257995,0.961190045133089,1.0
AL359643.2,0.0486439,0.67350787,0.9612030859758796,1.0
AC091965.1,0.04856036,0.3635988,0.9612696630718246,1.0
PRL,0.04856036,0.62474996,0.9612696630718246,1.0
Z99716.2,0.0485216,0.4757436,0.9613005494451902,1.0
HLA-F-AS1,0.04833557,0.16233648,0.9614488048450288,1.0
MKRN3,0.04831921,0.11218998,0.961461845893137,1.0
RSKR,0.04830629,0.096597776,0.9614721414647166,1.0
AC022092.1,0.048183132,0.14600743,0.9615702929027887,1.0
WNT10B,0.048071172,-0.099915,0.9616595219883208,1.0
ARRDC5,0.047997966,-0.07750991,0.9617178643424352,1.0
MAST2,0.047771458,0.002661358,0.9618983837469255,1.0
AC104667.1,0.047671553,19.5968,0.9619780050941796,1.0
AC093607.1,0.047671553,19.696823,0.9619780050941796,1.0
AC008619.1,0.047671553,19.802656,0.9619780050941796,1.0
AL121888.1,0.047671553,19.752035,0.9619780050941796,1.0
SEMA3A,0.04761988,1.477163,0.9620191886985021,1.0
MIR600HG,0.047602654,0.41072226,0.9620329165891356,1.0
AL590822.2,0.04758026,0.94610083,0.9620507628637864,1.0
AL592546.3,0.04757682,0.9757586,0.9620535084461898,1.0
TRDV2,0.04756304,0.6632435,0.962064490780303,1.0
AC107871.2,0.0475527,0.606975,0.9620727275356117,1.0
AC015802.6,0.0475372,0.3064011,0.9620850826761643,1.0
AC090360.1,0.04751136,0.6389838,0.9621056745973174,1.0
AC093512.1,0.047494136,0.49206284,0.9621194025587969,1.0
AL009176.1,0.047423515,0.214286,0.9621756873182348,1.0
AC124944.3,0.04737787,0.3144672,0.9622120665923298,1.0
AC116158.3,0.047236625,0.27445,0.9623246369196428,1.0
AL137802.2,0.0471195,0.21015729,0.9624179884925382,1.0
DNAH6,0.04700323,0.11654162,0.9625106541663587,1.0
AC026471.4,0.046986867,0.07615182,0.9625236960426145,1.0
AC126696.3,0.046944663,-0.05850679,0.9625573304013317,1.0
PCP2,0.046915382,-0.032177325,0.9625806685669508,1.0
LRRC8C,0.046875764,0.00576453,0.962612243783229,1.0
AL645933.3,0.04683701,0.21695843,0.962643132638502,1.0
AC092620.1,0.046673372,0.045023147,0.9627735528672601,1.0
AL162584.1,0.046561413,5.7699704,0.9628627883347524,1.0
AP003471.1,0.046561413,5.5671744,0.9628627883347524,1.0
SLC26A10,0.046561413,5.9558797,0.9628627883347524,1.0
APOA4,0.046561413,5.5037346,0.9628627883347524,1.0
AC002347.2,0.046561413,6.1268406,0.9628627883347524,1.0
LINC02131,0.046561413,5.4923916,0.9628627883347524,1.0
AC092574.2,0.046561413,6.4257855,0.9628627883347524,1.0
GABRP,0.046561413,5.861881,0.9628627883347524,1.0
GAU1,0.046561413,5.5912027,0.9628627883347524,1.0
AL162713.2,0.046561413,6.126837,0.9628627883347524,1.0
AC136618.1,0.046561413,5.7898617,0.9628627883347524,1.0
C2CD4C,0.046559688,4.3637786,0.9628641611917347,1.0
NXPE1,0.046559688,4.4070997,0.9628641611917347,1.0
AC005695.2,0.046559688,5.195465,0.9628641611917347,1.0
AC093802.1,0.046559688,5.37138,0.9628641611917347,1.0
AL158136.1,0.046559688,4.639309,0.9628641611917347,1.0
LINC02721,0.046559688,5.1126356,0.9628641611917347,1.0
SIRPG-AS1,0.046559688,4.9249578,0.9628641611917347,1.0
AP003120.1,0.046510596,0.43020087,0.9629032876620002,1.0
AF129408.1,0.046502847,0.88822514,0.9629094655338951,1.0
AC011509.2,0.046493374,1.1802644,0.9629170162692352,1.0
AC055764.2,0.04649165,1.1071421,0.9629183891305635,1.0
AC004948.1,0.046488207,1.2125465,0.9629211348535498,1.0
AC016737.1,0.04648476,1.0647855,0.9629238805769759,1.0
LINC02427,0.046481315,1.074582,0.9629266263008417,1.0
AC004076.2,0.046476148,0.40659758,0.9629307448874647,1.0
YTHDF1,0.046453755,0.07077332,0.9629485921075931,1.0
AC234644.2,0.04645031,0.79204047,0.9629513378354146,1.0
AC013486.1,0.046440836,0.6629943,0.9629588885891894,1.0
Z97192.4,0.046425335,0.63286054,0.962971244375259,1.0
MTMR10,0.046403803,0.022774171,0.9629884052039963,1.0
PPP2R5A,0.046400357,-0.01955192,0.9629911509381855,1.0
AC012615.6,0.04638055,0.1332505,0.9630069389182904,1.0
CCDC65,0.046308205,0.31970608,0.963064599490546,1.0
SCART1,0.046172127,0.14617033,0.9631730568043695,1.0
CALCB,0.046104092,0.16611281,0.9632272857169438,1.0
AMFR,0.046065334,0.0033977937,0.963258175679915,1.0
ITGB8,0.04570792,0.04210398,0.9635430523763392,1.0
HSD17B6,0.045673467,0.5768291,0.9635705106176604,1.0
CASP7,0.04565194,0.21759221,0.9635876720404277,1.0
AC105180.1,0.04545127,4.899302,0.9637476173107908,1.0
AL122010.1,0.04545127,5.585721,0.9637476173107908,1.0
IGHV3-69-1,0.04545127,5.135892,0.9637476173107908,1.0
AL445465.1,0.04545127,4.996287,0.9637476173107908,1.0
AL138930.1,0.04545127,5.310076,0.9637476173107908,1.0
CYP4Z1,0.04545127,4.796731,0.9637476173107908,1.0
AP002892.2,0.04545127,4.9354396,0.9637476173107908,1.0
LINC01555,0.04545127,4.773846,0.9637476173107908,1.0
AC243654.1,0.04545127,5.0096617,0.9637476173107908,1.0
TSSK2,0.04545127,5.4988403,0.9637476173107908,1.0
LINC01594,0.04545127,5.114124,0.9637476173107908,1.0
OR13F1,0.04545127,4.7876415,0.9637476173107908,1.0
NMBR,0.04545127,4.814646,0.9637476173107908,1.0
AL355337.1,0.045449544,4.108269,0.9637489902378904,1.0
LINC02051,0.045449544,4.6660347,0.9637489902378904,1.0
LINC01892,0.045449544,4.194786,0.9637489902378904,1.0
AC004835.1,0.045449544,4.469708,0.9637489902378904,1.0
AL158832.1,0.045449544,4.4235525,0.9637489902378904,1.0
LINC01423,0.045449544,3.43919,0.9637489902378904,1.0
TERB2,0.045449544,4.0082526,0.9637489902378904,1.0
AC104257.1,0.045449544,4.413374,0.9637489902378904,1.0
AC008443.4,0.045449544,4.101941,0.9637489902378904,1.0
AC026726.1,0.045449544,4.7557216,0.9637489902378904,1.0
AL160035.1,0.045449544,4.4666224,0.9637489902378904,1.0
AC068418.2,0.045447823,4.2499113,0.9637503631650975,1.0
AC244517.11,0.045447823,4.212272,0.9637503631650975,1.0
SMTNL1,0.045408204,1.4774125,0.9637819405205161,1.0
SLC18A1,0.045392703,1.2431432,0.9637942968924502,1.0
ZNF30-AS1,0.045385815,1.1248572,0.963799788616101,1.0
AC118658.1,0.045380645,1.2731644,0.9638039074099662,1.0
AC090946.1,0.045373756,1.0840242,0.9638093991366221,1.0
PSD2,0.045361698,0.9178733,0.963819009662401,1.0
AC006946.2,0.04535653,0.9062254,0.9638231284607724,1.0
CNOT10-AS1,0.045334138,0.70482427,0.963840976598203,1.0
PPP2R2B,0.045316912,0.5532193,0.9638547059470176,1.0
PKD1L3,0.045308303,0.5332289,0.9638615706254439,1.0
APOA1,0.045283325,0.14851204,0.9638814782080265,1.0
AC112484.3,0.045199785,0.25750047,0.9639480658029583,1.0
LY6G6C,0.04515672,0.40448758,0.9639823894037367,1.0
AAGAB,0.04512572,0.029638626,0.9640071024376287,1.0
FSBP,0.045095574,0.3624399,0.9640311290315061,1.0
YY2,0.045068875,0.44326565,0.9640524097562159,1.0
LIMK2,0.044978444,0.0895507,0.9641244898203938,1.0
SPATA2L,0.044920743,0.05100855,0.9641704839193697,1.0
ZADH2,0.04462964,0.073642656,0.9644025156661596,1.0
AC007993.3,0.044349737,0.023904674,0.9646256259580563,1.0
AC024257.5,0.044341125,4.1995406,0.964632490934125,1.0
AC010267.1,0.044341125,4.348273,0.964632490934125,1.0
AL109984.1,0.044341125,4.5656567,0.964632490934125,1.0
AC068759.1,0.044341125,4.519634,0.964632490934125,1.0
AL935212.1,0.044341125,4.4931355,0.964632490934125,1.0
AC002407.1,0.044341125,4.9570794,0.964632490934125,1.0
AL662844.3,0.044341125,4.8138413,0.964632490934125,1.0
AC064871.2,0.044341125,4.3612504,0.964632490934125,1.0
AC007431.2,0.044341125,4.804459,0.964632490934125,1.0
AC145207.7,0.044339404,3.6905782,0.9646338639296532,1.0
AL158154.3,0.044339404,3.6874247,0.9646338639296532,1.0
AL022323.4,0.044339404,3.974398,0.9646338639296532,1.0
AL354949.1,0.044339404,3.858641,0.9646338639296532,1.0
USH2A,0.044339404,4.237698,0.9646338639296532,1.0
EWSAT1,0.044339404,4.2224464,0.9646338639296532,1.0
AP004609.1,0.044339404,3.834741,0.9646338639296532,1.0
TDRD6,0.044339404,4.0167737,0.9646338639296532,1.0
OR13C4,0.04433768,3.3991811,0.9646352369252865,1.0
AC009533.3,0.04433768,3.4803157,0.9646352369252865,1.0
AC016597.2,0.04433768,3.212275,0.9646352369252865,1.0
IGKV1-9,0.04433768,3.1546168,0.9646352369252865,1.0
LINC01239,0.04433768,3.7365663,0.9646352369252865,1.0
TENM3,0.04433768,3.806106,0.9646352369252865,1.0
AC079910.1,0.04433768,3.2836525,0.9646352369252865,1.0
PLCZ1,0.044335958,3.389955,0.9646366099210245,1.0
AC044810.2,0.044335958,3.0227678,0.9646366099210245,1.0
OR2B2,0.044335958,3.5252006,0.9646366099210245,1.0
AC078816.1,0.04429548,1.5491449,0.9646688753510445,1.0
MAG,0.044292033,1.2547145,0.9646716213477609,1.0
AC048344.4,0.044278253,1.2557094,0.9646826053388158,1.0
LINC01260,0.044273086,1.2406397,0.9646867243371893,1.0
LARGE2,0.044266198,0.6965849,0.9646922163364865,1.0
PXDNL,0.044266198,1.181752,0.9646922163364865,1.0
AC011451.4,0.044259306,1.262366,0.9646977083374587,1.0
AL158151.3,0.044258446,0.8367564,0.964698394837698,1.0
AC113404.1,0.044250693,0.86754876,0.9647045733410291,1.0
FAM27E3,0.044235192,0.7369097,0.9647169303540485,1.0
RABGAP1L-IT1,0.044210214,0.7263693,0.9647368388928468,1.0
AC009812.3,0.044209354,0.7134744,0.9647375253945769,1.0
AC004597.1,0.044204187,0.5266571,0.9647416444055059,1.0
AC136475.2,0.044181794,0.4413418,0.9647594934637362,1.0
AC092652.1,0.044175766,0.51124674,0.9647642989824311,1.0
AC108449.2,0.04413701,0.4770182,0.9647951916331639,1.0
AC068580.1,0.043994904,0.22724552,0.9649084651376096,1.0
FLJ45513,0.04391739,0.16294457,0.9649702509841228,1.0
MTMR7,0.043771844,0.24235605,0.9650862716416788,1.0
AC020636.1,0.04372103,0.07289415,0.9651267760691052,1.0
AC069277.1,0.043694332,0.38301426,0.965148058092465,1.0
AC007686.3,0.04339117,-0.017358206,0.9653897137729271,1.0
ARID3C,0.04323098,3.946849,0.9655174081164197,1.0
AL590399.5,0.04323098,4.086129,0.9655174081164197,1.0
LINC01470,0.04323098,3.83749,0.9655174081164197,1.0
ANP32D,0.04323098,3.9901338,0.9655174081164197,1.0
AC090398.2,0.04323098,3.9204133,0.9655174081164197,1.0
AL353689.3,0.04322926,3.727931,0.965518781178688,1.0
AC020661.2,0.04322926,3.7078214,0.965518781178688,1.0
AC078889.1,0.04322926,3.490374,0.965518781178688,1.0
ABCA4,0.04322926,3.3501446,0.965518781178688,1.0
AL391294.1,0.04322926,3.6212006,0.965518781178688,1.0
AC124057.1,0.04322926,3.6512659,0.965518781178688,1.0
AC087439.1,0.04322926,3.624225,0.965518781178688,1.0
LINC01079,0.04322754,3.5678985,0.9655201542410585,1.0
CYP2C19,0.04322754,3.4710262,0.9655201542410585,1.0
CELA2B,0.04322754,3.2971976,0.9655201542410585,1.0
SPZ1,0.04322754,3.3097537,0.9655201542410585,1.0
FRMD7,0.04322754,3.0949488,0.9655201542410585,1.0
RAD21L1,0.04322754,3.060928,0.9655201542410585,1.0
AC232271.2,0.04322754,3.5110145,0.9655201542410585,1.0
AC089999.1,0.04322754,2.9541328,0.9655201542410585,1.0
AL161725.2,0.043225814,3.0429542,0.9655215273035312,1.0
SLC14A2-AS1,0.043225814,3.2091925,0.9655215273035312,1.0
NAT2,0.043225814,3.2201767,0.9655215273035312,1.0
PRPS1L1,0.043224093,2.6614454,0.9655229003661062,1.0
AC097375.3,0.043224093,2.6494634,0.9655229003661062,1.0
AC244035.4,0.043224093,2.7651641,0.9655229003661062,1.0
TAS2R43,0.043155193,1.1155897,0.9655778229528897,1.0
SHBG,0.043150026,0.928566,0.965581942153485,1.0
AC103974.1,0.043137968,0.93323517,0.9655915536251123,1.0
AC023830.3,0.0431328,0.941232,0.9655956728287688,1.0
IGFALS,0.043129355,0.808272,0.9655984189650497,1.0
MYL3,0.04312591,0.687741,0.9656011651017389,1.0
SYNPO2L,0.04309146,0.34730506,0.9656286264910632,1.0
AC090018.2,0.043089736,0.58309495,0.9656299995615998,1.0
TRGV4,0.043081127,0.5391841,0.9656368649158115,1.0
Z98885.2,0.043072514,0.5089454,0.9656437302725703,1.0
AC025178.1,0.04298639,0.2797369,0.9657123839801475,1.0
CEACAM6,0.042880457,-0.09715644,0.9657968283889934,1.0
PHKG1,0.04278486,0.24273948,0.9658730346482306,1.0
USP54,0.04248687,0.101069905,0.9661105804802603,1.0
ASPH,0.042407632,-0.027180733,0.9661737434628548,1.0
EEF1AKNMT,0.042395577,0.06872083,0.9661833552396913,1.0
AC008467.1,0.04237146,0.05214124,0.9662025788081031,1.0
CA13,0.042354237,0.033105567,0.9662163099404237,1.0
AP000926.2,0.042312898,0.4816207,0.966249264698857,1.0
AL390728.6,0.04228878,-0.006952543,0.9662684883345671,1.0
HYPK,0.042266387,0.15573499,0.9662863388709948,1.0
SLC25A30,0.042266387,0.10938805,0.9662863388709948,1.0
KLF8,0.042180266,0.048823792,0.9663549949377018,1.0
AC135048.2,0.04212084,3.2733839,0.9664023677691791,1.0
AC011092.3,0.04212084,3.4186337,0.9664023677691791,1.0
TRBV12-2,0.04212084,3.8091764,0.9664023677691791,1.0
AC091806.1,0.04212084,4.1229258,0.9664023677691791,1.0
AL162412.1,0.04212084,3.7011256,0.9664023677691791,1.0
OR10G3,0.04212084,4.1847377,0.9664023677691791,1.0
SRGAP3-AS4,0.04212084,4.06506,0.9664023677691791,1.0
AP002439.1,0.042119116,3.3565893,0.9664037408964984,1.0
AL121845.4,0.042119116,3.4814117,0.9664037408964984,1.0
ZNF385D-AS1,0.042119116,3.2148297,0.9664037408964984,1.0
LINC02322,0.042119116,3.7080815,0.9664037408964984,1.0
AC096920.1,0.042119116,3.2184782,0.9664037408964984,1.0
TCERG1L,0.042119116,3.4000134,0.9664037408964984,1.0
AL357075.4,0.042119116,3.2008493,0.9664037408964984,1.0
AC012213.2,0.042117395,3.1503325,0.9664051140239172,1.0
AC009407.1,0.042117395,2.8808422,0.9664051140239172,1.0
AL133268.2,0.042117395,3.313498,0.9664051140239172,1.0
AC026765.3,0.042117395,2.7893507,0.9664051140239172,1.0
AC092070.3,0.042117395,3.2232833,0.9664051140239172,1.0
AL161669.1,0.042117395,3.4513981,0.9664051140239172,1.0
AC027288.3,0.042115673,2.7501004,0.9664064871514356,1.0
AC106772.1,0.042115673,3.0236084,0.9664064871514356,1.0
RNF17,0.042115673,2.9410799,0.9664064871514356,1.0
LINC01864,0.042115673,2.8684578,0.9664064871514356,1.0
AL132857.1,0.042115673,3.1836967,0.9664064871514356,1.0
PCDH11Y,0.042115673,2.9125102,0.9664064871514356,1.0
AL031709.1,0.042115673,2.354657,0.9664064871514356,1.0
IGHV3-33,0.042115673,2.5546284,0.9664064871514356,1.0
ARL14EPL,0.04211395,2.7653775,0.9664078602790537,1.0
HCFC1-AS1,0.04211395,2.5834823,0.9664078602790537,1.0
APOA2,0.04211395,2.698427,0.9664078602790537,1.0
AL391845.2,0.042112228,2.1513608,0.9664092334067713,1.0
ATP1B4,0.042112228,2.0897694,0.9664092334067713,1.0
AL354950.1,0.042112228,2.8005831,0.9664092334067713,1.0
AC010203.2,0.042112228,2.249439,0.9664092334067713,1.0
PHYHIP,0.042082082,1.5909944,0.96643326315795,1.0
AL160313.1,0.042076916,1.3749175,0.9664373825469276,1.0
AC069222.1,0.042070027,1.1135551,0.9664428750669576,1.0
AFAP1-AS1,0.042055383,0.82675326,0.9664545466773072,1.0
AL359538.3,0.042051077,1.1906121,0.9664579795052484,1.0
AC008443.6,0.04204591,0.92900145,0.9664620988995984,1.0
AC008781.1,0.04203902,0.9436022,0.9664675914267907,1.0
AC120114.2,0.042035576,0.9348823,0.9664703376909834,1.0
CNTD2,0.042020936,0.7014699,0.9664820093182389,1.0
AL158212.5,0.041997682,0.5589842,0.966500546623344,1.0
LINC00618,0.041958924,0.54002327,0.9665314421720772,1.0
AC073869.3,0.041952036,0.5666877,0.9665369347193354,1.0
LINC02228,0.041902084,0.5060904,0.9665767557344204,1.0
AC048382.5,0.04178926,0.080649585,0.9666666966095464,1.0
ACOT2,0.041641127,0.09489642,0.9667847875625913,1.0
CWF19L2,0.041604094,0.09259078,0.9668143104147727,1.0
LMBRD1,0.041585147,0.038663015,0.9668294151474345,1.0
TXNIP,0.041576535,-0.0063836896,0.9668362809389427,1.0
IL12RB2,0.041321605,0.51203215,0.9670395094787829,1.0
CBWD3,0.041126963,0.075765595,0.967194678657259,1.0
GARNL3,0.041015863,0.60775405,0.9672832492322898,1.0
LINC01164,0.041010696,4.1427255,0.9672873688037503,1.0
CTTNBP2,0.041010696,3.8181446,0.9672873688037503,1.0
AC007679.1,0.041010696,3.1386561,0.9672873688037503,1.0
AC020928.2,0.041010696,3.2711916,0.9672873688037503,1.0
AL355297.2,0.041010696,3.7238743,0.9672873688037503,1.0
AC073569.2,0.041010696,3.234058,0.9672873688037503,1.0
HNF1A-AS1,0.041008975,3.00287,0.9672887419944312,1.0
AC010983.1,0.041008975,3.0696228,0.9672887419944312,1.0
LINC00355,0.041008975,3.8245106,0.9672887419944312,1.0
AP003392.1,0.041008975,3.261195,0.9672887419944312,1.0
AC020651.1,0.041008975,3.433739,0.9672887419944312,1.0
INHBE,0.041008975,3.2591655,0.9672887419944312,1.0
AC078860.2,0.041008975,3.2223365,0.9672887419944312,1.0
RSPO2,0.04100725,3.2972836,0.967290115185209,1.0
LINC02159,0.04100725,2.9628198,0.967290115185209,1.0
AC009154.2,0.04100725,2.773508,0.967290115185209,1.0
AL136439.1,0.04100725,2.822934,0.967290115185209,1.0
AC015853.3,0.04100725,2.712333,0.967290115185209,1.0
AC090912.2,0.04100725,2.9497545,0.967290115185209,1.0
AL157831.3,0.04100725,3.130362,0.967290115185209,1.0
AL592295.3,0.04100553,2.807317,0.9672914883760839,1.0
IGKV1D-22,0.04100553,2.9470701,0.9672914883760839,1.0
AL360169.2,0.04100553,2.5743873,0.9672914883760839,1.0
AC020612.3,0.041003805,2.6126194,0.9672928615670557,1.0
AC137894.1,0.041003805,2.5550785,0.9672928615670557,1.0
AC136475.9,0.041003805,2.4074116,0.9672928615670557,1.0
TAS2R41,0.041003805,2.4026153,0.9672928615670557,1.0
LINC00158,0.041003805,2.7084846,0.9672928615670557,1.0
AL627309.3,0.041002084,2.4895663,0.9672942347581246,1.0
AC112187.3,0.041002084,1.8588644,0.9672942347581246,1.0
SLC26A5,0.041002084,1.7370801,0.9672942347581246,1.0
DEC1,0.04099089,0.27477252,0.9673031605024357,1.0
SIGLEC8,0.040941797,1.0071669,0.9673422965066034,1.0
ANOS1,0.040940072,0.7937064,0.967343669701161,1.0
TNN,0.040933184,0.8983385,0.96734916248036,1.0
AL592301.1,0.040928017,0.8389156,0.9673532820657756,1.0
NUP153,0.04090993,0.016489653,0.9673677006215913,1.0
AC090772.3,0.040891845,0.6215105,0.9673821191880753,1.0
C9orf153,0.04087462,0.44434074,0.9673958511660694,1.0
LINC00987,0.040869452,0.5742047,0.9673999707613531,1.0
MAST4-AS1,0.040810026,0.27515838,0.9674473461696208,1.0
TINCR,0.040809166,0.39580733,0.9674480327705857,1.0
AC242988.2,0.040557683,0.08919579,0.9676485212825192,1.0
PLA2G15,0.04030878,0.05816817,0.9678469519945183,1.0
MAP9,0.040151175,0.22853248,0.9679726029219538,1.0
UBE2A,0.039971177,-0.040020905,0.9681161068661626,1.0
NOS2,0.039900552,3.2053142,0.9681724101313275,1.0
LINC02087,0.039900552,3.1531067,0.9681724101313275,1.0
AL392089.1,0.039900552,3.360135,0.9681724101313275,1.0
AC005757.1,0.03989883,2.8955839,0.9681737833836805,1.0
LY6G6E,0.03989883,2.9914007,0.9681737833836805,1.0
AL162632.1,0.03989883,3.0180717,0.9681737833836805,1.0
AC093326.1,0.03989883,2.9552057,0.9681737833836805,1.0
AC107909.1,0.03989883,3.0445685,0.9681737833836805,1.0
AL161663.1,0.03989883,3.0371912,0.9681737833836805,1.0
AC036108.1,0.03989883,3.2046304,0.9681737833836805,1.0
FOXR1,0.03989883,2.9833925,0.9681737833836805,1.0
LINC01933,0.039897107,2.6558838,0.9681751566361279,1.0
VHLL,0.039897107,3.055461,0.9681751566361279,1.0
Z98885.3,0.039897107,2.544687,0.9681751566361279,1.0
AIPL1,0.039897107,2.9730399,0.9681751566361279,1.0
FAM156B,0.039897107,2.632887,0.9681751566361279,1.0
AL132775.1,0.039897107,3.1712515,0.9681751566361279,1.0
CRHR2,0.039897107,2.7944758,0.9681751566361279,1.0
KCNK15,0.039897107,2.8498256,0.9681751566361279,1.0
Z84488.1,0.039897107,2.4814072,0.9681751566361279,1.0
KCNS3,0.039897107,3.029174,0.9681751566361279,1.0
RGPD4,0.039895386,2.8418562,0.9681765298886696,1.0
GOLGA6L6,0.039895386,2.531046,0.9681765298886696,1.0
AL359915.1,0.039895386,2.680598,0.9681765298886696,1.0
TRAV1-2,0.039895386,2.0026467,0.9681765298886696,1.0
TRAV3,0.039895386,2.641947,0.9681765298886696,1.0
LINC00628,0.039893664,2.3240676,0.9681779031413058,1.0
RIPK4,0.039893664,2.4991875,0.9681779031413058,1.0
AC083836.1,0.039893664,2.4560387,0.9681779031413058,1.0
SMOC1,0.039893664,2.5152035,0.9681779031413058,1.0
AC140725.1,0.03989194,2.4139254,0.9681792763940363,1.0
AC013731.1,0.03989194,2.1407623,0.9681792763940363,1.0
AL391987.2,0.03989022,2.37881,0.9681806496468612,1.0
AC009065.7,0.039888497,1.3899076,0.9681820228997804,1.0
AP003170.4,0.039888497,1.7225627,0.9681820228997804,1.0
AL583810.2,0.039844573,1.0266409,0.9682170408810887,1.0
AC093330.1,0.039839406,1.0576737,0.9682211606476261,1.0
MNX1-AS1,0.03983768,0.5983182,0.9682225339033269,1.0
SPATA12,0.039827347,0.8601749,0.9682307734395111,1.0
PAX6,0.03982046,0.9846425,0.9682362664655182,1.0
MKRN2OS,0.039818734,0.8112268,0.9682376397222555,1.0
AC068234.2,0.039791174,0.6099272,0.9682596118428582,1.0
AC068193.1,0.039784286,0.10189049,0.9682651048767745,1.0
FMR1-IT1,0.039755866,0.47127503,0.9682877636575921,1.0
AP000873.4,0.039736915,0.38459337,0.968302869525695,1.0
AC105219.1,0.03972486,0.51161546,0.9683124823567734,1.0
STARD4-AS1,0.03966285,0.22635238,0.9683619198464475,1.0
AC078883.2,0.03965682,0.1487973,0.968366726275543,1.0
