LS,LSn,LSC_Eppert,HSC,prognosis
LS18,18,0.04580427905498932,-0.07570578642211206,poor
LS7,7,-0.028777237927121557,-0.1659727266573387,ns
LS30,30,0.15008913034376511,0.0026409042392341042,ns
LS25,25,0.14596094426485606,-0.09048010227722003,poor
LS7,7,0.15531035813215127,0.008254148076066864,ns
LS6,6,0.1448961441464946,0.0038646395141672674,ns
LS18,18,0.08094238584154004,-0.09233731889136294,poor
LS21,21,0.0781781586004677,0.0166442511464433,poor
LS4,4,0.10615519567531168,-0.04449930909793576,ns
LS40,40,0.022673950005997506,0.007778518514722582,poor
LS37,37,0.06247817303216058,-0.15912083037405547,ns
LS32,32,0.09145967448286882,0.0882294234352643,ns
LS8,8,0.22819829519570023,0.02799047105715541,favorable
LS7,7,0.1555771629179941,0.03606854306395724,ns
LS18,18,0.019695706889423598,-0.14622550816311433,poor
LS38,38,0.12054432000474957,-0.07541078755704156,ns
LS36,36,0.08490224143575956,-0.19972261595060548,ns
LS5,5,-0.08220950953060516,-0.1669995420079231,ns
LS28,28,0.05241495852369166,-0.09523421438762769,poor
LS28,28,0.0938998449266138,-0.09480712179548943,poor
LS31,31,0.06501627612580668,-0.015077661292342448,ns
LS4,4,0.08883427193186516,0.03651857745324802,ns
LS5,5,0.050661862701760985,-0.08892527993885455,ns
LS38,38,0.2530101190298294,-0.05376357253366443,ns
LS32,32,0.052055312609718546,0.07410673916601895,ns
LS18,18,-0.01466391820831342,-0.07099424460878641,poor
LS22,22,-0.03268410635612409,-0.055735973877192334,ns
LS39,39,0.04980574766400436,-0.13079546165759265,ns
LS31,31,0.07965109241150087,0.026861615805017003,ns
LS11,11,0.03533544085523399,-0.14913825930178237,ns
LS28,28,0.053278708214729575,-0.17341062154729994,poor
LS27,27,0.16726085283160047,0.008482207568051306,favorable
LS5,5,0.005160833147888733,-0.12056574478258514,ns
LS11,11,0.0507003430791686,-0.03095081930007479,ns
LS9,9,0.163891847251301,-0.10569908105116717,poor
LS5,5,-0.008835991585192216,-0.1298337928420829,ns
LS38,38,0.008333771492385122,-0.11468031500224421,ns
LS31,31,0.07191486532181329,-0.03331461666461352,ns
LS32,32,0.04554201519979009,-0.05241233236133963,ns
LS19,19,0.16177329459662343,-0.08289959137106742,poor
LS4,4,0.0386443652165373,0.010479143909538996,ns
LS3,3,-0.0003241009708275233,-0.06856234823077116,ns
LS34,34,0.0876373509779626,-0.033884488179467626,ns
LS8,8,0.13569086841028982,-0.08817606669829485,favorable
LS5,5,0.03809137609927227,-0.10005808203132353,ns
LS20,20,0.12185002977209772,-0.0657667468042547,poor
LS11,11,0.14210384569780732,-0.08047799222089622,ns
LS18,18,0.0252529088544359,-0.045746333027951745,poor
LS21,21,0.11437181588996698,0.024057059547897497,poor
LS4,4,0.13258706369707662,0.025706439687250976,ns
LS26,26,0.12590674523121403,-0.13277736208422586,ns
LS12,12,0.11044918383189983,-0.022755392074685965,ns
LS34,34,0.11820489038341725,-0.010666507268178,ns
LS40,40,0.03285267821743956,-0.07056908308717826,poor
LS18,18,0.05906351203592414,-0.0901691846603572,poor
LS28,28,0.09141081228116871,-0.11194055275507672,poor
LS34,34,0.18858476443694322,0.0012077964328935376,ns
LS22,22,-0.059865600516522,-0.03360634270338656,ns
LS11,11,0.03932170694381171,-0.07653370617772112,ns
LS4,4,-0.01981551593941433,-0.07885173804476744,ns
LS18,18,0.039116707195222006,-0.15384138417530602,poor
LS21,21,0.1573738811231034,0.014525030922140914,poor
LS27,27,0.24251978358586102,0.006613686390204931,favorable
LS22,22,0.04954132509192127,-0.07266374560939477,ns
LS21,21,0.15178648762246744,0.02684301405941475,poor
LS5,5,0.026239498213102008,-0.14797005753138076,ns
LS38,38,0.1443386756259612,-0.12013880527282782,ns
LS1,1,-0.05398598813734536,-0.06313230123479995,favorable
LS4,4,0.13562632461602542,-0.13010810001769893,ns
LS28,28,0.10657413084052764,-0.11561131626612225,poor
LS38,38,0.13252766716733333,-0.1049331809900984,ns
LS29,29,0.20618300205227558,0.07792123188741895,ns
LS38,38,0.08862962241602695,-0.13143367043529475,ns
LS21,21,0.18086920213134028,0.11503397130049436,poor
LS47,47,0.09216292607149934,-0.07088578283126992,ns
LS28,28,0.10033087129595525,-0.12562220255062428,poor
LS22,22,0.07144715840539756,-0.0669069267431752,ns
LS11,11,0.1117901098705173,-0.04147746619149845,ns
LS2,2,0.12586019687952338,0.0472109145718127,favorable
LS10,10,0.1168199722714946,-0.022101438841661408,ns
LS32,32,0.11254757759424489,-0.00906461506890996,ns
LS33,33,0.05081067954274557,-0.12336091570957478,ns
LS29,29,0.10913243489650643,-0.06800835539075975,ns
LS48,48,0.14946071707844108,0.08702668949214273,ns
LS31,31,0.09654450186494629,-0.03225604347692482,ns
LS4,4,0.04381792453947822,-0.053454768001689135,ns
LS4,4,-0.012489366176406447,-0.12929371174194632,ns
LS10,10,0.07917787642856255,-0.017420232981028294,ns
LS10,10,0.04308361056622048,-0.1018726698808401,ns
LS16,16,0.12802962373365936,-0.022310789118479335,ns
LS5,5,-0.023475729009156593,-0.1018915196747025,ns
LS21,21,0.16083707512328865,0.08582185846561785,poor
LS5,5,-0.0739928661774498,-0.1099698283739132,ns
LS21,21,0.13943011207885575,0.08935408930891897,poor
LS20,20,0.00485896617215234,-0.11597104066762182,poor
LS4,4,0.005116732218458153,-0.11847201891290417,ns
LS21,21,0.11503801537769576,0.07127280408286368,poor
LS40,40,0.12140800974603722,-0.014330525668734051,poor
LS21,21,0.16560849152158236,0.06792250001312447,poor
LS5,5,0.032241411632435824,-0.12384256309930326,ns
LS39,39,0.07071582719515201,-0.06743440662903474,ns
LS27,27,0.145927981367971,-0.07480420465723424,favorable
LS27,27,0.2276584834542391,-0.040687168311860616,favorable
LS5,5,0.008279376559787333,-0.13698801974372385,ns
LS29,29,0.16795938521796167,0.02707725966559471,ns
LS9,9,0.11523863879451746,-0.06252903328893498,poor
LS4,4,0.06478012249033938,-0.10487602102157328,ns
LS38,38,0.12001010883206137,-0.14226483684002575,ns
LS6,6,0.2005084984092828,-0.013689841959450083,ns
LS13,13,0.09875212407223871,-0.16352704262671586,ns
LS6,6,0.06580308714877947,-0.007956295438719702,ns
LS20,20,0.09201886156290928,0.014335797147587703,poor
LS4,4,0.12265263808013521,-0.06096365597154507,ns
LS5,5,-0.03005022144133572,-0.05448739882350429,ns
LS10,10,0.10876195490573898,-0.07451596658845164,ns
LS21,21,0.05906151160741596,0.06370819832875715,poor
LS21,21,0.14964844498846,0.06695139284741541,poor
LS34,34,0.10505591077780901,0.011612439755381732,ns
LS3,3,0.11470327911082465,0.03215695062902707,ns
LS6,6,0.182275879899102,-0.05138100904464016,ns
LS22,22,-0.017757134428358218,-0.05778693636622535,ns
LS6,6,0.13162104078386977,0.019078135506833155,ns
LS6,6,0.1520690770723749,-0.04799285077687562,ns
LS16,16,0.2135342833816364,0.020367408406146648,ns
LS38,38,0.08922081635219842,-0.0993437567363824,ns
LS20,20,0.1134385960076445,-0.07264856524679861,poor
LS28,28,0.12757073784452974,-0.17072214483741255,poor
LS34,34,0.06772696508465964,-0.10782626570107656,ns
LS22,22,-0.029988574166583182,-0.0548981944115938,ns
LS21,21,0.07639372273190867,-0.02681550779090605,poor
LS27,27,0.12508428303834523,0.022929232350712037,favorable
LS4,4,0.07822704078541795,-0.05310890343626021,ns
LS30,30,0.08628959171956715,0.025486285771980657,ns
LS18,18,0.10260023648725058,-0.0024813962521918476,poor
LS19,19,0.2261239255069536,-0.0008891815869246644,poor
LS20,20,0.1205358428997148,-0.06101714265996208,poor
LS4,4,0.1359263699607544,-0.07930717858196876,ns
LS9,9,0.06701520536436928,-0.07481679131965643,poor
LS31,31,-0.018295523152063453,-0.03868661125574657,ns
LS3,3,0.20566946933642213,0.044118408373645876,ns
LS38,38,0.19538989828281705,-0.037539645758140366,ns
LS22,22,0.011639288709549528,-0.11042525120366395,ns
LS28,28,0.09296900725805105,-0.10988835267145297,poor
LS29,29,0.10718537113178128,-0.04316373425743272,ns
LS32,32,0.046767737275810656,-0.08978126388088348,ns
LS21,21,0.17818144973658123,0.05693872020530105,poor
LS18,18,0.02808384544303144,-0.13665701207149383,poor
LS6,6,0.24344687281740834,-0.01887952431702561,ns
LS22,22,0.0669563489082532,-0.08672262588475924,ns
LS22,22,0.08326952997107198,0.048343956202156535,ns
LS38,38,0.17031781785837177,-0.09952176701535766,ns
LS2,2,0.20481204802516015,-0.016311453934487602,favorable
LS18,18,0.01417322529555351,-0.10762578562579982,poor
LS21,21,0.12388253875892291,-0.012288089283668951,poor
LS31,31,-0.03697871557108981,-0.0624328646920734,ns
LS22,22,0.03580334602652549,-0.00935358130624378,ns
LS20,20,0.03361309820342928,-0.029959615098553105,poor
LS37,37,0.08962078320608671,-0.1267852559748055,ns
LS33,33,0.14846588199974126,-0.03549614606990342,ns
LS20,20,0.06081154473333411,-0.11746617153497654,poor
LS30,30,0.12706062752319033,-0.012041311484765616,ns
LS26,26,0.06204495299838614,-0.02222723584326386,ns
LS14,14,0.11896263524327094,-0.004798380123041651,ns
LS5,5,0.08956556002036054,-0.09841776911936209,ns
LS6,6,0.15541090017381307,0.06416651568835297,ns
LS5,5,0.03666324368317264,-0.16102111951999634,ns
LS2,2,0.18303295269070294,0.08561874443390793,favorable
LS21,21,0.2928565366885404,-0.007498811833226232,poor
LS8,8,0.11148069080387493,-0.002935328588894337,favorable
LS20,20,-0.0031292865123175306,-0.06165187872666486,poor
LS22,22,-0.013371837017521065,-0.09153209940292756,ns
LS11,11,0.0341795171164993,-0.1206457716246466,ns
LS5,5,0.004083642362726597,-0.1058118487078724,ns
LS5,5,0.0796267517611512,-0.11092951005687464,ns
LS32,32,0.04978017541439958,0.05163379164294135,ns
LS12,12,0.16286816214410801,0.03000072418434327,ns
LS6,6,0.04446110437486267,-0.06553947928977034,ns
LS38,38,0.12046224984841336,-0.006170766347672274,ns
LS38,38,-0.01838767170281591,-0.11634594823500785,ns
LS21,21,0.10428137262563653,0.031699469407593106,poor
LS16,16,0.21063989366353103,0.14040832341736978,ns
LS27,27,0.1749224861298575,0.09989202141881741,favorable
LS18,18,-0.023434208022486497,-0.14356558048512358,poor
LS10,10,0.041222168717595986,-0.08952966948370265,ns
LS38,38,0.1670547918672564,-0.0708238961920004,ns
LS6,6,0.1485667558685294,0.013871296527596444,ns
LS5,5,0.060295291666094514,-0.04789774316478903,ns
LS5,5,0.047516695290253375,-0.12086962168830778,ns
LS32,32,0.1525583680023791,-0.05334317345884629,ns
LS22,22,0.07834966642192023,-0.14028860882842487,ns
LS36,36,-0.006624184990507653,-0.08183750856744113,ns
LS27,27,0.2838003843784464,-0.0860352720385177,favorable
LS18,18,0.02572971866713894,-0.06448183977959374,poor
LS1,1,0.0931594486830811,0.01096958629938892,favorable
LS25,25,0.16219828153136415,0.06028472636123691,poor
LS25,25,0.3405994534130954,0.12684727938433688,poor
LS22,22,0.08324813106548432,-0.04891191236763573,ns
LS6,6,0.08276077851073815,0.0685299416491493,ns
LS28,28,0.014288897812777313,-0.1186949445499113,poor
LS27,27,0.15747080304125038,-0.04937132033091544,favorable
LS18,18,0.1295772391572484,-0.09285366947725032,poor
LS21,21,0.1629582256004769,0.05761595908302822,poor
LS21,21,0.1942866693227982,-0.0005037334913495506,poor
LS25,25,0.10292345293632443,0.013104393959398969,poor
LS21,21,0.09812794515243206,0.07692475994476403,poor
LS34,34,0.07223711310913322,-0.06987827552159795,ns
LS39,39,0.09652994564488665,-0.027358952177750945,ns
LS21,21,0.13415795855526103,-0.029960242176919616,poor
LS18,18,0.026437892445789618,-0.1368527081222215,poor
LS38,38,0.06155761727164,-0.12127396875654929,ns
LS30,30,0.09791387195655524,0.023779166822532977,ns
LS39,39,0.08403379252570237,-0.0459016846294695,ns
LS14,14,-0.00020662785759634206,-0.012375688186660877,ns
LS21,21,0.1963151627281069,-0.05458202152950242,poor
LS4,4,0.0637871369140221,-0.06732780855973958,ns
LS13,13,0.09349482756920482,-0.09140870041920719,ns
LS21,21,0.11576826854418681,0.052504169000836015,poor
LS21,21,0.10948440934594816,0.061457033401310646,poor
LS27,27,0.17696693195335655,-0.012090786285909538,favorable
LS12,12,0.22767369281105146,0.008429634979572914,ns
LS22,22,-0.05327889437448036,-0.10041794485222783,ns
LS27,27,0.03442830332126834,-0.020463242426520145,favorable
LS39,39,0.19125095911186396,0.07497819272474646,ns
LS9,9,0.10373821211216175,-0.0641013244092291,poor
LS4,4,0.053426837737086286,-0.09741799959811381,ns
LS22,22,-0.043713036403861094,-0.04746664521123549,ns
LS38,38,0.1555947839375662,-0.005203290387461673,ns
LS6,6,0.1931902357195572,-0.05546599750226852,ns
LS1,1,0.05502829487277089,-0.042480754215872246,favorable
LS16,16,0.21240040327124204,0.04752644735412773,ns
LS18,18,0.07305368024322789,-0.1262633422516986,poor
LS22,22,0.10287621200725597,-0.06641778334755051,ns
LS4,4,0.1316928248251638,-0.04584304095766731,ns
LS27,27,0.19309772799617828,-0.0028055040622046723,favorable
LS18,18,-0.01713513420868551,-0.07623586636479582,poor
LS26,26,0.10019401863714472,-0.02416439298843215,ns
LS13,13,0.059349775774471675,-0.09982926755769482,ns
LS8,8,0.14571055414133044,-0.051551492251706355,favorable
LS4,4,0.08125150884055621,-0.12518389155176393,ns
LS1,1,0.07953194543813785,-0.09268567004854614,favorable
LS6,6,0.220450193848464,-0.01871443746908319,ns
LS21,21,0.10986974109852643,0.023492541974091286,poor
LS25,25,0.23424637412972313,0.05489814683142294,poor
LS48,48,0.18077146826218993,0.04343081005018248,ns
LS38,38,0.10904362091914266,-0.11104645497477805,ns
LS34,34,0.010580500920087721,-0.11213522426632905,ns
LS21,21,0.2299383324895774,-0.02482496812859933,poor
LS34,34,0.12110798648805832,-0.0644337888731491,ns
LS38,38,0.1699361188503083,-0.05783163302720434,ns
LS8,8,0.07448177689982738,-0.08583215308715955,favorable
LS12,12,0.10261412379430745,-0.018639309631932777,ns
LS13,13,0.024175866891899378,-0.12843958937662786,ns
LS21,21,0.08026294271775702,0.042949367656741094,poor
LS28,28,0.07946908181450535,-0.13561123124207425,poor
LS25,25,0.1911519547287084,0.1034423354343681,poor
LS21,21,0.17398719903290158,0.05690780127681758,poor
LS21,21,0.16277519690947717,0.029873688259744013,poor
LS35,35,0.12038226110533576,-0.006443427062490459,favorable
LS23,23,0.06498947438044692,-0.017909653488214966,ns
LS13,13,0.06892904592408339,-0.09649200799082443,ns
LS21,21,0.18672789349383745,0.011767888173960517,poor
LS27,27,0.26478528490006054,0.02665840654225174,favorable
LS20,20,0.10994560067108719,-0.10589793090957698,poor
LS22,22,0.020294283058875373,-0.003775045708966973,ns
LS18,18,0.061568123202433045,-0.08581659385608824,poor
LS20,20,0.08696121560794312,-0.085049014214988,poor
LS28,28,0.08974022414357596,-0.07857358134037218,poor
LS41,41,0.13687426280738696,-0.05027028001924988,ns
LS18,18,-0.013715207100177512,-0.14010712949030418,poor
LS31,31,0.14227191219324575,-0.04511675425779452,ns
LS14,14,0.15132518270832795,-0.04944807459417716,ns
LS14,14,0.20315388841736837,0.00414620997459858,ns
LS20,20,0.058674523348580865,0.0022823653567879687,poor
LS31,31,0.05784232300242215,0.006102773232907283,ns
LS22,22,0.05725995535228676,-0.029560234498550858,ns
LS21,21,0.15746109644046066,0.06022545491403382,poor
LS4,4,0.030344994363293132,-0.044230049688503775,ns
LS39,39,0.1330182896128429,0.0011927316416232292,ns
LS18,18,-0.024227764969986937,-0.07831930910389995,poor
LS13,13,0.06572859748059931,-0.05077939144377171,ns
LS10,10,0.08178530246849261,-0.09613160232916507,ns
LS22,22,0.0736320985720971,-0.092507518137747,ns
LS38,38,0.19095169837263817,-0.019466177762220815,ns
LS16,16,0.09440086286916594,0.021004362112889502,ns
LS34,34,0.026046780801062624,-0.004803766996437114,ns
LS22,22,0.12700195039044998,-0.10055103090871259,ns
LS12,12,0.074323481161929,-0.03755589038611884,ns
LS8,8,0.09416216189518822,-0.09243911659115864,favorable
LS4,4,0.17172310836787785,0.007451795492439434,ns
LS2,2,0.3182981210797491,0.1302360166957094,favorable
LS5,5,0.014952975394872392,-0.09828696789601857,ns
LS27,27,0.194174563815714,0.03454269139255661,favorable
LS25,25,0.13006432877449348,0.0002559587514903705,poor
LS27,27,0.17781611280333476,-0.008391014670083144,favorable
LS6,6,0.10156326462225315,-0.006382872819534341,ns
LS18,18,0.0727391796464397,-0.08720083170526582,poor
LS2,2,0.16716722078746693,0.022630068440222917,favorable
LS2,2,0.18369389342841017,0.07926196273141833,favorable
LS34,34,0.07424285926534874,-0.03226930537369535,ns
LS4,4,0.14244710324321336,-0.04069093508548918,ns
LS32,32,0.09738330194238198,0.032125550827657556,ns
LS31,31,0.10000083635160345,-0.02229752038269059,ns
LS22,22,0.13917416135305738,0.0016489100553468972,ns
LS25,25,0.2587166758059535,0.1202299068441432,poor
LS7,7,0.12960666922586891,0.032246444586582185,ns
LS47,47,0.03233750845270442,-0.1061244364644971,ns
LS28,28,0.03320744401139267,-0.18593882172865722,poor
LS13,13,0.11374611508790408,-0.11529232650659048,ns
LS27,27,0.20134819352597216,0.01925828978265408,favorable
LS37,37,-0.023600567527667926,-0.198552828353818,ns
LS18,18,-0.08448322896691832,-0.08601465109299883,poor
LS27,27,0.23207883095984488,-0.0021487894518371353,favorable
LS4,4,0.13341583428647125,-0.07163530134256912,ns
LS2,2,0.08585028047564278,-0.03282813262171705,favorable
LS10,10,0.08799410563117388,-0.020799505454896283,ns
LS21,21,0.2167527341040692,0.08900319522647343,poor
LS28,28,0.011277237443316573,-0.14241588323413426,poor
LS8,8,0.12416866208884486,-0.04526308879061314,favorable
LS32,32,0.13874019247327984,0.0436228024442471,ns
LS31,31,0.16273623167531764,0.0026369893407551526,ns
LS32,32,0.13087171623455057,0.015648516888373765,ns
LS21,21,0.13936358783933328,0.007082521018256627,poor
LS9,9,0.06758537692145469,-0.023120213903541603,poor
LS8,8,0.13652265015994677,-0.07959107446011382,favorable
LS6,6,0.25937288577214135,0.11476036402313053,ns
LS6,6,0.06558898555565248,-0.03734782097558212,ns
LS25,25,0.15063420188699767,-0.006680345694383999,poor
LS3,3,0.06542385975322614,-0.06747559742947502,ns
LS25,25,0.24830777420956862,0.17910216023221018,poor
LS18,18,0.07134756714573962,-0.10888733553448242,poor
LS22,22,0.03615925875385831,-0.060031919457650934,ns
LS20,20,0.02600909291728326,-0.10366080666830918,poor
LS14,14,0.06309437232468457,-0.0664766115465695,ns
LS39,39,0.05464305725181795,-0.0693170880445528,ns
LS5,5,0.08948345410452424,-0.09989992652579097,ns
LS6,6,0.10857740959123308,-0.04087529613534674,ns
LS11,11,0.09950171155905901,-0.0777623509080296,ns
LS6,6,0.1640694078940283,0.0002075335224467345,ns
LS6,6,0.12928984215807118,0.05955540281402555,ns
LS4,4,0.1123896089505978,0.028636356400430746,ns
LS21,21,0.036317599717006904,-0.01164905929343188,poor
LS21,21,0.14730108832734523,-0.025800511160301437,poor
LS18,18,0.09254150558905,-0.051279509256315525,poor
LS11,11,0.1000450918882847,-0.07204075969823126,ns
LS38,38,0.06820445853486545,-0.15629577616514856,ns
LS32,32,0.12769170592302523,-0.033427472304227046,ns
LS21,21,0.17726265670906782,0.013822922828585021,poor
LS40,40,0.10515321553295759,-0.029110421119658836,poor
LS27,27,0.22043667255040858,-0.05997725488220153,favorable
LS9,9,0.1845389945401217,-0.0023983776427307923,poor
LS5,5,-0.021235787575981796,-0.11343337867126255,ns
LS4,4,0.09765444940399265,-0.15487921436069993,ns
LS21,21,0.06299568346653034,-0.08355688243894453,poor
LS21,21,0.1798521735499245,0.0021206122524095317,poor
LS4,4,0.017628637923331886,-0.09023814938039473,ns
LS19,19,0.1593709198410333,-0.012048012712396916,poor
LS21,21,0.09086370454992773,0.0004396907834075814,poor
LS7,7,0.16361244670740657,0.047657418492221576,ns
LS28,28,0.0226123274473701,-0.11862277743813976,poor
LS21,21,0.016155106718296314,-0.09228194773017234,poor
LS4,4,0.130894774801645,-0.15829777473880857,ns
LS21,21,0.29396945226609883,0.14487423967250634,poor
LS31,31,0.1164601770090209,-0.030491526112592565,ns
LS34,34,0.14091841931970184,0.03059345427398416,ns
LS21,21,0.17299230242682645,0.006304281034823667,poor
LS27,27,0.269636478639681,0.04859700905784864,favorable
LS14,14,0.13707207805169724,-0.020129865302188965,ns
LS39,39,0.05605271988609195,-0.10378096818759791,ns
LS27,27,0.016988163188958516,-0.02789218308189323,favorable
LS10,10,0.10106216885020064,-0.10828837234649005,ns
LS18,18,0.03950583576531591,-0.0924317491603197,poor
LS21,21,0.14403044871794873,-0.024756570289425517,poor
LS18,18,0.028863626568975398,-0.13857305678363624,poor
LS21,21,0.08427069500717274,-0.02299541842917896,poor
LS21,21,0.06709370009656579,0.06363363197803068,poor
LS5,5,-0.06224265307607091,-0.0844299979763234,ns
LS37,37,0.07971116837174697,-0.08586534592352846,ns
LS14,14,0.12602524274894938,-0.09329395994254389,ns
LS21,21,0.08510300894233191,0.06336113060122417,poor
LS21,21,0.007841716563369683,-0.04018049399217971,poor
LS18,18,0.02853549529213137,-0.09251460862370607,poor
LS26,26,0.0792281016982683,-0.04504438127212923,ns
LS18,18,0.09803563726155401,-0.12724777446144953,poor
LS6,6,0.22063837926973479,0.10303601722117231,ns
LS7,7,0.09520892344922577,-0.13564259169130882,ns
LS4,4,0.10136352572718499,0.014433966839151241,ns
LS12,12,0.1471442576772029,0.008110602327173755,ns
LS28,28,0.1354791227371725,-0.1084893926789489,poor
LS18,18,0.07917182781428778,-0.06974919848848428,poor
LS31,31,0.14953399355299118,-0.03440869734781121,ns
LS18,18,0.11987089078749119,-0.151117215127007,poor
LS39,39,0.053494120288361924,-0.10409967990113761,ns
LS34,34,0.044321195330539576,-0.06822531459051309,ns
LS13,13,0.07187122400713455,-0.10911134408001526,ns
LS6,6,0.06268798874401998,-0.0045539567243383094,ns
LS29,29,0.20580514298347785,-0.00931012128522149,ns
LS21,21,0.05690145584581835,0.030628388342567675,poor
LS11,11,0.11180851181446763,-0.08788542733102284,ns
LS18,18,0.028048709630637547,-0.17167359493741116,poor
LS3,3,0.1603051946286101,0.02328397692162182,ns
LS11,11,0.09899866899774856,-0.0014571984145962114,ns
LS21,21,0.1095715552478051,-0.029665948960634736,poor
LS10,10,0.08476376592669238,-0.035417961345676846,ns
LS31,31,0.12510887084994593,0.02412268185690039,ns
LS21,21,0.21946959683544742,0.08269261785005841,poor
LS19,19,0.08818161372544187,-0.005757356062511737,poor
LS40,40,-0.02260422529121192,-0.005045372850971563,poor
LS40,40,0.15427195378364794,-0.055927719904970974,poor
LS22,22,-0.03375179037299733,-0.09849176346753766,ns
LS21,21,0.08055340451644677,-0.02741486035339863,poor
LS30,30,0.0871667691029101,-0.022146892673881757,ns
LS21,21,0.1622788718754443,0.047890579613972084,poor
LS5,5,-0.05118363009427315,-0.11072499369559705,ns
LS11,11,0.07523817341617556,-0.14626230278558622,ns
LS18,18,-0.07244460760873311,-0.12364549452985382,poor
LS31,31,0.08457043849965051,0.0008946045343732334,ns
LS5,5,-0.04031477823775434,-0.14459061243544064,ns
LS5,5,-0.06652640139461713,-0.14152194374124477,ns
LS11,11,0.06457859456851389,-0.11273351144717411,ns
LS22,22,0.008598749388470467,-0.11247853554442337,ns
LS21,21,0.13778296219010905,0.04206454176675731,poor
LS4,4,0.10207638820735487,-0.051492920849233736,ns
LS10,10,0.07671265224796506,-0.06422785611534249,ns
LS31,31,0.08097777407393497,0.012737030066472033,ns
LS17,17,0.14300268071723898,0.042243199388604935,ns
LS7,7,0.18413661181647353,0.08645130291018444,ns
LS2,2,0.17867850152986714,0.08150455900549569,favorable
LS8,8,0.15870697109831375,-0.05949678271006595,favorable
LS33,33,-0.011664190994401524,-0.08793527272714725,ns
LS5,5,0.08941944775451205,-0.15801954877041297,ns
LS22,22,0.20310409226166434,-0.02826576414745205,ns
LS29,29,0.15542521133612167,0.030491852546911308,ns
LS13,13,0.14745947977449403,0.015997187592873274,ns
LS6,6,0.15028848955708163,-0.02434312777905373,ns
LS18,18,0.03567542850987657,-0.13426622696634027,poor
LS6,6,0.06720474912077062,-0.04613688303109645,ns
LS34,34,0.1531266621857068,-0.019340584496687546,ns
LS31,31,0.11917805257565328,-0.008849153720210612,ns
LS20,20,0.18062138564007518,-0.05742580671822088,poor
LS18,18,-0.022818980546966544,-0.14251525112774582,poor
LS10,10,0.12986618012543188,-0.08010463343858151,ns
LS1,1,0.1617550225437986,0.06922273267648285,favorable
LS11,11,0.10352704595329676,-0.05409563495019162,ns
LS5,5,0.049114682702673745,-0.13506567524017515,ns
LS22,22,0.03890355638409898,-0.03718613915054243,ns
LS21,21,0.17013024245210345,-0.04164346955879583,poor
LS8,8,0.08901203556234327,-0.07301853014865825,favorable
LS21,21,0.16540686999400656,0.006119131174426445,poor
LS34,34,0.05085213479504033,-0.05741190775225813,ns
LS20,20,0.04660786706815584,-0.08227360643930628,poor
LS4,4,0.1020443592644737,-0.024844414316163937,ns
LS5,5,-0.04791506006594759,-0.10046055011467424,ns
LS38,38,0.04986914084376398,-0.1540958353273634,ns
LS37,37,-0.03610322624650383,-0.15354799909628547,ns
LS18,18,0.058818061982168796,-0.1661587923653114,poor
LS5,5,-0.011665019247529912,-0.11710819691572708,ns
LS34,34,0.10161343625270863,-0.07976296039324912,ns
LS22,22,-0.055664729835377735,-0.008925943135722744,ns
LS21,21,0.20854286296919156,0.08413725273569134,poor
LS27,27,0.19597948830023199,-0.07099672671780168,favorable
LS40,40,0.03324403123879255,-0.0942203018449511,poor
LS40,40,0.03116944646717007,0.007421268196241337,poor
LS21,21,0.24855406355982743,0.12447577909319385,poor
LS6,6,0.12385520272456091,-0.039457951417370074,ns
LS32,32,0.14753928551307088,-3.3242800599270206e-05,ns
LS21,21,0.17880686341089294,-0.007754877443113067,poor
LS21,21,0.10891522222686678,-0.016838578464153875,poor
LS13,13,0.06346532560295395,-0.09327976406015182,ns
LS7,7,0.2970422882004352,0.13773667560935202,ns
LS18,18,0.055862479345312716,-0.10600881731602974,poor
LS27,27,0.2519981735561845,-0.04838429158991989,favorable
LS5,5,-0.04179524836344334,-0.13318712561699136,ns
LS4,4,0.0969523242396167,-0.04090649861538351,ns
LS4,4,0.055635661042883644,-0.0825242695480855,ns
LS21,21,0.09978052627820105,-0.029772458708606397,poor
LS26,26,0.11689723803381108,-0.08041293972232169,ns
LS37,37,-0.02073250100867033,-0.11558367746511851,ns
LS38,38,0.21224754823611594,0.06367547262662623,ns
LS4,4,0.059056979616647354,-0.10949729649509567,ns
LS11,11,0.1692292261031629,0.03580903287194276,ns
LS21,21,0.12204262623288659,0.06968192229880332,poor
LS18,18,0.049664712195426675,-0.12686172568894666,poor
LS10,10,0.07169258847590287,-0.0067145912647626205,ns
LS21,21,0.11286838027705892,0.05857094317748823,poor
LS29,29,0.2057928606469276,0.025199582774876134,ns
LS4,4,0.15455867871457235,-0.048933977262744344,ns
LS47,47,0.15009495598703892,-0.01186124984379966,ns
LS29,29,0.1355773099105747,-0.01832520302230603,ns
LS8,8,0.200189214453475,-0.028854358762598953,favorable
LS5,5,-0.06315152862691867,-0.06969486902745167,ns
LS21,21,0.12723785581291625,0.014655889302301162,poor
LS21,21,0.18178506182809162,-0.06000420846308219,poor
LS18,18,0.09430498533877324,-0.10006405239570926,poor
LS4,4,0.0023037516318111795,-0.11752805251210469,ns
LS18,18,0.05296427808519166,-0.0696489723940584,poor
LS7,7,0.23050803812141094,0.09115351304229583,ns
LS18,18,0.1361659386284857,-0.1500100873295871,poor
LS21,21,0.1367417486173442,0.030967978608853863,poor
LS38,38,0.19899515636308415,-0.00906053594307693,ns
LS4,4,0.18792412555148724,0.015741617321860746,ns
