subtype,n,LS,mean_pct,pval,fdr,neglog10fdr
Triple-neg,1448,LS_1,2.661893011319536,0.99861938210587,1.0,-0.0
Triple-neg,1448,LS_2,2.0827341730321254,2.2955721194412522e-05,0.00027546865433295025,3.5599278125099456
Triple-neg,1448,LS_3,2.6601022196032402,1.2921228911694876e-05,0.00017878123256036114,3.7476780729185197
Triple-neg,1448,LS_4,1.834379928797988,0.000520934113314662,0.003788611733197542,2.4215199000746863
Triple-neg,1448,LS_5,0.9938099547966062,1.8513787050220918e-06,2.962205928035347e-05,4.528384753275745
Triple-neg,1448,LS_6,2.535160188062907,1.0,1.0,-0.0
Triple-neg,1448,LS_7,2.121634928583718,0.9999982556412085,1.0,-0.0
Triple-neg,1448,LS_8,4.228367237542064,0.9964063509395678,1.0,-0.0
Triple-neg,1448,LS_9,5.84325661553945,0.9992363673393267,1.0,-0.0
Triple-neg,1448,LS_10,0.4420403115939516,9.899135093135922e-05,0.0008484972936973649,3.0713495385368477
Triple-neg,1448,LS_11,0.9202426702841557,0.9999966225875394,1.0,-0.0
Triple-neg,1448,LS_12,1.5858177499219244,0.28424183938834646,0.6821804145320316,0.16610075338767327
Triple-neg,1448,LS_13,0.40134756333269983,0.831481556097694,1.0,-0.0
Triple-neg,1448,LS_14,1.2426776278722413,0.0031588799076371406,0.01723025404165713,1.7637083192973853
Triple-neg,1448,LS_15,1.319296916284306,0.9939983865726036,1.0,-0.0
Triple-neg,1448,LS_16,2.0081767698161284,0.4608233336627703,0.9617182615570858,0.01695213728843569
Triple-neg,1448,LS_17,2.66943260623611,0.9999505549666164,1.0,-0.0
Triple-neg,1448,LS_18,1.5065433050303687,0.02190139058242765,0.08909040236919723,1.0501690796063023
Triple-neg,1448,LS_19,2.426520237622404,0.6952428756359981,1.0,-0.0
Triple-neg,1448,LS_20,2.289077250231345,0.9755781129257975,1.0,-0.0
Triple-neg,1448,LS_21,0.8178332270005808,0.9999999963432018,1.0,-0.0
Triple-neg,1448,LS_22,1.7404200724277805,0.9043840045342585,1.0,-0.0
Triple-neg,1448,LS_23,1.2841215307697733,0.00029905889388101803,0.0023924711510481442,2.621153290339473
Triple-neg,1448,LS_24,0.7089587399136417,0.994060278258868,1.0,-0.0
Triple-neg,1448,LS_25,0.571571043429035,0.9885918200732992,1.0,-0.0
Triple-neg,1448,LS_26,2.7688526408498952,0.958207072507193,1.0,-0.0
Triple-neg,1448,LS_27,2.3740810033515305,0.9999999980020847,1.0,-0.0
Triple-neg,1448,LS_28,1.7875239113606964,0.6246624278815418,1.0,-0.0
Triple-neg,1448,LS_29,2.051129317717961,0.003887790325455285,0.02073488173576152,1.6832984373509714
Triple-neg,1448,LS_30,5.0889921781122585,0.9778011768960484,1.0,-0.0
Triple-neg,1448,LS_31,1.7656987264103146,0.4215067811454857,0.9196511588628777,0.036376877557327
Triple-neg,1448,LS_32,0.3331383598615124,0.9999997633168546,1.0,-0.0
Triple-neg,1448,LS_33,1.292259060584321,0.7094687012829402,1.0,-0.0
Triple-neg,1448,LS_34,1.7422867252915943,0.0008473479286730356,0.00564898619115357,2.248029486887524
Triple-neg,1448,LS_35,1.7909511432449117,0.9977114882210641,1.0,-0.0
Triple-neg,1448,LS_36,2.0573617921854774,0.0007435376375096396,0.00524850097065628,2.279964718143107
Triple-neg,1448,LS_37,0.8410647233540396,0.23646320871198934,0.6236392317678839,0.20506657211632587
Triple-neg,1448,LS_38,2.7793378441233076,0.04979048948536305,0.1783539921863751,0.7487171651868034
